date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-118100000.0,-110500000.0,-93900000.0,-79700000.0,-69000000.0,-59300000.0,-52600000.0,-34000000.0,-47600000.0,-36500000.0,-32400000.0,-31100000.0,-32400000.0,-35000000.0,-31300000.0,-24800000.0,-22800000.0,-22100000.0,-21713000.0,-21314000.0,-16263000.0,-14200000.0
,otherFinancingActivites,-7500000.0,-300000.0,0.0,-200000.0,15200000.0,22400000.0,9600000.0,6000000.0,3500000.0,-345800000.0,2500000.0,4900000.0,10700000.0,16100000.0,11000000.0,3400000.0,-300000.0,-2700000.0,-5921000.0,0.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-441800000.0,-423400000.0,-537800000.0,-218300000.0,-255200000.0,-248700000.0,-89500000.0,-150200000.0,-180100000.0,-11900000.0,-93500000.0,-211700000.0,-132000000.0,-152700000.0,-175500000.0,-56900000.0,-55100000.0,-31900000.0,-160131000.0,-184790000.0,70376000.0,338700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-4300000.0,2400000.0,-10100000.0,9300000.0,-3900000.0,-11300000.0,-8500000.0,-6600000.0,5900000.0,-1500000.0,4800000.0,2400000.0,-8100000.0,11600000.0,1100000.0,1600000.0,400000.0,-700000.0,1549000.0,-520000.0,-1130000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,86600000.0,-9000000.0,-21900000.0,18000000.0,11300000.0,1400000.0,-500000.0,-13800000.0,6800000.0,-115000000.0,35700000.0,2200000.0,-23400000.0,1200000.0,-69200000.0,152600000.0,-15200000.0,1700000.0,41976000.0,-6240000.0,11459000.0,800000.0
,cashAtEndOfPeriod,123900000.0,37300000.0,46300000.0,68200000.0,50200000.0,38900000.0,37500000.0,38000000.0,51800000.0,45000000.0,160000000.0,124300000.0,122100000.0,145500000.0,144300000.0,213500000.0,60900000.0,76100000.0,76369000.0,34393000.0,40633000.0,29200000.0
,cashAtBeginningOfPeriod,37300000.0,46300000.0,68200000.0,50200000.0,38900000.0,37500000.0,38000000.0,51800000.0,45000000.0,160000000.0,124300000.0,122100000.0,145500000.0,144300000.0,213500000.0,60900000.0,76100000.0,74400000.0,34393000.0,40633000.0,29174000.0,28400000.0
,operatingCashFlow,612400000.0,396100000.0,495500000.0,325100000.0,354500000.0,331200000.0,184800000.0,210300000.0,221400000.0,76200000.0,185800000.0,225500000.0,183200000.0,238100000.0,199700000.0,228700000.0,55900000.0,56700000.0,167887000.0,211967000.0,245093000.0,70600000.0
,capitalExpenditure,-78500000.0,-105600000.0,-95200000.0,-98300000.0,-84300000.0,-69900000.0,-88400000.0,-78300000.0,-50200000.0,-43200000.0,-45800000.0,-58800000.0,-62100000.0,-68400000.0,-73800000.0,-63300000.0,-40300000.0,-41200000.0,-22730000.0,-17417000.0,-58306000.0,-410400000.0
,freeCashFlow,533900000.0,290500000.0,400300000.0,226800000.0,270200000.0,261300000.0,96400000.0,132000000.0,171200000.0,33000000.0,140000000.0,166700000.0,121100000.0,169700000.0,125900000.0,165400000.0,15600000.0,15500000.0,145157000.0,194550000.0,186787000.0,-339800000.0
