date,,2020-05-31_FY,2019-05-26_FY,2018-05-27_FY,2017-05-28_FY,2016-05-29_FY,2015-05-31_FY,2014-05-25_FY,2013-05-26_FY,2012-05-27_FY,2011-05-29_FY,2010-05-30_FY,2009-05-31_FY,2008-05-25_FY,2007-05-27_FY,2006-05-28_FY,2005-05-29_FY,2004-05-30_FY,2003-05-25_FY,2002-05-26_FY,2001-05-27_FY,2000-05-28_FY,1999-05-30_FY,1998-05-31_FY,1997-05-25_FY,1996-05-26_FY,1995-05-28_FY,1994-05-29_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY
,otherInvestingActivites,100000.0,315100000.0,642700000.0,1052800000.0,2557200000.0,0.0,224400000.0,-4760600000.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4900000.0,0.0,0.0,0.0,0.0,-222000000.0,-2700000.0,-795000000.0,-24200000.0
,netCashUsedForInvestingActivites,-153800000.0,-5166000000.0,-576200000.0,-184000000.0,2127400000.0,-155600000.0,-514100000.0,-5465800000.0,-1064300000.0,88900000.0,-355300000.0,-467400000.0,-643800000.0,522900000.0,696800000.0,301100000.0,684100000.0,567100000.0,-585800000.0,-1568100000.0,-811400000.0,-1010200000.0,-383500000.0,-880700000.0,-603400000.0,-695200000.0,-419400000.0,-550400000.0,-296400000.0,-1056500000.0,-236500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-947500000.0,-3972700000.0,-242300000.0,-1064500000.0,-2525000000.0,-1495200000.0,-569200000.0,-2074000000.0,-363000000.0,-294000000.0,-15000000.0,-1593900000.0,-85000000.0,-47000000.0,-899000000.0,-1160000000.0,-515000000.0,-222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,8600000.0,0.0,0.0,269200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43600000.0,0.0,0.0,0.0,0.0,16100000.0,22000000.0,160000000.0,6600000.0
,commonStockRepurchased,0.0,554100000.0,-952400000.0,-926200000.0,217000000.0,-50000000.0,3700000.0,298600000.0,-139200000.0,-765300000.0,-45300000.0,-900000000.0,-150500000.0,-551000000.0,-178200000.0,-77600000.0,-300600000.0,0.0,-350000000.0,0.0,0.0,-23900000.0,-148300000.0,-242400000.0,-642200000.0,-84800000.0,-96500000.0,0.0,-2000000.0,-3700000.0,-68000000.0
,dividendsPaid,-413600000.0,-356200000.0,-342300000.0,-415000000.0,-432500000.0,-425200000.0,-420900000.0,-400700000.0,-388600000.0,-374500000.0,-346700000.0,-348200000.0,-362300000.0,-366700000.0,-565300000.0,-550300000.0,-536700000.0,-509200000.0,-482900000.0,-452400000.0,-375000000.0,-312400000.0,-263200000.0,-229900000.0,-215500000.0,-199600000.0,-176000000.0,-158600000.0,-135500000.0,-99300000.0,-69800000.0
,otherFinancingActivites,-14200000.0,8478700000.0,1045000000.0,910400000.0,267500000.0,-13600000.0,56000000.0,6583500000.0,0.0,0.0,0.0,-21100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700000.0,0.0,0.0,0.0,0.0,-492500000.0,-98800000.0,259000000.0,3500000.0
,netCashUsedProvidedByFinancingActivities,-1370400000.0,4149800000.0,-506900000.0,-1569100000.0,-2733200000.0,-1430200000.0,-1034100000.0,4133000000.0,-849600000.0,-1432100000.0,-404500000.0,-1827000000.0,-21800000.0,-1062700000.0,-1640100000.0,-1810700000.0,-1344600000.0,-829300000.0,-1803900000.0,1484000000.0,215200000.0,-214900000.0,-203200000.0,-65400000.0,-504800000.0,-46300000.0,-362200000.0,-369500000.0,-849400000.0,959900000.0,-340000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1700000.0,-700000.0,5500000.0,-200000.0,-2000000.0,-8800000.0,-3800000.0,1500000.0,-7500000.0,10100000.0,-2900000.0,-16700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,316700000.0,108600000.0,-123400000.0,-546700000.0,700400000.0,41800000.0,-800000.0,80900000.0,-869400000.0,19200000.0,710000000.0,71500000.0,-563500000.0,403600000.0,124000000.0,-401000000.0,-79500000.0,470700000.0,-40200000.0,40500000.0,94800000.0,-45600000.0,-10600000.0,-7900000.0,53700000.0,-106400000.0,-90600000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,554300000.0,236600000.0,128000000.0,251400000.0,865100000.0,183100000.0,183200000.0,183900000.0,102600000.0,972200000.0,953000000.0,243200000.0,171500000.0,735600000.0,332000000.0,208000000.0,549500000.0,628700000.0,157800000.0,198500000.0,157800000.0,49400000.0,95200000.0,106100000.0,113700000.0,59600000.0,166400000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,237600000.0,128000000.0,251400000.0,798100000.0,164700000.0,141300000.0,184000000.0,103000000.0,972000000.0,953000000.0,243000000.0,171700000.0,735000000.0,332000000.0,208000000.0,609000000.0,629000000.0,158000000.0,198000000.0,158000000.0,63000000.0,95000000.0,105800000.0,114000000.0,60000000.0,166000000.0,257000000.0,354800000.0,721900000.0,120500000.0,380400000.0
,operatingCashFlow,1842600000.0,1125500000.0,954200000.0,1206600000.0,1308200000.0,1480600000.0,1551200000.0,1412200000.0,1052000000.0,1352300000.0,1472700000.0,124000000.0,102100000.0,943400000.0,1067300000.0,1108600000.0,581000000.0,732900000.0,2349500000.0,124600000.0,691000000.0,1179500000.0,576100000.0,938200000.0,1161900000.0,635100000.0,691000000.0,822100000.0,778700000.0,691800000.0,316600000.0
,capitalExpenditure,-369500000.0,-353100000.0,-251600000.0,-242100000.0,-429800000.0,-471900000.0,-602400000.0,-458700000.0,-336000000.0,-466000000.0,64000000.0,-441900000.0,-450000000.0,-424000000.0,-263000000.0,-453000000.0,-352000000.0,-390000000.0,-530600000.0,-559700000.0,-539300000.0,-662300000.0,-602800000.0,-670000000.0,-668500000.0,-427800000.0,-395000000.0,-341000000.0,-369600000.0,-331800000.0,-196300000.0
,freeCashFlow,1473100000.0,772400000.0,702600000.0,964500000.0,1030700000.0,1008700000.0,947800000.0,948700000.0,652800000.0,886100000.0,989800000.0,-317900000.0,-387700000.0,425200000.0,803900000.0,655200000.0,228900000.0,342500000.0,1818900000.0,-435100000.0,151700000.0,517200000.0,-26700000.0,268200000.0,493400000.0,207300000.0,296000000.0,481100000.0,409100000.0,360000000.0,120300000.0
