date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-02-12_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-03-17_FY,2009-12-31_FY,2009-02-24_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25671000.0,-12069000.0,0.0,1135000.0,-2679000.0,0.0,0.0,0.0,0.0,-85362000.0,-300000.0,-6800000.0,-7600000.0,0.0,0.0
,netCashUsedForInvestingActivites,-12557000.0,-84967000.0,-176204000.0,-91053000.0,-14071000.0,-69253000.0,-186800000.0,32486000.0,-15048000.0,-47003000.0,-70555000.0,-15048000.0,-26908000.0,-14096000.0,-14102000.0,-173944000.0,-26908000.0,-14102000.0,-35350000.0,-9269000.0,67461000.0,-6171000.0,-30797000.0,-18773000.0,-111214000.0,1977000.0,-74505000.0,-172578000.0,-10000000.0,-35900000.0,-25200000.0,-4500000.0,-2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-124692000.0,-31258000.0,-91786000.0,-65330000.0,-6064000.0,-47143000.0,-122826000.0,0.0,-32181000.0,-65153000.0,-13641000.0,0.0,-32736000.0,0.0,-10015000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32433000.0,0.0,-131969000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,65224000.0,27135000.0,0.0,53755000.0,0.0,0.0,0.0,62346000.0,0.0,0.0,0.0,455000.0,88000.0,122441000.0,455000.0,11783000.0,3465000.0,177000.0,0.0,16000.0,0.0,0.0,3926000.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78000.0,0.0,-979000.0,0.0,-434000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-183000.0,-366000.0,-400000.0,-100000.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-1960000.0,-304000.0,-890000.0,-195000.0,-69000.0,-1010000.0,-271000.0,0.0,-1061000.0,-1810000.0,-244000.0,0.0,-11070000.0,0.0,-11612000.0,-13258000.0,0.0,-8000.0,-4958000.0,-597000.0,-1516000.0,0.0,23000.0,-3586000.0,-1688000.0,-123000.0,-9601000.0,10200000.0,29300000.0,26400000.0,4600000.0,2900000.0
,netCashUsedProvidedByFinancingActivities,-653000.0,10453000.0,95453000.0,54548000.0,-16341000.0,62042000.0,88832000.0,-81014000.0,-10816000.0,-2311000.0,45966000.0,-10816000.0,27469000.0,-30103000.0,-1458000.0,113545000.0,27469000.0,-1458000.0,-31937000.0,50398000.0,-95622000.0,-5158000.0,20685000.0,-3818000.0,49124000.0,52517000.0,33325000.0,163030000.0,9800000.0,29200000.0,26400000.0,4600000.0,2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78000.0,-187000.0,-550000.0,-576000.0,617000.0,-825000.0,-965000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2775000.0,0.0,-751000.0,0.0,0.0,-232000.0,-1433000.0,3144000.0,-1762000.0,0.0,0.0,-1762000.0,18893000.0,-63000.0,1000.0,-17012000.0,18893000.0,1000.0,-1242000.0,0.0,-4389000.0,-3036000.0,5601000.0,-1795000.0,-57591000.0,58514000.0,-5504000.0,3996000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2775000.0,0.0,867000.0,1618000.0,0.0,3540000.0,3772000.0,5205000.0,99000.0,2061000.0,0.0,99000.0,18936000.0,1861000.0,43000.0,1924000.0,18936000.0,43000.0,42000.0,1284000.0,493000.0,557000.0,7605000.0,2004000.0,3799000.0,61390000.0,2876000.0,8380000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,867000.0,1618000.0,0.0,3540000.0,3772000.0,5205000.0,2061000.0,1861000.0,0.0,99000.0,1861000.0,43000.0,1924000.0,42000.0,18936000.0,43000.0,42000.0,1284000.0,0.0,4882000.0,3593000.0,2004000.0,3799000.0,61390000.0,2876000.0,8380000.0,4384000.0,100000.0,2500000.0,700000.0,200000.0,100000.0
,operatingCashFlow,15985000.0,73647000.0,80000000.0,38123000.0,26872000.0,6979000.0,96203000.0,51654000.0,24102000.0,51375000.0,24495000.0,24102000.0,0.0,44136000.0,0.0,43387000.0,18332000.0,15561000.0,16967000.0,30265000.0,23850000.0,9612000.0,16263000.0,21372000.0,3882000.0,4845000.0,36641000.0,13544000.0,4400000.0,4300000.0,700000.0,500000.0,-100000.0
,capitalExpenditure,0.0,-108673000.0,-179509000.0,-108236000.0,-31663000.0,-69391000.0,-192799000.0,-95043000.0,0.0,-68552000.0,-79012000.0,-36448000.0,0.0,-16471000.0,0.0,-174586000.0,-26908000.0,-26346000.0,-35350000.0,-9269000.0,-18349000.0,-15896000.0,-57056000.0,-74412000.0,-128708000.0,-57412000.0,-84111000.0,-87793000.0,-12300000.0,-29200000.0,-18100000.0,-5500000.0,-2800000.0
,freeCashFlow,15985000.0,-35026000.0,-99509000.0,-70113000.0,-4791000.0,-62412000.0,-96596000.0,-43389000.0,24102000.0,-17177000.0,-54517000.0,-12346000.0,0.0,27665000.0,0.0,-131199000.0,-8576000.0,-10785000.0,-18383000.0,20996000.0,5501000.0,-6284000.0,-40793000.0,-53040000.0,-124826000.0,-52567000.0,-47470000.0,-74249000.0,-7900000.0,-24900000.0,-17400000.0,-5000000.0,-2900000.0
