date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,dividendsPaid,-6356000000.0,-3844000000.0,-3080000000.0,-1443000000.0,-1238000000.0,-994000000.0,-852000000.0,-690000000.0,-537000000.0,-433000000.0,-421000000.0,-366000000.0,-459000000.0,-410000000.0,-368000000.0,-323000000.0,-318000000.0,-285000000.0,-252000000.0,-224000000.0,-198000000.0,-168000000.0
,otherFinancingActivites,0.0,940000000.0,10211000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-4745000000.0,-7503000000.0,3476000000.0,1102000000.0,2973000000.0,9770000000.0,5070000000.0,4395000000.0,1380000000.0,749000000.0,1109000000.0,1840200000.0,904200020.0,268099953.0,-22100244.0,114400048.0,-591299755.0,-692200189.0,1214700732.0,699200660.0,639322917.0,1351547988.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,44000000.0,68000000.0,-72000000.0,-19000000.0,143000000.0,59000000.0,20000000.0,-12000000.0,12000000.0,-11000000.0,-35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39000000.0,50000000.0,-975000000.0,874000000.0,-246000000.0,505000000.0,-1000000000.0,1053000000.0,78000000.0,-85000000.0,-215000000.0,375000000.0,27000000.0,-14000000.0,48000000.0,1000000.0,63000000.0,-33000000.0,8000000.0,13000000.0,-71000000.0,74000000.0
,cashAtEndOfPeriod,557000000.0,530000000.0,519000000.0,1889000000.0,1015000000.0,1261000000.0,776000000.0,1396000000.0,320000000.0,242000000.0,327000000.0,542000000.0,167000000.0,140000000.0,154000000.0,105000000.0,104000000.0,41000000.0,75000000.0,67000000.0,54000000.0,125000000.0
,cashAtBeginningOfPeriod,518000000.0,480000000.0,1494000000.0,1015000000.0,1261000000.0,756000000.0,1776000000.0,343000000.0,242000000.0,327000000.0,542000000.0,167000000.0,140000000.0,154000000.0,106000000.0,104000000.0,41000000.0,74000000.0,67000000.0,54000000.0,125000000.0,51000000.0
,operatingCashFlow,9398000000.0,10502000000.0,6658000000.0,5205000000.0,4571000000.0,2567000000.0,3341000000.0,2874000000.0,2703000000.0,1851000000.0,2017000000.0,1388000000.0,1379000000.0,1298000000.0,904000000.0,887000000.0,395000000.0,911000000.0,134000000.0,264000000.0,495000000.0,316000000.0
,capitalExpenditure,730000000.0,-6806000000.0,-8287000000.0,-5255000000.0,-7374000000.0,-10732000000.0,-8447000000.0,-5631000000.0,-2681000000.0,-2407000000.0,-3320000000.0,-3636000000.0,-2299000000.0,-1185000000.0,-681000000.0,-496000000.0,-391000000.0,-730000000.0,-683000000.0,-364000000.0,-784000000.0,-1388000000.0
,freeCashFlow,3706000000.0,3156000000.0,-2418000000.0,-50000000.0,-2803000000.0,-8165000000.0,-5106000000.0,-2757000000.0,22000000.0,-556000000.0,-1303000000.0,-2248000000.0,-920000000.0,113000000.0,223000000.0,391000000.0,4000000.0,181000000.0,-549000000.0,-100000000.0,-289000000.0,-1072000000.0
