date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-02-03_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,operatingExpenses,7294000000.0,7492000000.0,5666000000.0,5019000000.0,461000000.0,4549000000.0,4333000000.0,4075000000.0,3316000000.0,3011781000.0,2409938000.0,1935635000.0,1444914000.0,1264397000.0,871796000.0
,costAndExpenses,9456000000.0,9291000000.0,6924000000.0,6160000000.0,554000000.0,5602000000.0,5351000000.0,4992000000.0,4046000000.0,3733104000.0,3031925000.0,2429350000.0,1804642000.0,1568502000.0,1090470000.0
,interestExpense,204000000.0,149000000.0,134000000.0,74000000.0,6000000.0,26000000.0,26000000.0,24000000.0,4000000.0,4654000.0,3906000.0,4069000.0,6958000.0,18600000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1025000000.0,873000000.0,630000000.0,565000000.0,46000000.0,345000000.0,335000000.0,345000000.0,337000000.0,354868000.0,315871000.0,260551000.0,198486000.0,158628000.0,104027000.0
,EBITDA,3413000000.0,2393000000.0,2680000000.0,2267000000.0,4000000.0,1836000000.0,1555000000.0,1388000000.0,1498000000.0,1226811000.0,1051042000.0,688544000.0,417781000.0,471153000.0,339368000.0
,EBITDARatio,0.290048440554092,0.221348626399038,0.298640517049253,0.288349020605444,0.0078125,0.258846750317214,0.236645868208796,0.229991714995857,0.287689648550029,0.266405750039033,0.2790058973809,0.240973519804938,0.206419962676704,0.250476468439847,0.255970119421245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2388000000.0,1520000000.0,2050000000.0,1702000000.0,-42000000.0,1491000000.0,1220000000.0,1043000000.0,1161000000.0,871943000.0,735171000.0,427993000.0,219295000.0,312525000.0,235341000.0
,operatingIncomeRatio,0.20294042661681,0.140597539543058,0.228437708936929,0.216484355125922,-0.08203125,0.210207246581136,0.185664282453203,0.172825186412593,0.222969080084502,0.189345081602859,0.195155897274718,0.149787057416628,0.10835070459209,0.166145940488893,0.177507201252667
,totalOtherIncomeExpensesNet,191000000.0,67000000.0,820000000.0,66000000.0,1000000.0,8000000.0,19000000.0,29000000.0,-10000000.0,25825000.0,63148000.0,-7549000.0,11112000.0,25076000.0,-48000.0
,incomeBeforeTax,2382000000.0,1438000000.0,2883000000.0,1814000000.0,-35000000.0,1473000000.0,1213000000.0,1048000000.0,1147000000.0,893114000.0,794413000.0,416375000.0,223449000.0,319285000.0,240478000.0
,incomeBeforeTaxRatio,0.202430526047421,0.133012672278235,0.321261421885447,0.230730094123633,-0.068359375,0.207669533342732,0.184598995586669,0.173653686826843,0.220280391780296,0.193942428817773,0.210882069371208,0.145721042240991,0.110403140018686,0.16973972197103,0.181381810831257
,incomeTaxExpense,324000000.0,-4918000000.0,461000000.0,255000000.0,-30000000.0,287000000.0,216000000.0,162000000.0,133000000.0,147412000.0,70477000.0,58936000.0,26351000.0,29152000.0,22341000.0
,netIncome,2058000000.0,6412000000.0,2422000000.0,659000000.0,-5000000.0,1186000000.0,997000000.0,886000000.0,1014000000.0,745702000.0,723936000.0,357439000.0,197098000.0,290133000.0,218137000.0
,netIncomeRatio,0.174895895300416,0.593099620756637,0.269890795631825,0.0838209107097431,-0.009765625,0.167207105597068,0.151727286562167,0.146810273405137,0.19473785289034,0.161931463457376,0.19217349385309,0.125094887103158,0.0973834659873306,0.154241805141553,0.164530992728224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,514.5,15.37,5.84647,1.59422,-0.01224,2.82,2.35,2.06,2.36,1.75,1.72,0.87,0.5,0.75,0.62
,EPSDiluted,514.5,15.08,5.84647,1.59422,-0.01224,2.78,2.34,2.04,2.34,1.72,1.68,0.84,0.49,0.73,0.61
,weightedAverageShsOut,4000000.0,417058000.0,414267000.0,413368000.0,408625000.0,420520000.0,424003000.0,430355000.0,429093000.0,426658000.0,421188000.0,409805000.0,394269000.0,385068000.0,350493000.0
,weightedAverageShsOutDil,4000000.0,425235000.0,414267000.0,413368000.0,408625000.0,423994000.0,426547000.0,434513000.0,433415000.0,433974000.0,431750000.0,423446000.0,399776000.0,397185000.0,359189000.0
