date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-31_FY
,commonStockRepurchased,-16287000.0,-12220000.0,-25973000.0,11815000.0,-40543000.0,-71448000.0,-58400000.0,-10700000.0,-46900000.0,-110063000.0,-122300000.0,5000000.0,-281900000.0,-144900000.0,-21000000.0,0.0,10300000.0,14700000.0,1400000.0,600000.0,92400000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-17427000.0,-22863000.0,643081000.0,-20061000.0,82400000.0,632000.0,290000.0,99619000.0,2404000.0,2412000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,0.0,-29647000.0,-48836000.0,313030000.0,-52305000.0,-83754000.0,-65200000.0,-23900000.0,52700000.0,-107173000.0,-119900000.0,6900000.0,-281000000.0,-113800000.0,-6600000.0,20189000.0,13000000.0,16700000.0,-1100000.0,0.0,90000000.0,6500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-24426000.0,30103000.0,-72323000.0,128260000.0,27021000.0,-27621000.0,45900000.0,-9600000.0,10500000.0,-43603000.0,-57200000.0,23500000.0,-92100000.0,196200000.0,-32300000.0,206733000.0,-9800000.0,19700000.0,9600000.0,30400000.0,43700000.0,5300000.0
,cashAtEndOfPeriod,202720000.0,227146000.0,197043000.0,269366000.0,141106000.0,114079000.0,91400000.0,47100000.0,54600000.0,94964000.0,138500000.0,195800000.0,172300000.0,264400000.0,68200000.0,255369000.0,48600000.0,93700000.0,91900000.0,82300000.0,51900000.0,8200000.0
,cashAtBeginningOfPeriod,227146000.0,197043000.0,269366000.0,141106000.0,114085000.0,141700000.0,45500000.0,56700000.0,44100000.0,138567000.0,195700000.0,172300000.0,264400000.0,68200000.0,100500000.0,48636000.0,58400000.0,74000000.0,82300000.0,51900000.0,8200000.0,2900000.0
,operatingCashFlow,135718000.0,166522000.0,173542000.0,189521000.0,128910000.0,105447000.0,137400000.0,120200000.0,97100000.0,88742000.0,117900000.0,120900000.0,119700000.0,54800000.0,84400000.0,103990000.0,96300000.0,71900000.0,39000000.0,11700000.0,22600000.0,12300000.0
,capitalExpenditure,-20422000.0,-16279000.0,-11063000.0,-4960000.0,-10927000.0,-6399000.0,-5514000.0,-5939000.0,-8508000.0,-8690000.0,-8372000.0,-8943000.0,-12525000.0,-5387000.0,-29772000.0,-20377000.0,-20508000.0,1087000.0,-24200000.0,-6200000.0,-17100000.0,-9900000.0
,freeCashFlow,115296000.0,150243000.0,149080000.0,177269000.0,117983000.0,94179000.0,120700000.0,103800000.0,-13500000.0,80052000.0,95700000.0,105500000.0,99600000.0,39900000.0,58400000.0,83613000.0,69500000.0,53300000.0,14800000.0,5500000.0,5500000.0,2400000.0
