date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-03-15_FY,2003-12-31_FY,2003-03-10_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1992-03-31_FY
,otherInvestingActivites,-1128000000.0,-678000000.0,-1202000000.0,-361000000.0,-611000000.0,-341000000.0,-492000000.0,-249000000.0,-634000000.0,-706000000.0,-247000000.0,-233000000.0,-2248000000.0,-391000000.0,-253000000.0,-395000000.0,-940000000.0,0.0,-175000000.0,0.0,-190000000.0,-2134000000.0,-705000000.0,-130000000.0,-326000000.0,-609000000.0,0.0,36000000.0,40000000.0,60100000.0,-59600000.0,-97900000.0
,netCashUsedForInvestingActivites,-1173000000.0,-733000000.0,-1271000000.0,-422000000.0,-668000000.0,-422000000.0,-565000000.0,-316000000.0,-476000000.0,-721000000.0,-329000000.0,-314000000.0,-2301000000.0,-378000000.0,-302000000.0,-455000000.0,-743000000.0,0.0,-318000000.0,0.0,-244000000.0,-1199000000.0,-899000000.0,-286000000.0,-478000000.0,-752000000.0,0.0,36000000.0,40000000.0,60100000.0,-89600000.0,-133900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1669000000.0,-617000000.0,-211000000.0,-860000000.0,-474000000.0,-525000000.0,-300000000.0,-915000000.0,-871000000.0,-248000000.0,-537000000.0,-2862000000.0,-818000000.0,-311000000.0,-337000000.0,-582000000.0,-3000000.0,0.0,-329000000.0,0.0,-302000000.0,-538000000.0,-1137000000.0,-176000000.0,-3000000.0,-390000000.0,0.0,-2000000.0,-1000000.0,-1200000.0,-27400000.0,0.0
,commonStockIssued,16000000.0,29000000.0,21000000.0,32000000.0,23000000.0,24000000.0,45000000.0,125000000.0,48000000.0,9000000.0,11000000.0,834000000.0,54000000.0,177000000.0,93000000.0,25000000.0,21000000.0,0.0,14000000.0,0.0,30000000.0,11000000.0,1287000000.0,9000000.0,18000000.0,21000000.0,15000000.0,11000000.0,5000000.0,7600000.0,6000000.0,6500000.0
,commonStockRepurchased,-187000000.0,-637000000.0,-743000000.0,-739000000.0,-729000000.0,-523000000.0,-639000000.0,-600000000.0,-250000000.0,0.0,0.0,0.0,-94000000.0,-273000000.0,-285000000.0,-27000000.0,-29000000.0,0.0,-18000000.0,0.0,0.0,0.0,0.0,-4000000.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-880000000.0,-842000000.0,-796000000.0,-762000000.0,-683000000.0,-583000000.0,-565000000.0,-549000000.0,-521000000.0,-497000000.0,-483000000.0,-457000000.0,-2404000000.0,-416000000.0,-371000000.0,-336000000.0,-153000000.0,0.0,-292000000.0,0.0,-273000000.0,-255000000.0,-196000000.0,-339000000.0,-362000000.0,-336000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,2246000000.0,738000000.0,1016000000.0,858000000.0,858000000.0,483000000.0,789000000.0,337000000.0,591000000.0,131000000.0,-15000000.0,1909000000.0,2379000000.0,375000000.0,467000000.0,531000000.0,74000000.0,0.0,82000000.0,0.0,152000000.0,2233000000.0,-1287000000.0,468000000.0,240000000.0,-18000000.0,-8000000.0,-54000000.0,-49000000.0,0.0,0.0,130300000.0
,netCashUsedProvidedByFinancingActivities,-474000000.0,-1329000000.0,-713000000.0,-1471000000.0,-1005000000.0,-1124000000.0,-670000000.0,-1602000000.0,-1003000000.0,-605000000.0,-1024000000.0,-576000000.0,-883000000.0,-448000000.0,-433000000.0,-389000000.0,-90000000.0,0.0,-543000000.0,0.0,-393000000.0,1451000000.0,-1333000000.0,-42000000.0,-107000000.0,-726000000.0,7000000.0,-45000000.0,-45000000.0,6400000.0,-21400000.0,136800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1000000.0,-3000000.0,2000000.0,-6000000.0,31000000.0,-15000000.0,2000000.0,23000000.0,-13000000.0,28000000.0,8000000.0,58000000.0,82000000.0,31000000.0,-16000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-50000000.0,24000000.0,3000000.0,-51000000.0,40000000.0,-154000000.0,144000000.0,-509000000.0,-85000000.0,-16000000.0,8000000.0,359000000.0,-2092000000.0,1948000000.0,223000000.0,71000000.0,-1000000.0,0.0,0.0,0.0,0.0,1451000000.0,-1333000000.0,-42000000.0,-107000000.0,-726000000.0,7000000.0,-45000000.0,0.0,-1300000.0,-28000000.0,159300000.0
,cashAtEndOfPeriod,88000000.0,138000000.0,114000000.0,111000000.0,162000000.0,122000000.0,276000000.0,132000000.0,641000000.0,726000000.0,742000000.0,734000000.0,375000000.0,2467000000.0,519000000.0,296000000.0,66000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,331900000.0,359900000.0
,cashAtBeginningOfPeriod,138000000.0,114000000.0,111000000.0,162000000.0,122000000.0,276000000.0,132000000.0,641000000.0,726000000.0,742000000.0,734000000.0,375000000.0,2467000000.0,519000000.0,296000000.0,225000000.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1500000.0,359900000.0,200600000.0
,operatingCashFlow,1596000000.0,2089000000.0,1985000000.0,1848000000.0,1682000000.0,1407000000.0,1377000000.0,1386000000.0,1407000000.0,1282000000.0,1353000000.0,1191000000.0,1058000000.0,831000000.0,974000000.0,910000000.0,832000000.0,0.0,756000000.0,0.0,709000000.0,927000000.0,605000000.0,584000000.0,501000000.0,708000000.0,-7000000.0,9000000.0,5000000.0,-67800000.0,76500000.0,156400000.0
,capitalExpenditure,-362000000.0,-380000000.0,-362000000.0,-354000000.0,-333000000.0,-307000000.0,-270000000.0,-308000000.0,-333000000.0,-350000000.0,-311000000.0,-242000000.0,-172000000.0,-145000000.0,-196000000.0,-195000000.0,-192000000.0,0.0,-155000000.0,0.0,-163000000.0,-175000000.0,-141000000.0,-137000000.0,-151000000.0,-142000000.0,0.0,0.0,0.0,0.0,-32800000.0,-36000000.0
,freeCashFlow,1234000000.0,1709000000.0,1623000000.0,1494000000.0,1349000000.0,1100000000.0,1107000000.0,1078000000.0,1074000000.0,932000000.0,1042000000.0,949000000.0,886000000.0,686000000.0,778000000.0,715000000.0,640000000.0,0.0,601000000.0,0.0,546000000.0,752000000.0,464000000.0,447000000.0,350000000.0,566000000.0,-7000000.0,9000000.0,5000000.0,-67800000.0,43700000.0,120400000.0
