date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1997-12-31_FY
,commonStockIssued,9602000.0,7190000.0,2788000.0,3241000.0,2298000.0,2976000.0,2873000.0,7966000.0,5138000.0,4356000.0,1014000.0,26534000.0,651000.0,4572000.0,8809000.0,8413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0
,commonStockRepurchased,-235644000.0,-157889000.0,-269658000.0,-152004000.0,-126693000.0,-97225000.0,-43619000.0,-34100000.0,-29800000.0,-371000.0,-400000.0,26500000.0,700000.0,-129900000.0,-68400000.0,-49727000.0,-14500000.0,3500000.0,1100000.0,400000.0,700000.0,-9100000.0,46700000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,51691000.0,363658000.0,28082000.0,108000.0,2558000.0,7355000.0,3608000.0,12890000.0,2190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-800000.0
,netCashUsedProvidedByFinancingActivities,-237993000.0,-132555000.0,-88336000.0,-123922000.0,-118355000.0,-94667000.0,-36264000.0,-30500000.0,-16900000.0,5380000.0,-200000.0,-59500000.0,35000000.0,-83100000.0,-61200000.0,-41314000.0,-14500000.0,3500000.0,-3900000.0,15400000.0,600000.0,-10000000.0,30700000.0,13600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2650000.0,-19000.0,-2039000.0,-11108000.0,-9385000.0,-31001000.0,-6228000.0,-29700000.0,-28300000.0,40239000.0,63800000.0,1200000.0,5800000.0,-1500000.0,-35000000.0,17797000.0,-9700000.0,-2500000.0,10800000.0,14900000.0,-5900000.0,-38100000.0,32900000.0,0.0
,cashAtEndOfPeriod,4243000.0,1593000.0,1612000.0,501000.0,11609000.0,20994000.0,51972000.0,58200000.0,88000000.0,116255000.0,81500000.0,14300000.0,13100000.0,7300000.0,8900000.0,32863000.0,15000000.0,24700000.0,27200000.0,16400000.0,1500000.0,7500000.0,45600000.0,0.0
,cashAtBeginningOfPeriod,1593000.0,1612000.0,3651000.0,11609000.0,20994000.0,51995000.0,58200000.0,87900000.0,116300000.0,76016000.0,17700000.0,13100000.0,7300000.0,8800000.0,43900000.0,15066000.0,24700000.0,27200000.0,16400000.0,1500000.0,7400000.0,45600000.0,12700000.0,2400000.0
,operatingCashFlow,279661000.0,189160000.0,131540000.0,172607000.0,151645000.0,107942000.0,144468000.0,88100000.0,100600000.0,91046000.0,71400000.0,63200000.0,3000000.0,44000000.0,59400000.0,87498000.0,52500000.0,49200000.0,36100000.0,400000.0,-10300000.0,7700000.0,11000000.0,7300000.0
,capitalExpenditure,-37100000.0,-59239000.0,-45515000.0,-59829000.0,-57852000.0,-85586000.0,-76594000.0,-76811000.0,-51593000.0,-23527000.0,-7349000.0,-2459000.0,-32202000.0,-43514000.0,-31079000.0,-25840000.0,-21399000.0,-18400000.0,-7800000.0,-4900000.0,-12100000.0,-13700000.0,-8800000.0,-10700000.0
,freeCashFlow,242561000.0,129921000.0,86025000.0,112778000.0,93793000.0,22356000.0,67874000.0,11300000.0,49000000.0,67519000.0,64100000.0,60700000.0,-29200000.0,500000.0,28300000.0,61658000.0,31100000.0,30800000.0,28300000.0,-4500000.0,-22400000.0,-6000000.0,2200000.0,-3400000.0
