date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-05-25_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,dividendsPaid,0.0,0.0,0.0,-10610000.0,0.0,-11257000.0,-13010000.0,-84948000.0,-93142000.0,-61167000.0,-27644000.0,-149000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-7079000.0,-12792000.0,0.0,0.0,0.0,-9329000.0,27534000.0,-11183000.0,-28207000.0,-11094000.0,0.0,0.0,0.0,2000.0,-7089000.0,-56288000.0,0.0,0.0,0.0,-95000.0,-295263.0,-60009.0
,netCashUsedProvidedByFinancingActivities,92842000.0,-85455000.0,-2108000.0,-15325000.0,0.0,-39216000.0,10110000.0,-89967000.0,423536000.0,-139486000.0,-21908000.0,25052000.0,-51449000.0,7999000.0,179103000.0,-90000.0,63708000.0,0.0,71471000.0,32395000.0,-10950496.0,5230697.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976000.0,-439000.0,0.0,6915000.0,-1765000.0,-822968.0,-258701.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,274220000.0,-108570000.0,-193189000.0,-403670000.0,594982000.0,-210325000.0,-90666000.0,-227663000.0,423080000.0,79419000.0,48975000.0,203518000.0,15837000.0,-13952000.0,26141000.0,-101564000.0,29925000.0,67838000.0,67840000.0,32875000.0,2451941.0,-953460.0
,cashAtEndOfPeriod,451962000.0,177742000.0,286312000.0,479501000.0,883171000.0,288189000.0,498514000.0,589180000.0,816843000.0,393763000.0,314344000.0,265369000.0,61851000.0,46012000.0,59967000.0,33826000.0,135390000.0,105465000.0,105468000.0,37627000.0,4751853.0,2299640.0
,cashAtBeginningOfPeriod,177742000.0,286312000.0,479501000.0,883171000.0,288189000.0,498514000.0,589180000.0,816843000.0,393763000.0,314344000.0,265369000.0,61851000.0,46014000.0,59964000.0,33826000.0,135390000.0,105465000.0,37627000.0,37628000.0,4752000.0,2299912.0,3253100.0
,operatingCashFlow,425607000.0,165826000.0,66316000.0,27979000.0,113663000.0,221758000.0,283345000.0,356373000.0,295228000.0,512077000.0,292075000.0,192042000.0,105544000.0,69801000.0,-22508000.0,-13934000.0,-10426000.0,0.0,3646000.0,9288000.0,13029275.0,4588612.0
,capitalExpenditure,-206376000.0,-219943000.0,-312081000.0,-323079000.0,-297667000.0,-396027000.0,-410690000.0,-481986000.0,-426174000.0,-272818000.0,-226296000.0,-106614000.0,-123950000.0,-94456000.0,-95170000.0,-89407000.0,-23345000.0,-9391000.0,-12995000.0,-7619000.0,-4513130.0,-5939459.0
,freeCashFlow,219231000.0,-54117000.0,-245765000.0,-295100000.0,-184004000.0,-174269000.0,-127345000.0,-125613000.0,-130946000.0,239259000.0,65779000.0,85428000.0,-18406000.0,-24655000.0,-117678000.0,-103341000.0,-33771000.0,-9391000.0,-9349000.0,1669000.0,8516145.0,-1350847.0
