date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-02-18_FY,2003-12-31_FY,2002-12-31_FY
,operatingExpenses,7120000000.0,7226000000.0,6914000000.0,6663000000.0,8727000000.0,8864000000.0,7717000000.0,7669000000.0,8379000000.0,7561000000.0,7481000000.0,7465000000.0,7944000000.0,7328520950.0,7112436030.0,8027699480.0,8262753680.0,-8684000000.0,8568377730.0,9006519470.0
,costAndExpenses,17874000000.0,3410000000.0,2678000000.0,2861000000.0,5150000000.0,5437000000.0,5679000000.0,5884000000.0,7303000000.0,6321000000.0,8316000000.0,7586000000.0,9751000000.0,10161000000.0,11335000000.0,12091000000.0,11769000000.0,10874000000.0,28091987370.0,30932453230.0
,interestExpense,173000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1520000000.0,1402000000.0,1089000000.0,1025000000.0,1267000000.0,1281000000.0,1187000000.0,1349000000.0,1433000000.0,1456000000.0,1422000000.0,1469000000.0,1190000000.0,851000000.0,834000000.0,1508000000.0,2293000000.0,0.0,2011277990.0,2186113180.0
,EBITDA,3181000000.0,3046000000.0,2808000000.0,2542000000.0,3149000000.0,2273000000.0,1673000000.0,3340000000.0,2463000000.0,1187000000.0,3487000000.0,2083000000.0,1507000000.0,2703000000.0,2017000000.0,4459000000.0,3900000000.0,488000000.0,2905355770.0,3102870320.0
,EBITDARatio,0.162835935500384,0.156349450775074,0.154949784791966,0.142961588212137,0.128446728666993,0.0937551559148655,0.0782104623439764,0.143169445754212,0.0993625948039374,0.0525709730280349,0.137180848971242,0.0898270731812497,0.0571157854841766,0.100884559399843,0.0747701660735469,0.146701760157921,0.128632210824895,0.0168061438853876,0.100232844815779,0.0974237754705125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1661000000.0,1644000000.0,1719000000.0,1517000000.0,1882000000.0,992000000.0,486000000.0,1991000000.0,1030000000.0,-269000000.0,2065000000.0,614000000.0,317000000.0,1852000000.0,1183000000.0,2951000000.0,1607000000.0,488000000.0,894077780.0,916757140.0
,operatingIncomeRatio,0.0850268748400307,0.0843855866954111,0.0948570797925174,0.0853157865136944,0.0767661935062816,0.0409173403728758,0.0227198354448132,0.085344421106777,0.0415523640471196,-0.0119137251428318,0.0812384436838585,0.0264780714994178,0.012014402122418,0.0691225320046281,0.0438537959667853,0.097088336897516,0.0530030673834889,0.0168061438853876,0.0308450897137378,0.028784297298106
,totalOtherIncomeExpensesNet,-14000000.0,155000000.0,88000000.0,152000000.0,68000000.0,137000000.0,63000000.0,123000000.0,297000000.0,125000000.0,100000000.0,97000000.0,195000000.0,146000000.0,234000000.0,453000000.0,713000000.0,248000000.0,281880650.0,-3221991570.0
,incomeBeforeTax,1490000000.0,1529000000.0,1503000000.0,1377000000.0,1389000000.0,623000000.0,185000000.0,1661000000.0,784000000.0,-509000000.0,1943000000.0,448000000.0,92000000.0,4465000000.0,1217000000.0,1887000000.0,1823000000.0,244000000.0,692394160.0,-3181966830.0
,incomeBeforeTaxRatio,0.076273355515741,0.0784827019813161,0.0829378655777508,0.0774422135987852,0.0566568771414586,0.0256970796898202,0.00864849703146183,0.0711989369454327,0.0316282071970308,-0.0225430709951725,0.0764388842991463,0.019319504937686,0.00348682963805192,0.166648005075953,0.0451141755634638,0.0620825793716072,0.0601273129060985,0.0084030719426938,0.0238871387481167,-0.0999072439484157
,incomeTaxExpense,284000000.0,-337000000.0,-193000000.0,-349000000.0,-327000000.0,-239000000.0,-26000000.0,-466000000.0,-308000000.0,-283000000.0,-509000000.0,-100000000.0,-286000000.0,-622000000.0,-137000000.0,-586000000.0,-358000000.0,15000000.0,-15086570.0,26683160.0
,netIncome,1187000000.0,1173000000.0,1097000000.0,1870000000.0,1491000000.0,659000000.0,411000000.0,1172000000.0,231000000.0,-1291000000.0,1452000000.0,424000000.0,-186000000.0,4168000000.0,5383000000.0,2868000000.0,2836000000.0,695000000.0,693188190.0,-3208649990.0
,netIncomeRatio,0.0607627335551574,0.0602094240837696,0.0605341573777729,0.105168438220573,0.0608174253548703,0.0271819831710939,0.019213687999626,0.0502379013245317,0.00931902533483944,-0.0571770228973825,0.0571226248082143,0.0182845314588814,-0.00704945992040932,0.155563020191841,0.199547746144721,0.0943576246093107,0.093538705102411,0.0239349795089024,0.0239145322558554,-0.100745040543371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.28571598782957,1.27055168805736,1.18276335352764,2.01508620689655,1.12,0.44,0.25,1.28,0.28,-0.82,1.56972803272645,0.394504347877544,-0.169139498255863,3.50806020598912,4.27516394217291,2.24046571689044,2.22119360177194,0.772222222222222,0.530085,-2.460201
,EPSDiluted,1.28571598782957,1.2531060578544,1.1640232974435,2.03040173724213,1.12,0.44,0.25,1.28,0.28,-0.82,1.56484234644446,0.390817391440284,-0.167406796715947,3.4864161097853,4.26708478760096,2.2355443761015,2.21374331817955,0.772222222222222,0.530085,-2.460201
,weightedAverageShsOut,923221000.0,923221000.0,927489000.0,928000000.0,1331249999.0,1497727272.0,1644000000.0,915625000.0,824999999.0,1574390243.0,925001000.0,1074766355.0,1099684000.0,1188121000.0,1259133000.0,1280091000.0,1276791000.0,900000000.0,1303081474.0,1300812360.0
,weightedAverageShsOutDil,923221000.0,936074000.0,942421000.0,921000000.0,1331249999.0,1497727272.0,1644000000.0,915625000.0,824999999.0,1574390243.0,927889000.0,1084905660.0,1111066000.0,1195497000.0,1261517000.0,1282909000.0,1281088000.0,900000000.0,1303081474.0,1300812360.0
