date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-11872000.0,-14820000.0,-14258000.0,-1045000.0,1926000.0,2814000.0,1547000.0,-2131000.0,119000.0,8238000.0,5056000.0,362000.0,0.0,405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-286870000.0,-79285000.0,-220962000.0,-90598000.0,-15300000.0,-48760000.0,-31963000.0,-91004000.0,-27418000.0,-3379000.0,-5049000.0,-1315000.0,458000.0,1827000.0,2322000.0,1488000.0,1369000.0,982000.0,426000.0,1492000.0,31982000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3427000.0,-5212000.0,6385000.0,-761000.0,744000.0,829000.0,-256000.0,9000.0,-10000.0,0.0,0.0,282000.0,517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-69583000.0,39089000.0,65005000.0,94169000.0,105818000.0,2817000.0,2146000.0,-17325000.0,50087000.0,3846000.0,-18900000.0,25520000.0,37777000.0,-42751000.0,4606000.0,38059000.0,-24812000.0,24491000.0,-37040000.0,12867000.0,23038000.0,0.0
,cashAtEndOfPeriod,340237000.0,409820000.0,370731000.0,304880000.0,210711000.0,104893000.0,102076000.0,99930000.0,117255000.0,67168000.0,63322000.0,82222000.0,56702000.0,18925000.0,61676000.0,57070000.0,19011000.0,43823000.0,19332000.0,61382000.0,48515000.0,0.0
,cashAtBeginningOfPeriod,409820000.0,370731000.0,305726000.0,210711000.0,104893000.0,102076000.0,99930000.0,117255000.0,67168000.0,63322000.0,82222000.0,56702000.0,18925000.0,61676000.0,57070000.0,19011000.0,43823000.0,19332000.0,56372000.0,48515000.0,25477000.0,6300000.0
,operatingCashFlow,225023000.0,149838000.0,222454000.0,227809000.0,95285000.0,106933000.0,110946000.0,95412000.0,68307000.0,68537000.0,47224000.0,44396000.0,36336000.0,14419000.0,15623000.0,10457000.0,5865000.0,3141000.0,13675000.0,17694000.0,15278000.0,12800000.0
,capitalExpenditure,-19922000.0,-23526000.0,-16594000.0,-32148000.0,-30370000.0,-12982000.0,-14152000.0,-11948000.0,-11288000.0,-8839000.0,-7220000.0,-4966000.0,-5373000.0,-3673000.0,-4894000.0,-3418000.0,-1726000.0,-2123000.0,-6218000.0,-4878000.0,-4415000.0,-2500000.0
,freeCashFlow,205101000.0,126312000.0,205860000.0,195661000.0,64915000.0,93951000.0,96794000.0,83464000.0,57019000.0,59698000.0,40004000.0,39430000.0,30963000.0,10746000.0,10729000.0,7039000.0,4139000.0,1018000.0,7457000.0,12816000.0,10863000.0,10300000.0
