date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111819000.0,75685000.0,65324000.0,45113000.0,25034000.0,8558000.0,2411000.0
,operatingIncomeRatio,-0.437281009110021,0.811196074468324,0.919655891553702,0.891682062419789,0.753460705772581,0.914452961010089,0.922852621865318,0.901835881353718,0.935395832210457,0.659792536996389,0.666035992431909,0.650112956678377,0.568159492204227,0.61537327007694,0.507321121583971,0.297911775608551
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24017000.0,-48417000.0,-24059000.0,-17522000.0,0.0,0.0,0.0
,incomeBeforeTax,-16224000.0,144487000.0,299863000.0,252906000.0,103362000.0,346339000.0,319020000.0,220856000.0,190904000.0,118238000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.437281009110021,0.811196074468324,0.919655891553702,0.891682062419789,0.753460705772581,0.914452961010089,0.922852621865318,0.901835881353718,0.935395832210457,0.697668106398546,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-16224000.0,144487000.0,299863000.0,252906000.0,103362000.0,346339000.0,319020000.0,220856000.0,190904000.0,118238000.0,18886000.0,35104000.0,27591000.0,16728000.0,12896000.0,8751000.0
,netIncomeRatio,-0.437281009110021,0.811196074468324,0.919655891553702,0.891682062419789,0.753460705772581,0.914452961010089,0.922852621865318,0.901835881353718,0.935395832210457,0.697668106398546,0.166198794385533,0.349359580418188,0.347484950001259,0.411199331383201,0.764479222241982,1.08130483133572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.04,0.39,0.83,0.7,0.29,0.98,1.06,1.07,1.67,1.38,0.32,1.11,1.17,1.06,1.824078,1.240379
,EPSDiluted,-0.04,0.39,0.83,0.7,0.29,0.98,1.06,1.07,1.67,1.38,0.32,1.11,1.17,1.06,1.824078,1.240379
,weightedAverageShsOut,405600000.0,370479487.0,361280723.0,361294286.0,356134297.0,353648522.0,300962264.0,207069971.0,114394554.0,85978757.0,59429222.0,31559905.0,23626642.0,15781132.0,7026263.0,7182609.0
,weightedAverageShsOutDil,405600000.0,370479487.0,361280723.0,361294286.0,356134297.0,353648522.0,300962264.0,207069971.0,114394554.0,85978757.0,59429222.0,31559905.0,23626642.0,15781132.0,7026263.0,7182609.0
