date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-14640000.0,13710000.0,-99825333.0,95697093.0,3095709.0,-5947123.0,3650346.0,-7700832.0,7108411.0,-145831114.0,145877329.0,5452656.0,-9331944.0,9262725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1428000.0,16068000.0,2357858.0,102183191.0,6486098.0,3390389.0,9337512.0,5687166.0,13387998.0,6279587.0,152110701.0,6233372.0,780716.0,10112660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,16068000.0,2358000.0,102183191.0,6486098.0,3390389.0,9337512.0,5687166.0,13387998.0,6279587.0,152110701.0,6233372.0,780716.0,10112660.0,849935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingCashFlow,331685000.0,339750000.0,244262199.0,72967062.0,101891571.0,247015718.0,274257541.0,222774407.0,198526614.0,85149526.0,73307220.0,9812910.0,2506492.0,-491509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,capitalExpenditure,-283926000.0,-569128000.0,-474586277.0,-119411198.0,-93150590.0,-289146191.0,-477039845.0,-360447444.0,-532211422.0,-341814777.0,-182440098.0,-48542407.0,-46780517.0,-5078758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,47759000.0,-229378000.0,-230324078.0,-46444136.0,8740981.0,-42130473.0,-202782304.0,-137673037.0,-333684808.0,-256665251.0,-109132878.0,-38729497.0,-44274025.0,-5570267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
