date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,1325000000.0,1236000000.0,1165000000.0,1092000000.0,1012000000.0,937000000.0,862000000.0,827000000.0,1988000000.0,1936000000.0,1937000000.0,1823000000.0,2450000000.0,2788000000.0,5617000000.0,3744000000.0,3682000000.0,5053000000.0,6440000000.0,5322000000.0,1149000000.0,912000000.0,862000000.0,821000000.0,798000000.0,755000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,5606000000.0,5711000000.0,5245000000.0,5102000000.0,5293000000.0,6027000000.0,5424000000.0,5251000000.0,5500000000.0,5454000000.0,5507000000.0,6035000000.0,6552000000.0,6936000000.0,6683000000.0,4881000000.0,5082000000.0,8588000000.0,9296000000.0,8271000000.0,5191000000.0,4403000000.0,4041000000.0,3656000000.0,3287000000.0,3115000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,519000000.0,458000000.0,438000000.0,435000000.0,396000000.0,407000000.0,398000000.0,389000000.0,415000000.0,431000000.0,435000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,992000000.0,933000000.0,881000000.0,811000000.0,750000000.0,685000000.0,628000000.0,598000000.0,546000000.0,576000000.0,570000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,2231000000.0,2095000000.0,2219000000.0,2108000000.0,1913000000.0,1837000000.0,1770000000.0,1600000000.0,1549000000.0,1554000000.0,1268000000.0,1350000000.0,335000000.0,242000000.0,18000000.0,869000000.0,743000000.0,612000000.0,842000000.0,1302000000.0,1532000000.0,1282000000.0,1279000000.0,1170000000.0,1078000000.0,948000000.0,3482000000.0,3073000000.0,2941000000.0,2977000000.0,2961100000.0,2942700000.0,2800500000.0,3108400000.0,3298300000.0
,EBITDARatio,0.325931336742148,0.304815946457151,0.337080358499165,0.329426472886388,0.296313506815366,0.255885220782839,0.269570514773073,0.255877178954102,0.238197754882362,0.24160447761194,0.204351329572925,0.197918193813224,0.0518254950495049,0.0355359765051395,0.00286259541984733,0.158808479532164,0.134772356248866,0.0704500978473581,0.0877357507554444,0.144698821960436,0.251024086514829,0.249367827270959,0.26718195111761,0.270020770828525,0.277120822622108,0.261950815142305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1239000000.0,1162000000.0,1338000000.0,1297000000.0,1163000000.0,1152000000.0,1142000000.0,1002000000.0,1003000000.0,978000000.0,698000000.0,786000000.0,-88000000.0,-126000000.0,-395000000.0,591000000.0,431000000.0,99000000.0,301000000.0,727000000.0,912000000.0,738000000.0,746000000.0,677000000.0,603000000.0,504000000.0,3482000000.0,3073000000.0,2941000000.0,2977000000.0,2961100000.0,2942700000.0,2800500000.0,3108400000.0,3298300000.0
,operatingIncomeRatio,0.181008035062089,0.169067365051651,0.203250797508735,0.202687919987498,0.180142503097893,0.160468031759298,0.173926286932684,0.160243083320006,0.154236506227895,0.15205223880597,0.11248992747784,0.115232370620144,-0.0136138613861386,-0.0185022026431718,-0.0628180661577608,0.108004385964912,0.0781788499909305,0.0113963393576609,0.0313639679066375,0.0807957323849744,0.149434704243815,0.143551838163781,0.155838729893461,0.156242787906762,0.155012853470437,0.13926499032882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,102000000.0,59000000.0,-26000000.0,-42000000.0,17000000.0,-21000000.0,9000000.0,4000000.0,9000000.0,24000000.0,50000000.0,25000000.0,122000000.0,208000000.0,112000000.0,153000000.0,150000000.0,2000000.0,-11000000.0,62000000.0,10000000.0,-9000000.0,-12000000.0,-11000000.0,2000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,829000000.0,774000000.0,886000000.0,826000000.0,796000000.0,729000000.0,756000000.0,622000000.0,606000000.0,590000000.0,335000000.0,442000000.0,-321000000.0,-243000000.0,-266000000.0,122000000.0,15000000.0,-403000000.0,-404000000.0,101000000.0,341000000.0,342000000.0,385000000.0,379000000.0,334000000.0,283000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.121110299488678,0.112614578786556,0.134589093118639,0.129082669167057,0.123296158612144,0.101546176347681,0.115138592750533,0.0994722533184072,0.0931877594956174,0.091728855721393,0.0539887187751813,0.0647998827151444,-0.0496596534653465,-0.0356828193832599,-0.0423027989821883,0.0222953216374269,0.00272084164701614,-0.0463911592034074,-0.0420964884859852,0.0112247166036897,0.0558741602490578,0.0665240225637036,0.0804261541675371,0.0874682667897531,0.0858611825192802,0.0781983973473335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,147000000.0,115000000.0,424000000.0,273000000.0,271000000.0,250000000.0,302000000.0,245000000.0,191000000.0,224000000.0,115000000.0,142000000.0,-195000000.0,-158000000.0,-168000000.0,-5000000.0,58000000.0,13000000.0,-73000000.0,60000000.0,64000000.0,100000000.0,117000000.0,139000000.0,130000000.0,104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,680000000.0,657000000.0,460000000.0,551000000.0,523000000.0,477000000.0,452000000.0,382000000.0,415000000.0,340000000.0,229000000.0,300000000.0,-215000000.0,-79000000.0,-84000000.0,121000000.0,-44000000.0,-620000000.0,-545000000.0,36000000.0,277000000.0,285000000.0,268000000.0,240000000.0,204000000.0,179000000.0,155000000.0,-297000000.0,-262000000.0,-494000000.0,312100000.0,271600000.0,186900000.0,177800000.0,-269800000.0
,netIncomeRatio,0.0993425858290723,0.0955914447839371,0.0698769557952301,0.0861072042506642,0.0810099132589839,0.0664437944003343,0.068839476088943,0.0610906764752919,0.0638166999846225,0.0528606965174129,0.0369057211925866,0.0439818208473831,-0.0332611386138614,-0.0116005873715125,-0.0133587786259542,0.0221125730994152,-0.00798113549791402,-0.0713710141590883,-0.0567885797645097,0.00400088908646366,0.0453875143372112,0.055436685469753,0.0559849592646752,0.0553888760673898,0.0524421593830334,0.0494611771207516,0.0445146467547387,-0.0966482264887732,-0.0890853451207072,-0.165938864628821,0.10540002026274,0.092296190573283,0.0667380824852705,0.0571998455797195,-0.0817997150046994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.4,2.33,1.64285714285714,1.99,1.9,1.76,1.71,1.46,1.66,1.4,0.96,1.29,-1.02,-0.41,-0.44,0.65,-0.3,-4.46,-4.17,0.32,2.18,2.65,2.63,2.60869565217391,2.27,2.09,1.9,-3.72,-3.26,-6.07,3.8,3.31,2.19,0.74,-4.42
,EPSDiluted,2.39,2.32,1.63817663817664,1.98,1.89,1.74,1.66,1.42,1.58,1.28,0.91,1.23,-1.02,-0.41,-0.44,0.64,-0.3,-4.46,-4.17,0.32,2.17,2.62,2.61,2.46122448502416,2.26,2.08,1.9,-3.72,-3.26,-6.07,3.8,3.31,2.19,0.74,-4.42
,weightedAverageShsOut,283000000.0,282200000.0,280000000.0,278000000.0,276000000.0,271000000.0,265000000.0,260700000.0,250800000.0,231500000.0,227200000.0,224031008.0,222549020.0,219512195.0,213636364.0,169230769.0,146666667.0,139013453.0,130695444.0,112500000.0,127064220.0,107547170.0,101901141.0,92000000.0,89867841.0,85645933.0,81578947.0,79838710.0,80368098.0,81383855.0,82131579.0,82054381.0,85342466.0,87837838.0,88144796.0
,weightedAverageShsOutDil,284300000.0,282900000.0,280800000.0,279000000.0,276000000.0,275000000.0,272000000.0,268600000.0,263400000.0,252900000.0,237900000.0,234959350.0,222549020.0,219512195.0,213636364.0,171875000.0,146666667.0,139013453.0,130695444.0,112500000.0,127649770.0,108778626.0,102681992.0,97512438.0,90265487.0,86057692.0,81578947.0,79838710.0,80368098.0,81383855.0,82131579.0,82054381.0,85342466.0,87837838.0,88144796.0
