date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,-1237929000.0,666876000.0,-902294000.0,-1419652000.0,-1053203000.0,-1616641000.0,-824923000.0,-481789000.0,122582000.0,-98315000.0,-646552000.0,-1245323000.0,-1179072000.0,-1358631000.0,-1452999000.0,-997909000.0,-1250529000.0,543199000.0,-853953000.0,-82692000.0,-675514000.0,-928900000.0,-695900000.0,333000000.0,-21800000.0,548200000.0,-282200000.0,175700000.0,-9000000.0,195800000.0,395900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10907496000.0,-5499669000.0,-9182536000.0,-9816286000.0,-5542831000.0,-4666595000.0,-3059948000.0,-1191422000.0,-4279112000.0,-376087000.0,-135704000.0,-141012000.0,-652557000.0,-217406000.0,-321830000.0,-1203086000.0,-1505847000.0,-1147876000.0,-11665000.0,-579529000.0,-5331961000.0,-4598400000.0,-2911900000.0,-12356900000.0,-1874000000.0,-2367500000.0,-820700000.0,-896300000.0,-679700000.0,-165000000.0,-900000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237637000.0,182656000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-33098000.0,-86309000.0,-312929000.0,-181663000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361172000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-224662000.0,-166035000.0,-111078000.0,-70521000.0,-69570000.0,-56690000.0,-52119000.0,-51292000.0,-37510000.0,-30772000.0,-27617000.0,-58753000.0,-126447000.0,-124513000.0,-121405000.0,-114543000.0,-104037000.0,-93029000.0,-86430000.0,-77473000.0,-66101000.0,-60800000.0,-55000000.0,-38200000.0,-25300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-13651000.0,-16889000.0,-12638000.0,-12482000.0,-8809000.0,-5856000.0,-4189000.0,-8984000.0,-4070000.0,-1616000.0,2409000.0,25028000.0,22263000.0,5252000.0,21694000.0,1198000.0,2168000.0,1211000.0,2029000.0,1364000.0,-13017000.0,-5900000.0,-20300000.0,-2600000.0,-165200000.0,1833900000.0,27800000.0,18600000.0,2000000.0,-57200000.0,-2600000.0
,netCashUsedProvidedByFinancingActivities,1149047000.0,-667319000.0,310804000.0,1192379000.0,484186000.0,1027068000.0,713347000.0,-114516000.0,-909539000.0,327575000.0,495602000.0,838194000.0,615324000.0,1010781000.0,1065698000.0,859772000.0,797700000.0,-1026459000.0,558700000.0,-68003000.0,436156000.0,537400000.0,623400000.0,-264400000.0,-169400000.0,-636300000.0,-20300000.0,-285100000.0,21000000.0,-176800000.0,-449100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,32224000.0,641314000.0,-34725000.0,12179000.0,-279734000.0,-225913000.0,200174000.0,-185271000.0,-289357000.0,725803000.0,364774000.0,-43253000.0,-15808000.0,9194000.0,-25721000.0,14903000.0,-10256000.0,-46343000.0,29697000.0,-5307000.0,-37255000.0,8800000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,-100000.0
,cashAtEndOfPeriod,1260595000.0,1228371000.0,587057000.0,621782000.0,609603000.0,889337000.0,1115250000.0,915076000.0,1100347000.0,1389704000.0,663901000.0,299127000.0,342380000.0,358174000.0,348980000.0,374701000.0,359798000.0,370054000.0,416397000.0,386700000.0,392007000.0,429300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1228371000.0,587057000.0,621782000.0,609603000.0,889337000.0,1115250000.0,915076000.0,1100347000.0,1389704000.0,663901000.0,299127000.0,342380000.0,358188000.0,348980000.0,374701000.0,359798000.0,370054000.0,416397000.0,386700000.0,392007000.0,429262000.0,420500000.0,297000000.0,236400000.0,233600000.0,224300000.0,165900000.0,154600000.0,100200000.0,102500000.0,120300000.0
,operatingCashFlow,121106000.0,641757000.0,556765000.0,239452000.0,289283000.0,363660000.0,311750000.0,411034000.0,497600000.0,496543000.0,515724000.0,363876000.0,547940000.0,357044000.0,361580000.0,153040000.0,442573000.0,436917000.0,324950000.0,145388000.0,202103000.0,400300000.0,196000000.0,-8000000.0,196200000.0,97400000.0,307200000.0,120700000.0,9900000.0,-21300000.0,35500000.0
,capitalExpenditure,-188378000.0,-154540000.0,-1286185000.0,53687000.0,65235000.0,71709000.0,67049000.0,102250000.0,132044000.0,107428000.0,103236000.0,-380136000.0,-49556000.0,-66894000.0,-71900000.0,-915204000.0,-781500000.0,-69782000.0,-531196000.0,-449231000.0,-579595000.0,-289200000.0,-186000000.0,-430900000.0,-24800000.0,-19300000.0,-14800000.0,-17300000.0,-6400000.0,-4800000.0,0.0
,freeCashFlow,-67272000.0,487217000.0,-729420000.0,-847184000.0,-942511000.0,-777372000.0,-654704000.0,-531208000.0,-484710000.0,-501763000.0,-322951000.0,-16260000.0,498384000.0,290150000.0,289680000.0,-762164000.0,-338927000.0,367135000.0,-206246000.0,-303843000.0,-377492000.0,111100000.0,10000000.0,-438900000.0,171400000.0,78100000.0,292400000.0,103400000.0,3500000.0,-26100000.0,35500000.0
