date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,828440000.0,581481000.0,562116000.0,515229000.0,395140000.0,324580000.0,219469000.0,173032000.0,137775000.0,82109000.0,64419000.0,76894000.0,67804000.0,67882893.0,33575658.0,19127846.0
,operatingIncomeRatio,0.66315626005613,0.680734069541335,0.716507631398482,0.731085711853223,0.730203257215825,0.734546639570198,0.702228891761484,0.713466351644999,0.684096585351321,0.572910779450038,0.528687616437007,0.592627417129733,0.576746085077788,0.705003137327585,0.665240843572657,0.606286264193268
,totalOtherIncomeExpensesNet,-8204000.0,36235000.0,680562000.0,-11782000.0,6104000.0,-57898000.0,-68477000.0,-16259000.0,-4139000.0,-18962000.0,-18716000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,463328000.0,373780000.0,1019404000.0,293919000.0,219108000.0,141430000.0,51138000.0,90027000.0,75393000.0,19431000.0,13228000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.370888493625714,0.437580558114814,1.29939504564563,0.417057233467424,0.404903009773865,0.320065719497237,0.163624844815891,0.371210153263814,0.374350164103735,0.135578674146484,0.108562377407733,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,31056000.0,-2621000.0,927000.0,2681000.0,-6830000.0,1503000.0,340000.0,726000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,431450000.0,374684000.0,1016685000.0,289793000.0,225048000.0,139598000.0,50522000.0,96991000.0,89900000.0,26536000.0,22913000.0,36330000.0,34487000.0,41239639.0,30159698.0,19640347.0
,netIncomeRatio,0.345370537879892,0.438638861995535,1.29592924099006,0.411202633576684,0.415879897327294,0.315919778762464,0.161653846646103,0.399924955571224,0.446382021579269,0.185153399060836,0.188047305227047,0.279997842020485,0.293349097930471,0.428297522282337,0.59755978391895,0.622530765361111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.01024410232395,0.877325996604812,2.77,0.828211899331813,0.864193169338054,0.64,0.297190034167913,0.64,0.679356599576437,0.239877783101163,0.227524145954064,0.45,0.56,0.864254176276619,0.762805195635567,0.607251506113267
,EPSDiluted,1.01024410232395,0.874818759791641,2.76,0.826938058046861,0.862015076300791,0.63,0.296246905523929,0.63,0.679345993385467,0.239864773251137,0.227519812707891,0.45,0.55,0.860891115275415,0.759652315542179,0.606743682416196
,weightedAverageShsOut,427075000.0,427075000.0,365364000.0,349902000.0,260414000.0,217997000.0,169998971.0,151439002.0,132331091.0,110623000.0,100705795.0,78117099.0,62037511.0,47717026.0,39537877.0,32343019.0
,weightedAverageShsOutDil,427075000.0,428299000.0,366271000.0,350441000.0,261072000.0,218304000.0,170540178.0,152597666.0,132333157.0,110629000.0,100707713.0,78117099.0,62144011.0,47903432.0,39701976.0,32370089.0
