date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,11390000000.0,12539000000.0,10985000000.0,10942000000.0,30386000000.0,13299000000.0,13801000000.0,14087000000.0,26613000000.0,24562000000.0,26653000000.0,32923000000.0,29963000000.0,27196000000.0,26171000000.0,10717000000.0,12366000000.0,12602000000.0,11239000000.0,18644000000.0,12594000000.0,12824000000.0,99890504000.0,39567000000.0,31653000000.0,30303000000.0,32426000000.0,30393000000.0,31039000000.0,33039000000.0,29641000000.0,25922000000.0,28328000000.0,26227000000.0,40535000000.0
,costAndExpenses,262204000000.0,282415000000.0,232289000000.0,187426000000.0,233252000000.0,340702000000.0,360236000000.0,361879000000.0,344656000000.0,310632000000.0,217379000000.0,329970000000.0,257400000000.0,238717000000.0,210789000000.0,259431000000.0,214407000000.0,168130000000.0,158132000000.0,132711000000.0,76244000000.0,63923000000.0,99890504000.0,39567000000.0,31653000000.0,30303000000.0,32426000000.0,30393000000.0,31039000000.0,33039000000.0,29641000000.0,25922000000.0,28328000000.0,26227000000.0,40535000000.0
,interestExpense,2920000000.0,1989000000.0,1421000000.0,977000000.0,1192000000.0,1148000000.0,844000000.0,982000000.0,1246000000.0,1170000000.0,1302000000.0,1547000000.0,1110000000.0,718000000.0,616000000.0,2763000000.0,1057000000.0,706876000.0,1006596000.0,0.0,0.0,0.0,750656000.0,363000000.0,473000000.0,542000000.0,675000000.0,672000000.0,723000000.0,671000000.0,794000000.0,700000000.0,650000000.0,581000000.0,644000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17780000000.0,15457000000.0,15584000000.0,14505000000.0,15219000000.0,15163000000.0,13510000000.0,12481000000.0,11135000000.0,11164000000.0,12106000000.0,10985000000.0,10579000000.0,9128000000.0,8771000000.0,8529000000.0,10940000000.0,10401000000.0,8750000000.0,7449000000.0,4965000000.0,5255000000.0,4539440000.0,2017000000.0,1880000000.0,1993000000.0,2160000000.0,1945000000.0,2007000000.0,2009000000.0,2074000000.0,1897000000.0,1702000000.0,2157000000.0,2002000000.0
,EBITDA,33973000000.0,31798000000.0,23503000000.0,10087000000.0,4861000000.0,28029000000.0,32410000000.0,26182000000.0,46126000000.0,-2361000000.0,38692000000.0,46715000000.0,42130000000.0,41013000000.0,41930000000.0,34157000000.0,29104000000.0,20992000000.0,24836000000.0,22800000000.0,12287000000.0,9636000000.0,14863496000.0,7181000000.0,6333000000.0,4806000000.0,4684000000.0,4802000000.0,3581000000.0,5450000000.0,5401000000.0,4674000000.0,4739000000.0,3199000000.0,3396000000.0
,EBITDARatio,0.122030769009724,0.106434682483364,0.0978443682142143,0.0551178090575275,0.0218085726847739,0.0792747081183817,0.0854838369345037,0.0697108472229618,0.121497074914328,-0.00794663202146028,0.158596519992622,0.127741318020235,0.145803267682064,0.151562072711953,0.171880892649253,0.119824317071203,0.12514027974253,0.117456818169102,0.142557026254463,0.153989544920371,0.147033482516813,0.141075193253689,0.134859641049241,0.160537434888556,0.175400210491331,0.145126222973789,0.134020028612303,0.144421052631579,0.109802839358538,0.164956566482036,0.182213825444486,0.18031016125299,0.167290313470771,0.117312699402252,0.0809940613894918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,16193000000.0,16341000000.0,7919000000.0,-4418000000.0,-10358000000.0,12866000000.0,18900000000.0,13701000000.0,34991000000.0,-13525000000.0,26586000000.0,35730000000.0,31551000000.0,31885000000.0,33159000000.0,25628000000.0,18164000000.0,10591000000.0,16086000000.0,15351000000.0,7322000000.0,4381000000.0,10324056000.0,5164000000.0,4453000000.0,2813000000.0,2524000000.0,2857000000.0,1574000000.0,0.0,0.0,0.0,0.0,1042000000.0,1394000000.0
,operatingIncomeRatio,0.0581651382737601,0.0546968094364632,0.032967261706521,-0.024141021157545,-0.0464705196191912,0.0363890397321025,0.0498501856853477,0.0364795782523031,0.0921671974228691,-0.0455223202415291,0.108974648002787,0.0977030352748154,0.109191523822378,0.117829875610675,0.135926508928132,0.089904195271856,0.0781008810212795,0.0592599638542757,0.0923325947950269,0.103679539652308,0.0876193667280952,0.0641397282736004,0.0936723423838012,0.115445664080839,0.12333130227663,0.0849438337963522,0.0722174535050071,0.0859248120300752,0.0482629626222672,0.0837797754169315,0.0854559562767788,0.0801249903556824,0.0842629200790737,0.0382118889581576,0.0332466789095852
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,8154000000.0,16723000000.0,7180000000.0,-2295000000.0,-9571000000.0,4950000000.0,30221000000.0,18809000000.0,38834000000.0,-4825000000.0,25124000000.0,34283000000.0,31611000000.0,25142000000.0,31421000000.0,24243000000.0,16239000000.0,11187000000.0,13027000000.0,16842000000.0,6888000000.0,4780000000.0,9246256000.0,3667000000.0,1946000000.0,2281000000.0,1302000000.0,112000000.0,1203000000.0,2768000000.0,2533000000.0,2077000000.0,2387000000.0,958000000.0,3613000000.0
,incomeBeforeTaxRatio,0.029289108718844,0.0559754448446224,0.0298907613401719,-0.0125404353908026,-0.0429396933071325,0.0140001357588922,0.0797101831532748,0.0500798764577454,0.102289758644214,-0.0162399404928191,0.102981985120817,0.0937462400875034,0.109399171485823,0.0929113605960045,0.128802039778969,0.0850455519734511,0.0698238387417176,0.0625947706201286,0.0747741335568081,0.113749645418811,0.0824258669793935,0.0699812602483017,0.0838932351587667,0.0819789407793253,0.0538968592477705,0.0688790916777389,0.0372532188841202,0.00336842105263158,0.0368871308987214,0.0837797754169315,0.0854559562767788,0.0801249903556824,0.0842629200790737,0.0351314679672889,0.0861694769729781
,incomeTaxExpense,3964000000.0,7145000000.0,3712000000.0,-2467000000.0,-3171000000.0,947000000.0,6463000000.0,6993000000.0,12737000000.0,-1501000000.0,8365000000.0,12617000000.0,10442000000.0,12516000000.0,9288000000.0,8282000000.0,5972000000.0,4342000000.0,5017000000.0,4972000000.0,1880000000.0,1520000000.0,2962048000.0,1107000000.0,829000000.0,692000000.0,685000000.0,565000000.0,820000000.0,1042000000.0,744000000.0,823000000.0,785000000.0,42000000.0,1382000000.0
,netIncome,4026000000.0,9383000000.0,3389000000.0,115000000.0,-6482000000.0,3780000000.0,23451000000.0,11582000000.0,25700000000.0,-3719000000.0,16578000000.0,21157000000.0,20845000000.0,22315000000.0,22026000000.0,15731000000.0,10267000000.0,6845000000.0,8010000000.0,11870000000.0,4686000000.0,3260000000.0,6263920000.0,2552000000.0,1122000000.0,1577000000.0,615000000.0,-458000000.0,415000000.0,1688000000.0,2134000000.0,1210000000.0,1391000000.0,499000000.0,669000000.0
,netIncomeRatio,0.0144613627302018,0.0314069006145483,0.0141086058749084,0.000628387830040217,-0.0290810878713649,0.0106910127613359,0.061853793889264,0.0308376377868896,0.0676944635411316,-0.0125173758948796,0.0679523702170393,0.0578534317746787,0.0721402590750681,0.0824642833386302,0.0902897338777117,0.0551850669510522,0.0441456587450714,0.0382999199870189,0.0459768795417236,0.0801691183423161,0.0560754373788383,0.0477278051065823,0.0568338702254947,0.0570521562227538,0.031075167562178,0.0476204855658896,0.0175965665236051,-0.0137744360902256,0.0127249869683868,0.0510911347195738,0.0719948719678823,0.0466784970295502,0.0491033606325897,0.0182991675528989,0.0159555438956331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.1904,2.8188,1.032,0.0366,-2.1234,1.233,7.4322,3.631527,8.1558,-1.18780498931197,5.3094,6.756,6.528,6.594,6.342,432.48,283.62,1.13856,1.2042,3.291,1.5492,0.51,3.294,0.6825,0.303,0.432,0.1695,-0.1275,0.1155,0.4725,0.585,0.3,0.535274,0.204508,0.27448
,EPSDiluted,1.1838,2.8002,1.026,0.036,-2.1234,1.2252,7.3872,3.631527,8.0574,-1.17455662106952,5.2524,6.696,6.468,6.54,6.27,424.74,280.98,1.13334,1.19718,3.2688,1.5408,0.51,3.294,0.6825,0.303,0.432,0.1695,-0.1275,0.1155,0.4725,0.585,0.3,0.535274,0.204508,0.27448
,weightedAverageShsOut,3380809833.0,3328369167.0,3282102167.0,3124133333.0,3053941000.0,3064243000.0,3155170167.0,3189291833.0,3150833333.0,3130985333.0,3122386710.0,3131637833.0,3193898167.0,3337921167.0,3520983667.0,3636755833.0,3687101667.0,3729775167.0,15926140000.0,3606333333.0,3231000000.0,6397333333.0,1900666667.0,3742000000.0,3692000000.0,3649333333.0,3623333333.0,3603333333.0,3586000000.0,3566666667.0,3649333333.0,4020000000.0,2598666667.0,2440000000.0,2437333333.0
,weightedAverageShsOutDil,3399945000.0,3350415500.0,3302740333.0,3142553167.0,3053941000.0,3082882333.0,3174362167.0,3189291833.0,3189333333.0,3166301167.0,3156271419.0,3160419500.0,3222789116.0,3363914373.0,3563157895.0,3636755833.0,3695123500.0,3751577638.0,15926140000.0,3630690162.0,3231000000.0,6397333333.0,1900666667.0,3742000000.0,3692000000.0,3649333333.0,3623333333.0,3603333333.0,3586000000.0,3566666667.0,3649333333.0,4020000000.0,2598666667.0,2440000000.0,2437333333.0
