date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9528000000.0,8708000000.0,7506000000.0,5913000000.0,4935000000.0,5384000000.0,5231000000.0,7059000000.0,5321000000.0,4934000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,12752000000.0,35552000000.0,40742000000.0,28877000000.0,17498000000.0,17327000000.0,36519000000.0,41399000000.0,59745000000.0,60545000000.0,45168000000.0,30666000000.0,52585000000.0,51269000000.0,49554000000.0,40407000000.0,33945000000.0,25803000000.0,19523000000.0,24413000000.0,27192000000.0,17978000000.0,4559000000.0,8114000000.0,7320000000.0,5571000000.0,11523000000.0,11859000000.0,12232000000.0
,EBITDARatio,0.134983222364535,0.254187966968148,0.256397024581188,0.214421491898956,0.158762418908497,0.133361554743121,0.18214510159905,0.188043932484238,0.259096231406392,0.245775199620042,0.226643451033915,0.182188688212928,0.192615519862274,0.232087241516677,0.235838909565102,0.203869828456105,0.218576947842885,0.211915145243551,0.197104463447385,0.229780224951762,0.228254847645429,0.209746479530526,0.149196583434238,0.19342073897497,0.166769188708906,0.150234615177175,0.325379793302084,0.323644997543802,0.311476662168012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-6097000000.0,100000000.0,14446000000.0,2480000000.0,-6216000000.0,-3710000000.0,19726000000.0,27213000000.0,35013000000.0,32186000000.0,26468000000.0,15240000000.0,43057000000.0,42561000000.0,42048000000.0,34494000000.0,29010000000.0,20419000000.0,14292000000.0,17354000000.0,21871000000.0,13044000000.0,2239000000.0,5814000000.0,5104000000.0,2190000000.0,9092000000.0,9407000000.0,9638000000.0
,operatingIncomeRatio,-0.064538323930095,0.000682519315296623,0.0909113793407257,0.0184148387959072,-0.0563988567799301,-0.0285549355397345,0.0983869841491516,0.123607805374371,0.151840929788803,0.130655224625827,0.132810814336824,0.090541825095057,0.157715060163733,0.192667403034802,0.200116125224874,0.174036326942482,0.186799742433999,0.167697374364534,0.144292219002716,0.163339451268295,0.183589356165533,0.152182282734241,0.0732728998265536,0.138593563766389,0.116282778575171,0.059058303219891,0.256734624724685,0.25672725287921,0.245422831096738
,totalOtherIncomeExpensesNet,-659000000.0,6234000000.0,6877000000.0,7048000000.0,4257000000.0,8552000000.0,11476000000.0,8692000000.0,11319000000.0,7363000000.0,5637000000.0,3316000000.0,8047000000.0,6813000000.0,5226000000.0,4559000000.0,4435000000.0,1729000000.0,-4082000000.0,273000000.0,2035000000.0,1709000000.0,0.0,0.0,0.0,0.0,-5943000000.0,-6664000000.0,-6380000000.0
,incomeBeforeTax,-7453000000.0,5536000000.0,20575000000.0,9221000000.0,-2160000000.0,4842000000.0,31202000000.0,35905000000.0,46332000000.0,47634000000.0,32055000000.0,18528000000.0,42957000000.0,32167000000.0,31976000000.0,25197000000.0,20551000000.0,12770000000.0,4156000000.0,8291000000.0,14049000000.0,5812000000.0,1834000000.0,5502000000.0,4740000000.0,1789000000.0,2803000000.0,2426000000.0,2822000000.0
,incomeBeforeTaxRatio,-0.078891935091192,0.037784269294821,0.129482322437729,0.0684690437649435,-0.0195980583405163,0.0372676544160092,0.155625604756252,0.163088900597758,0.200928054122035,0.19336453643903,0.160845196220602,0.110076045627376,0.157348766506108,0.145615289899685,0.152181155350803,0.127129162462159,0.132330972311655,0.104877588061859,0.0419590303789034,0.0780366134876935,0.117929992445228,0.0678076837819234,0.0600189809209019,0.131156138259833,0.107989884491832,0.0482444312604498,0.0791494889026939,0.0662081764095846,0.0718596419749943
,incomeTaxExpense,-1892000000.0,2691000000.0,5715000000.0,-48000000.0,-1729000000.0,132000000.0,11892000000.0,14308000000.0,19996000000.0,20626000000.0,12919000000.0,7965000000.0,19026000000.0,13479000000.0,14838000000.0,11098000000.0,7517000000.0,5344000000.0,3024000000.0,4360000000.0,6322000000.0,2565000000.0,495000000.0,2246000000.0,2133000000.0,859000000.0,1110000000.0,1161000000.0,1253000000.0
,netIncome,-5543000000.0,2924000000.0,14824000000.0,9195000000.0,-497000000.0,4587000000.0,19241000000.0,21423000000.0,26179000000.0,26895000000.0,19024000000.0,10483000000.0,23931000000.0,18688000000.0,17138000000.0,14099000000.0,13328000000.0,7230000000.0,1132000000.0,3288000000.0,7727000000.0,3247000000.0,1339000000.0,3256000000.0,2607000000.0,930000000.0,1693000000.0,1265000000.0,1569000000.0
,netIncomeRatio,-0.0586740904616231,0.0199568647792733,0.0932902040251224,0.0682759849711154,-0.00450936805335027,0.0353049836444102,0.0959679591409219,0.0973082723159941,0.113530508695087,0.109177041766967,0.0954584000280996,0.062280180608365,0.0876577352063149,0.0845978343533843,0.081563692782151,0.0711352169525732,0.085820991629105,0.0593786187695568,0.0114286868115781,0.0309473386982917,0.0648619155544363,0.0378822349001902,0.0438197467028831,0.0776162097735399,0.0593944364705078,0.0250795534221455,0.0478059524481843,0.0345232247148081,0.0399531460874437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.96,1.55,7.81,4.88,-0.27,2.46,10.21,11.18,13.42,13.54,2.65,5.26,11.74,8.83,7.84,6.58,6.3,3.485,0.535,1.55,3.99,1.58,1.025,2.485,1.995,0.715,1.3,0.97,1.155
,EPSDiluted,-2.96,1.54,7.74,4.85,-0.27,2.45,10.14,11.09,13.32,13.44,2.64,5.24,11.67,8.77,7.8,6.54,6.28,3.48,0.535,1.545,3.985,1.57,1.02,2.475,1.995,0.715,1.3,0.97,1.155
,weightedAverageShsOut,1870000000.0,1882499000.0,1897623000.0,1882834000.0,1872789000.0,1867941000.0,1883633000.0,1917018000.0,1950480000.0,1986482000.0,1998005000.0,1992274000.0,2038000000.0,2116421291.0,2185969388.0,2142705167.0,2115555556.0,2074605452.0,2115887850.0,2117419355.0,1305282000.0,1313000000.0,1307333718.0,1309981842.0,1305538500.0,1304167608.0,1303344476.0,1301915504.0,1355909656.0
,weightedAverageShsOutDil,1870000000.0,1895126000.0,1914107000.0,1897633000.0,1872789000.0,1874971000.0,1897897000.0,1932393000.0,1964755000.0,2000785000.0,2009104000.0,2000925000.0,2050000000.0,2130900798.0,2197179487.0,2155810398.0,2122292994.0,2077586207.0,2115887850.0,2124271845.0,1307654000.0,1319000000.0,1312745098.0,1315555556.0,1305538500.0,1304167608.0,1303344476.0,1301915504.0,1355909656.0
