date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2015-02-18_FY,2014-12-27_FY,2014-02-19_FY,2013-12-28_FY,2012-12-29_FY,2012-02-29_FY,2011-12-31_FY,2011-02-23_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY
,netCashUsedForInvestingActivites,-292210000.0,-214961000.0,-276314000.0,-237956000.0,-369265000.0,-235912000.0,-160282000.0,-160300000.0,-209323000.0,-209300000.0,-139100000.0,-171361000.0,-171361000.0,-112111000.0,-112100000.0,-73900000.0,-88400000.0,-82600000.0,-80800000.0,-90697000.0,-87300000.0,-43400000.0,-63200000.0,-10700000.0,-16700000.0,-19600000.0,-14300000.0,-7500000.0,-6800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1410670000.0,-1013250000.0,-1212250000.0,-1027500000.0,-821150000.0,-507000.0,-114000.0,0.0,-38000.0,0.0,-37000.0,-90000.0,-90000.0,-392000.0,0.0,-548000.0,-851000.0,-675000.0,0.0,0.0,0.0,0.0,-2142000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,99340000.0,115981000.0,79643000.0,16330000.0,41010000.0,41689000.0,28083000.0,0.0,38318000.0,0.0,26577000.0,31460000.0,31460000.0,23878000.0,0.0,5979000.0,3150000.0,7434000.0,0.0,8939000.0,0.0,0.0,4835000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-350756000.0,-421156000.0,-271500000.0,-353889000.0,-332551000.0,-254013000.0,-298497000.0,-270400000.0,-129416000.0,-91100000.0,-245200000.0,-179997000.0,-179997000.0,-38172000.0,-14300000.0,-9300000.0,-50700000.0,-142600000.0,10100000.0,0.0,6800000.0,5800000.0,4800000.0,1600000.0,300000.0,500000.0,300000.0,-1500000.0,-1800000.0
,dividendsPaid,-174656000.0,-162699000.0,-147087000.0,-133828000.0,-122272000.0,-103101000.0,-84061000.0,-84100000.0,-68484000.0,-68500000.0,-51300000.0,-30850000.0,-30850000.0,-20355000.0,-20400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-200000.0
,otherFinancingActivites,-17048000.0,1110455000.0,1268184000.0,1192469000.0,10291000.0,215217000.0,0.0,0.0,0.0,0.0,45555000.0,0.0,16320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,155210000.0,-598813000.0,-440929000.0,-338262000.0,-279672000.0,-207621000.0,-340505000.0,-340500000.0,-120245000.0,-120200000.0,-277600000.0,-163157000.0,-163157000.0,-26009000.0,-26000000.0,-5600000.0,-105500000.0,-85100000.0,10100000.0,-16222000.0,19200000.0,-14300000.0,20800000.0,-36600000.0,8700000.0,16100000.0,8500000.0,8200000.0,-6600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1257515000.0,-2058000.0,-22849000.0,55232000.0,-9897000.0,12679000.0,-91609000.0,-91600000.0,8400000.0,4100000.0,-38300000.0,-80374000.0,-80374000.0,84488000.0,84500000.0,135900000.0,23800000.0,-12900000.0,16800000.0,-7738000.0,9000000.0,6200000.0,4800000.0,-200000.0,2200000.0,-11200000.0,9700000.0,-4500000.0,7900000.0
,cashAtEndOfPeriod,1341756000.0,84241000.0,86299000.0,109148000.0,53916000.0,63779000.0,51134000.0,51100000.0,142743000.0,142700000.0,138700000.0,176965000.0,176965000.0,257339000.0,257400000.0,172900000.0,37500000.0,13500000.0,38000000.0,21203000.0,29000000.0,20000000.0,13700000.0,8900000.0,9200000.0,7000000.0,18200000.0,8400000.0,13000000.0
,cashAtBeginningOfPeriod,84241000.0,86299000.0,109148000.0,53916000.0,63813000.0,51100000.0,142743000.0,142700000.0,138630000.0,138600000.0,177000000.0,257339000.0,257339000.0,172851000.0,172900000.0,37000000.0,13700000.0,26400000.0,21200000.0,28941000.0,20000000.0,13800000.0,8900000.0,9100000.0,7000000.0,18200000.0,8500000.0,12900000.0,5100000.0
,operatingCashFlow,1394515000.0,811716000.0,694394000.0,631450000.0,639040000.0,456212000.0,409178000.0,409200000.0,333681000.0,333700000.0,378300000.0,254144000.0,254144000.0,222608000.0,222600000.0,215300000.0,217700000.0,154800000.0,87600000.0,99181000.0,77100000.0,63900000.0,47200000.0,47100000.0,10200000.0,-7700000.0,15500000.0,-5100000.0,21200000.0
,capitalExpenditure,-294002000.0,-217450000.0,-278530000.0,-250401000.0,-226017000.0,-236496000.0,331000.0,-160600000.0,477000.0,-218200000.0,-152924000.0,752000.0,-166156000.0,313000.0,-96500000.0,97000.0,3324000.0,30000.0,-88900000.0,-77507000.0,-91300000.0,-50000000.0,-1081000.0,-13600000.0,-17400000.0,-20400000.0,-14500000.0,-9100000.0,-9600000.0
,freeCashFlow,1100513000.0,594266000.0,415864000.0,381049000.0,413023000.0,219716000.0,409509000.0,248600000.0,334158000.0,115500000.0,225400000.0,254896000.0,87988000.0,222921000.0,126100000.0,141300000.0,125900000.0,71300000.0,-1300000.0,21674000.0,-14200000.0,13900000.0,-19900000.0,33500000.0,-7200000.0,-28100000.0,1000000.0,-14200000.0,11600000.0
