date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY
,operatingIncome,-30700000.0,36500000.0,76700000.0,110600000.0,93900000.0,58300000.0,102400000.0,81300000.0,220500000.0,110800000.0,180700000.0,113900000.0,206700000.0,122700000.0,139300000.0,134900000.0,115000000.0,118700000.0,184700000.0,98700000.0,107500000.0,77900000.0,59600000.0,17700000.0,82100000.0,67700000.0,55600000.0,49100000.0,44300000.0,40000000.0,34900000.0
,operatingIncomeRatio,-0.0206442068455383,0.0220690489146865,0.0471014492753623,0.0635048231511254,0.0561334289813486,0.0356400537963076,0.0561927234813148,0.0453581789779067,0.102615413253909,0.0581291642621059,0.0944639029745413,0.0615908722219218,0.0937159956474429,0.0563076499472259,0.0609948331727822,0.0648588874465118,0.0514817799265825,0.0606137976816627,0.0963484611371935,0.0502981195535851,0.0766488413547237,0.0674634104096302,0.0563114134542706,0.0183172927662217,0.0884126642257161,0.090278703827177,0.0880303989867004,0.0889009596233931,0.0905375025546699,0.0945850082761882,0.093166043780032
,totalOtherIncomeExpensesNet,-59100000.0,-13900000.0,-79300000.0,-21700000.0,-24100000.0,-24900000.0,-45100000.0,-13400000.0,-34300000.0,-14100000.0,-52900000.0,-56300000.0,2600000.0,3000000.0,0.0,0.0,4700000.0,-9900000.0,-1200000.0,0.0,-8500000.0,0.0,-1400000.0,0.0,-24300000.0,700000.0,200000.0,500000.0,-10700000.0,-3100000.0,-10900000.0
,incomeBeforeTax,-89700000.0,26000000.0,-1500000.0,87900000.0,68700000.0,29900000.0,50400000.0,53400000.0,170700000.0,81100000.0,111600000.0,34600000.0,179500000.0,95600000.0,107600000.0,99700000.0,90500000.0,90100000.0,153300000.0,57100000.0,80400000.0,58900000.0,38100000.0,1000000.0,46700000.0,62300000.0,52700000.0,46800000.0,21600000.0,22500000.0,8500000.0
,incomeBeforeTaxRatio,-0.0603187411740972,0.0157204184049822,-0.000921149594694178,0.0504708314193845,0.0410688665710187,0.0182785181562538,0.0276573560884596,0.0297924570408391,0.079439687267312,0.0425476103037616,0.058340739191803,0.0187097820797058,0.0813837504533914,0.0438713230232665,0.0471144583588756,0.0479349968748498,0.0405139224639628,0.0460092937752132,0.0799687010954617,0.0290985068542017,0.0573262032085562,0.051008920065818,0.0359977324263039,0.00103487529752665,0.0502907602842989,0.0830777436991599,0.0834388853704876,0.084736556219446,0.0441446965052115,0.0532040671553559,0.0226908702616124
,incomeTaxExpense,-46000000.0,10400000.0,3500000.0,35400000.0,24700000.0,14400000.0,6100000.0,17600000.0,62000000.0,37500000.0,52900000.0,21400000.0,68900000.0,34700000.0,39000000.0,35400000.0,32100000.0,31500000.0,54600000.0,20800000.0,29000000.0,22100000.0,14500000.0,600000.0,14800000.0,23700000.0,19800000.0,18700000.0,8600000.0,8700000.0,5700000.0
,netIncome,-43800000.0,15600000.0,-5000000.0,52300000.0,40500000.0,294600000.0,44400000.0,31100000.0,102400000.0,39400000.0,56100000.0,-14300000.0,-17200000.0,60900000.0,68600000.0,64300000.0,58400000.0,58600000.0,93500000.0,36300000.0,51400000.0,36800000.0,23600000.0,400000.0,31900000.0,38600000.0,24800000.0,28100000.0,13000000.0,13800000.0,2800000.0
,netIncomeRatio,-0.0294532983659471,0.0094322510429893,-0.00307049864898059,0.0300298576022049,0.0242109038737446,0.180095366181685,0.0243648136969763,0.0173510377147958,0.0476545048399106,0.0206704789885106,0.0293271995399655,-0.00773265559941599,-0.00779833151976786,0.0279473176999679,0.03003765653735,0.0309149478340305,0.0261437908496732,0.0299239135985293,0.048774126238915,0.01849870050451,0.0366488413547237,0.0318697497185416,0.0222978080120937,0.000413950119010659,0.0343527891449494,0.0514735298039739,0.039265357821406,0.0508781459351802,0.0265685673410995,0.0326318278552849,0.00747463961558996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.27,0.44,-0.14,1.51,1.18,9.0,1.39,0.97,3.27,1.18,1.54,-0.369509043927649,-0.444444444444444,1.43,1.65,1.61,1.48,1.5,2.55,1.05,1.535,1.125,0.73,0.01,0.985,1.24,0.8,0.89,0.54,0.65,0.12
,EPSDiluted,-1.27,0.43,-0.14,1.47,1.16,8.8,1.36,0.95,3.21,1.16,1.52,-0.364795918367347,-0.438775510204082,1.42,1.63,1.58,1.46,1.46,2.38,1.01,1.48,1.1,0.725,0.01,0.985,1.19,0.77,0.88,0.53,0.65,0.11
,weightedAverageShsOut,34600000.0,35201000.0,35016000.0,34694000.0,34092000.0,32685000.0,31985000.0,31800000.0,31200000.0,33100000.0,36500000.0,38700000.0,38700000.0,42587413.0,41575758.0,39937888.0,39459459.0,39066667.0,36666667.0,34571429.0,33485342.0,32711111.0,32328767.0,32800000.0,32391712.0,31129032.0,31000000.0,31573034.0,24074074.0,21230769.0,23333333.0
,weightedAverageShsOutDil,34600000.0,35772000.0,35016000.0,35430000.0,34900000.0,33394000.0,32528000.0,32400000.0,31700000.0,33600000.0,36800000.0,39200000.0,39200000.0,42887324.0,42085890.0,40696203.0,40000000.0,40136986.0,39285714.0,35940594.0,34729730.0,33454545.0,32551724.0,32800000.0,34682074.0,32436975.0,32207792.0,31931818.0,24528302.0,21230769.0,25454545.0
