date,,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY,2016-04-30_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY
,otherInvestingActivites,-9069000.0,-6677000.0,-2303000.0,-3720000.0,-4434000.0,-1113000.0,-1761000.0,2663000.0,56000.0,-5466000.0,-11467000.0,0.0,-10784000.0,-13472000.0,-13383000.0,-13106000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,1000000.0,900000.0,-1500000.0,600000.0,-100000.0
,netCashUsedForInvestingActivites,-38916000.0,-37923000.0,-44316000.0,-53744000.0,-40773000.0,-56606000.0,-9583000.0,-6117000.0,-9918000.0,-5466000.0,-11467000.0,-13765000.0,-19030000.0,-28146000.0,-26623000.0,-73759000.0,-22750000.0,-28879000.0,-39802000.0,-17419000.0,-40771000.0,-21652000.0,-7237000.0,-4452000.0,-4800000.0,-3400000.0,-2300000.0,-1900000.0,-6400000.0,-2700000.0,-2800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-98468000.0,-122205000.0,-96572000.0,-11731000.0,-1547000.0,-1309000.0,-4516000.0,-1019000.0,-1021000.0,-892000.0,-10859000.0,-864000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,295000.0,500000.0,1289000.0,2366000.0,8114000.0,14268000.0,15330000.0,5878000.0,18000.0,399000.0,743000.0,152000.0,1099000.0,13242000.0,1815000.0,2465000.0,471000.0,824000.0,4674000.0,512000.0,324000.0,507000.0,562000.0,366000.0,200000.0,100000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-50000000.0,-29000000.0,-13407000.0,-16593000.0,-5053000.0,-3141000.0,0.0,0.0,0.0,0.0,-2457000.0,-24783000.0,-62897000.0,-15267000.0,-11521000.0,-2228000.0,-9844000.0,-3544000.0,-493000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10300000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1287000.0,-5130000.0,-5090000.0,-5060000.0,-4771000.0,-3297000.0,-1959000.0,-1897000.0,-1619000.0,-1635000.0,-1638000.0,-1612000.0,-1513000.0,-1180000.0,-853000.0,-461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1050000.0,-1971000.0,-17478000.0,-1526000.0,747000.0,2304000.0,104000.0,7082000.0,7355000.0,80000.0,-14207000.0,-219000.0,-492000.0,1718000.0,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,-99223000.0,-173676000.0,-141027000.0,-20821000.0,-6083000.0,11710000.0,7777000.0,11941000.0,5065000.0,-5543000.0,-19413000.0,-7158000.0,-29802000.0,-52690000.0,-16457000.0,3059000.0,-4308000.0,-7873000.0,-2279000.0,-6541000.0,9537000.0,-582000.0,-2521000.0,-2814000.0,-2600000.0,-5100000.0,-9600000.0,-6300000.0,7500000.0,-200000.0,-8400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39403000.0,-20754000.0,-98568000.0,2515000.0,24922000.0,13841000.0,38729000.0,30351000.0,11200000.0,2187000.0,-29588000.0,25889000.0,-1193000.0,10170000.0,23549000.0,-5026000.0,13920000.0,2429000.0,11369000.0,-2469000.0,-9982000.0,-9760000.0,6586000.0,10138000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,97059000.0,57656000.0,78410000.0,176978000.0,174463000.0,149541000.0,135700000.0,96971000.0,66620000.0,55420000.0,53233000.0,82821000.0,56932000.0,58125000.0,47955000.0,24406000.0,29432000.0,15512000.0,13083000.0,1714000.0,4183000.0,14165000.0,23925000.0,17339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,57656000.0,78410000.0,176978000.0,174463000.0,149541000.0,135700000.0,96971000.0,66620000.0,55420000.0,53233000.0,82821000.0,56932000.0,58125000.0,47955000.0,24406000.0,29432000.0,15512000.0,13083000.0,1714000.0,4183000.0,14165000.0,23925000.0,17339000.0,7201000.0,2900000.0,500000.0,1800000.0,400000.0,600000.0,1200000.0,2800000.0
,operatingCashFlow,177542000.0,190845000.0,86775000.0,77080000.0,71778000.0,58737000.0,40535000.0,24527000.0,16053000.0,13196000.0,1292000.0,46812000.0,47639000.0,91006000.0,66629000.0,65674000.0,40978000.0,39181000.0,53450000.0,21491000.0,21252000.0,12474000.0,16344000.0,17404000.0,11700000.0,10900000.0,10600000.0,9500000.0,-1400000.0,2300000.0,9500000.0
,capitalExpenditure,-31670000.0,-32128000.0,-47590000.0,-21811000.0,-28685000.0,-20015000.0,-7903000.0,-8860000.0,-6679000.0,-4952000.0,-2861000.0,-4824000.0,-8252000.0,-14681000.0,-13243000.0,-61054000.0,-22755000.0,-28918000.0,-39829000.0,-17445000.0,-40787000.0,-21691000.0,-7304000.0,-4537000.0,-5000000.0,-3900000.0,-3400000.0,-2800000.0,-5000000.0,-3300000.0,-2800000.0
,freeCashFlow,145872000.0,158717000.0,39185000.0,55269000.0,43093000.0,38722000.0,32632000.0,15667000.0,9374000.0,8244000.0,-1569000.0,41988000.0,39387000.0,76325000.0,53386000.0,4620000.0,18223000.0,10263000.0,13621000.0,4046000.0,-19535000.0,-9217000.0,9040000.0,12867000.0,6700000.0,7000000.0,7200000.0,6700000.0,-6400000.0,-1000000.0,6700000.0
