date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY
,otherFinancingActivites,145029000.0,226734000.0,263003000.0,44627000.0,13443000.0,27022000.0,89571000.0,170511000.0,356109000.0,202975000.0,255442000.0,33386000.0,703000.0,-25038577.0,-80209871.0,5553480.0,12403000.0,303676000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,4672000.0,-11230000.0,130565000.0,-21630000.0,-48000000.0,-50473000.0,-34527000.0,-246419000.0,-45657000.0,1565000.0,-37095000.0,20867000.0,-5453000.0,-23992388.0,63010839.0,13078001.0,11205000.0,392599000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,31000.0,40000.0,-59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,38371000.0,-13964000.0,11322000.0,-5480000.0,-18685000.0,31395000.0,-12786000.0,12578000.0,-802000.0,678000.0,-102283000.0,4125000.0,67017000.0,24975826.0,-34908902.0,24782812.0,-18673000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,43915000.0,5544000.0,19508000.0,8186000.0,13666000.0,32351000.0,956000.0,13742000.0,598000.0,1400000.0,722000.0,103005000.0,98880000.0,32871104.0,7895526.0,42704344.0,17922000.0,41446000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,5544000.0,19508000.0,8186000.0,13666000.0,32351000.0,956000.0,13742000.0,1164000.0,1400000.0,722000.0,103005000.0,98880000.0,31863000.0,7895278.0,42804428.0,17921532.0,36595000.0,0.0,0.0,0.0,0.0,0.0
,operatingCashFlow,147272000.0,157944000.0,109371000.0,49745000.0,39831000.0,77099000.0,41229000.0,103227000.0,91120000.0,63273000.0,-497000.0,42869000.0,157785000.0,97600041.0,10051891.0,33872022.0,-4823000.0,17986000.0,0.0,0.0,0.0,0.0
,capitalExpenditure,-117572000.0,-157448000.0,-81458000.0,-53879000.0,-27379000.0,-33271000.0,-36136000.0,-34177000.0,-37720000.0,-65296000.0,-41165000.0,-55351000.0,-94139000.0,-61277647.0,-110018450.0,-29014479.0,-25679000.0,-7735000.0,-22932000.0,-8668000.0,-18547000.0,-15624000.0
,freeCashFlow,29700000.0,496000.0,27913000.0,-4134000.0,12452000.0,43828000.0,5093000.0,69050000.0,53400000.0,-2023000.0,-41662000.0,-12482000.0,63646000.0,36322394.0,-99966559.0,4857543.0,-30502000.0,10251000.0,0.0,0.0,0.0,0.0
