date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingExpenses,1366000000.0,1224000000.0,1131000000.0,1032000000.0,2031000000.0,1112000000.0,1180000000.0,1308000000.0,1367000000.0,1414000000.0,1199000000.0,1567000000.0,1276000000.0,1149000000.0,832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58500000.0,67100000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,847760000.0,658678000.0,452236000.0,387487000.0,1283509000.0,542714000.0,541482000.0,631080000.0,666243000.0,733831000.0,729287000.0,929634000.0,950215000.0,847134000.0,583651000.0,390902000.0,244185000.0,226251000.0,217488000.0,101751000.0,74200000.0,65800000.0,55300000.0,44800000.0,39600000.0,28500000.0,28700000.0,37300000.0,49400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,27096000.0,32323000.0,208000.0,2391000.0,5344000.0,8297000.0,15784000.0,19644000.0,26066000.0,31266000.0,22812000.0,23343000.0,41747000.0,33334000.0,9197000.0,-46717000.0,31627000.0,23634000.0,13055000.0,6763000.0,2300000.0,1300000.0,1300000.0,1400000.0,900000.0,1100000.0,2000000.0,2100000.0,1200000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800000.0,12100000.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534313725490196,0.424561403508772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19700000.0,10900000.0
,operatingIncomeRatio,0.502392404212628,0.496786343272879,0.489232298856971,0.540006351151997,-0.210153556180294,0.56976480230186,0.543269538407842,0.540310399869369,0.515158953183307,0.552785043990012,0.511557166598965,0.0676363974697645,0.511297919199215,0.536024569752642,0.641659981415965,0.721762726582004,0.736487274314535,0.707284729180173,0.591186481845691,0.474019804488736,0.735294117647059,0.634317862165963,0.582689335394127,0.646076794657763,0.581056466302368,0.57243816254417,0.457556935817805,0.482843137254902,0.382456140350877
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,523307000.0,557669000.0,668215000.0,777128000.0,-132013000.0,773066000.0,747126000.0,780909000.0,734577000.0,837471000.0,593149000.0,53794000.0,402099000.0,348714000.0,444714000.0,531968000.0,492682000.0,336014000.0,175246000.0,44902000.0,52500000.0,45100000.0,37700000.0,38700000.0,31900000.0,32400000.0,22100000.0,19700000.0,10900000.0
,incomeBeforeTaxRatio,0.502392404212628,0.496786343272879,0.489232298856971,0.540006351151997,-0.210153556180294,0.56976480230186,0.543269538407842,0.540310399869369,0.515158953183307,0.552785043990012,0.511557166598965,0.0676363974697645,0.511297919199215,0.536024569752642,0.641659981415965,0.721762726582004,0.736487274314535,0.707284729180173,0.591186481845691,0.474019804488736,0.735294117647059,0.634317862165963,0.582689335394127,0.646076794657763,0.581056466302368,0.57243816254417,0.457556935817805,0.482843137254902,0.382456140350877
,incomeTaxExpense,128264000.0,135252000.0,202014000.0,281727000.0,-84857000.0,287669000.0,271579000.0,279803000.0,254540000.0,296454000.0,194503000.0,-24090000.0,123017000.0,116129000.0,152629000.0,176882000.0,169311000.0,106784000.0,70779000.0,20425000.0,20800000.0,18200000.0,14400000.0,17800000.0,11700000.0,13600000.0,10000000.0,8300000.0,4500000.0
,netIncome,395043000.0,422417000.0,466201000.0,495401000.0,-47156000.0,485397000.0,475547000.0,501106000.0,480037000.0,541017000.0,398646000.0,77884000.0,279082000.0,232585000.0,292085000.0,355086000.0,323371000.0,229230000.0,104467000.0,24477000.0,31700000.0,26900000.0,23300000.0,20900000.0,20200000.0,18800000.0,12100000.0,10500000.0,6400000.0
,netIncomeRatio,0.379254629762968,0.376300272682003,0.34132814582046,0.344241471632795,-0.0750683727756959,0.357747107935048,0.345792007213286,0.346714896661378,0.336650015463668,0.357106223552033,0.343809427708739,0.0979252924217411,0.354872919072057,0.357517262157293,0.421437723282564,0.481773038098339,0.483392180721775,0.482512271720735,0.352415907917863,0.258397905538078,0.443977591036415,0.378340365682138,0.360123647604328,0.348914858096828,0.367941712204007,0.332155477031802,0.250517598343685,0.257352941176471,0.224561403508772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.848861127490199,0.79,0.9,1.01,-0.11,1.09,1.08,1.14484424778125,1.10095447276191,1.24732836020929,1.17,0.23,0.9,0.82,1.12,1.37,1.7,1.265688,0.765038,0.325016,0.427521,0.352518,0.285014,0.20964,0.202601,0.176339,0.12006,0.08481,0.0517
,EPSDiluted,0.848344657723662,0.79,0.9,1.01,-0.11,1.09,1.08,1.14482975781153,1.10064096526623,1.24604749628569,1.17,0.23,0.9,0.81,1.11,1.33,1.65,1.248812,0.753788,0.312516,0.417521,0.335017,0.26668,0.20964,0.191346,0.168835,0.12006,0.08481,0.0517
,weightedAverageShsOut,465380010.0,487287872.0,487073951.0,485150173.0,448982223.0,440988102.0,439251238.0,437706702.0,436018938.0,433740639.0,353804274.0,338626087.0,310091111.0,283640244.0,260790179.0,259186861.0,190218235.0,181110944.0,136551342.0,75310081.0,74148339.0,76308241.0,81750298.0,99694662.0,99703358.0,106612831.0,100782942.0,123800000.0,123800000.0
,weightedAverageShsOutDil,465663332.0,487287872.0,487073951.0,485150173.0,448982223.0,440988102.0,439251238.0,437712242.0,436143134.0,434186499.0,353804274.0,338626087.0,310091111.0,287141975.0,263139640.0,266981955.0,195982424.0,183558389.0,138589422.0,78322484.0,75924347.0,80294493.0,87370631.0,99694662.0,105567924.0,111351319.0,100782942.0,123800000.0,123800000.0
