date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,incomeBeforeTaxRatio,0.0181516379952227,0.0964444420031529,0.079551243480785,0.0641376822795898,0.0542850749608414,0.0314471321066511,0.0118183277500441,0.0200787978584915,-0.0110419499452635,0.0182716857610475,-0.00192850851884472,-0.0780214327818937,0.131398818501176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,4096000.0,15154000.0,12715000.0,25242000.0,9331000.0,7816000.0,3694000.0,-49702000.0,751000.0,-1960000.0,-1177000.0,-1247000.0,1536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,6216000.0,37520000.0,28667000.0,5876000.0,14929000.0,4896000.0,797000.0,56689000.0,-4251000.0,7542000.0,669000.0,-17151000.0,26779000.0,-31025000.0,-53757000.0,-67518000.0,-89660000.0,140743000.0,-91843000.0,-66913000.0,-11761000.0
,netIncomeRatio,0.0109416778295485,0.0686979432729297,0.0551083924620285,0.012111093935178,0.0334056835981204,0.0121117966326435,0.00209735186301161,0.162909256018323,-0.0134112369192329,0.0246873977086743,0.00253970905336046,-0.072733209785969,0.124270844451457,-0.16710383867545,-0.360613398984377,-0.499345477136074,-0.982187849177311,2.36853353976642,-1.76917149846859,-22.1713055003313,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.14,0.82,0.633102872580334,0.130999120437662,0.334417481551205,0.109069710002666,0.0173408945725828,1.22,-0.09,0.166930478944615,0.0149886147020431,-0.39,0.6,-0.65,-1.16,-1.96,-175.03,229.2,-564.4,-1295.6,-170.2
,EPSDiluted,0.13,0.81,0.626177427407913,0.130045449733837,0.332694270923983,0.108415752888612,0.0171953759325579,1.21,-0.093398,0.165018191384869,0.0149361186225201,-0.39,0.59,-0.65,-1.16,-1.96,-175.03,11.2,-564.4,-1295.6,-170.2
,weightedAverageShsOut,45904943.0,45542315.0,45280161.0,44855263.0,44641805.0,44888723.0,45960720.0,46286735.0,45514844.0,45180485.0,44633878.0,44028736.0,44563727.0,47800159.0,46343372.0,34439937.0,763540.0,387217.0,162712.0,70300.0,69118.0
,weightedAverageShsOutDil,45904943.0,46080395.0,45780954.0,45184203.0,44873030.0,45159489.0,46349670.0,46996904.0,45514844.0,45704052.0,44790753.0,44028736.0,45623557.0,47800159.0,46343372.0,34439937.0,763540.0,7938897.0,162712.0,70300.0,69118.0
