date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,553000000.0,524000000.0,499000000.0,480000000.0,447000000.0,434000000.0,438000000.0,434000000.0,387000000.0,403000000.0,431000000.0,473000000.0,524000000.0,543000000.0,457000000.0,402000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-41798000.0,83903000.0,66192000.0,42245000.0,24547000.0,20460000.0,21546000.0,25859000.0,30669000.0,43036000.0,56195000.0,87853000.0,164119000.0,242360000.0,202175000.0,139256000.0,88738000.0,89558000.0,113766000.0,209242000.0,255196000.0,205100000.0,191900000.0,172900000.0,161300000.0,161500000.0,124300000.0,109000000.0,128700000.0,174400000.0,188000000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,4116000.0,5248000.0,6169000.0,6866000.0,7819000.0,8756000.0,8814000.0,3788000.0,25273000.0,25646000.0,26489000.0,26914000.0,29315000.0,31226000.0,31025000.0,44917000.0,52626000.0,37933000.0,27649000.0,18513000.0,21700000.0,19000000.0,18700000.0,13700000.0,17500000.0,17100000.0,16900000.0,14100000.0,12100000.0,11000000.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,189782000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.270680187697003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,189782000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.270680187697003,0.32867720064679,0.326228008231015,0.296582323236205,0.284298396713926,0.306245134416484,0.318495579916177,0.312132249362042,0.354831025424106,0.292098813475708,0.275615406892557,0.262378672832476,0.274540810365458,0.35187056106038,0.41578475048141,0.373571081258879,0.443871435899361,0.424645450227319,0.428764951987762,0.427959797088135,0.442121400826019,0.432088039386041,0.406870469587142,0.382689556509299,0.369219105382866,0.371092164027609,0.350979574822843,0.306607929515418,0.270137524557957,0.208860759493671,0.234833659491194,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,189782000.0,173793000.0,171853000.0,154345000.0,139464000.0,151452000.0,162091000.0,153997000.0,159383000.0,148619000.0,142755000.0,137080000.0,136287000.0,162997000.0,181157000.0,156731000.0,177391000.0,181482000.0,186108000.0,171427000.0,158325000.0,149200000.0,129100000.0,107000000.0,97400000.0,91400000.0,84200000.0,69600000.0,55000000.0,36300000.0,36000000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.270680187697003,0.32867720064679,0.326228008231015,0.296582323236205,0.284298396713926,0.306245134416484,0.318495579916177,0.312132249362042,0.354831025424106,0.292098813475708,0.275615406892557,0.262378672832476,0.274540810365458,0.35187056106038,0.41578475048141,0.373571081258879,0.443871435899361,0.424645450227319,0.428764951987762,0.427959797088135,0.442121400826019,0.432088039386041,0.406870469587142,0.382689556509299,0.369219105382866,0.371092164027609,0.350979574822843,0.306607929515418,0.270137524557957,0.208860759493671,0.234833659491194,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,23333000.0,22269000.0,48715000.0,31053000.0,35414000.0,38529000.0,36937000.0,42100000.0,41778000.0,42119000.0,44033000.0,43870000.0,54402000.0,61884000.0,53780000.0,60682000.0,62952000.0,64968000.0,60146000.0,54124000.0,51200000.0,45800000.0,35900000.0,32300000.0,31600000.0,29200000.0,21000000.0,16700000.0,8700000.0,6900000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,160025000.0,150460000.0,149584000.0,105630000.0,108411000.0,116038000.0,123562000.0,117060000.0,117283000.0,106841000.0,100636000.0,93047000.0,92417000.0,108595000.0,119273000.0,102951000.0,116709000.0,118530000.0,121140000.0,111281000.0,101737000.0,98000000.0,83300000.0,71100000.0,65100000.0,59800000.0,55000000.0,50100000.0,38300000.0,27600000.0,29100000.0,28100000.0,27500000.0,26200000.0,23500000.0,21000000.0
,netIncomeRatio,0.228238700383666,0.284549847285656,0.283954835721391,0.202973797683374,0.220996626270245,0.234635877422681,0.242789240893095,0.237265668229385,0.261104679638452,0.209987480272093,0.194296746790231,0.17809708470268,0.186167705441785,0.234429980787082,0.273750915196041,0.245385510120415,0.292031678114326,0.277345550608017,0.279088412555062,0.277808012622077,0.284099826027707,0.283811178685201,0.262527576426095,0.254291845493562,0.246777862016679,0.242793341453512,0.229262192580242,0.220704845814978,0.18811394891945,0.158803222094361,0.189823874755382,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.5231505468106,2.33,2.22,1.5596388211363,1.60322718773756,1.72,1.83234134525311,1.74984368601209,1.81387627802665,1.67,1.57508654946893,1.60886329840578,1.61283398195494,1.88,2.11,1.82,2.01,2.01,1.95,1.72,1.5,1.36,1.14,0.975,0.935,0.856471355773819,0.79,0.81,0.65,0.47,0.5,0.48,0.47,0.45,0.45,0.4
,EPSDiluted,2.51683008722411,2.32,2.21,1.55597247506345,1.59934878293055,1.71,1.82800221498917,1.74526075084201,1.80851203266588,1.66,1.56986037795704,1.60603079259873,1.61182133700752,1.88,2.09,1.81,2.0,2.0,1.94,1.72,1.5,1.36,1.14,0.975,0.935,0.856196868008949,0.79,0.81,0.65,0.47,0.5,0.48,0.47,0.45,0.45,0.4
,weightedAverageShsOut,63422692.0,64629457.0,67504701.0,67727219.0,67620485.0,67549611.0,67433942.0,66897404.0,64658765.0,64066599.0,63892362.0,57834000.0,57301000.0,57763298.0,56527488.0,56566484.0,58064179.0,58970149.0,62123077.0,64698256.0,67824667.0,72058824.0,73070175.0,72923077.0,69821366.0,69821366.0,69610386.0,61851852.0,58923077.0,58723404.0,58200000.0,58541667.0,58510638.0,58222222.0,52222222.0,52500000.0
,weightedAverageShsOutDil,63581964.0,64771770.0,67658984.0,67886805.0,67784464.0,67691821.0,67594010.0,67073072.0,64850550.0,64261145.0,64105064.0,57936000.0,57337000.0,57763298.0,57068421.0,56879006.0,58354500.0,59265000.0,62443299.0,64698256.0,67824667.0,72058824.0,73070175.0,72923077.0,69821366.0,69843750.0,69610386.0,61851852.0,58923077.0,58723404.0,58200000.0,58541667.0,58510638.0,58222222.0,52222222.0,52500000.0
