date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,incomeBeforeTaxRatio,-0.492345662542107,-0.255485765559997,-0.693455680442087,-0.406502113586964,-0.150944151865276,-0.298018980926933,-0.348521448557683,-0.457349802754963,-0.440931528929783,-0.478502809999723,-0.570060510392002,-1.27607280457021
,incomeTaxExpense,-711000.0,-120000.0,586000.0,1007000.0,1404000.0,1005000.0,-1456000.0,492000.0,221000.0,139000.0,23000.0,103000.0
,netIncome,-14051000.0,-12408000.0,-41244000.0,-31491000.0,-16480000.0,-33349000.0,-33171000.0,-35852000.0,-26482000.0,-17423000.0,-10857000.0,-9708000.0
,netIncomeRatio,-0.468632224927459,-0.253038583897545,-0.703450393136737,-0.419930391646998,-0.165001301587937,-0.307279093338247,-0.333866779394891,-0.463713380327233,-0.444642197521743,-0.482350986960494,-0.571270718232044,-1.2897568752491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.91,-1.95,-7.21,-5.59,-3.010003,-6.370006,-6.790007,-9.52001,-8.470008,-27.611771,-18.843136,-15.385127
,EPSDiluted,-1.91,-1.95,-7.21,-5.59,-3.010003,-6.370006,-6.790007,-9.52001,-8.470008,-27.611771,-18.843136,-15.385127
,weightedAverageShsOut,7344000.0,6373000.0,5783000.0,5638000.0,5473994.0,5225709.0,4887137.0,3758853.0,3092139.0,630999.0,630999.0,630999.0
,weightedAverageShsOutDil,7344000.0,6373000.0,5783000.0,5638000.0,5473994.0,5225709.0,4887137.0,3758853.0,3092139.0,630999.0,630999.0,630999.0
