date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,incomeBeforeTaxRatio,0.157934818728513,0.0324328122655538,0.0140025388394886,0.0513897920661745,0.0319272471834811,0.0943765674754201,0.0969366599492461,0.115824913257749,0.0691850045113125,0.0803781673543299,0.20075380446161,0.0183062074839562,-0.227097905298077,0.173595682002457,0.326662309842369,0.0558812508705492,0.245718539486438,0.153554229499341,0.0973514025545157,-0.0887652997856528,0.438453377754839,0.335761311875335
,incomeTaxExpense,745767000.0,230346000.0,-1129877000.0,992481000.0,552524000.0,1027500000.0,3125115000.0,2256834000.0,2129038000.0,913435000.0,1606114000.0,-651068000.0,997864704.95,2810014814.12,3261103797.6,67216940.0,374389844.64,977792944.56,271373923.22,-3040000437.76,-91059595.0,843807458.86
,netIncome,29189489000.0,8155097000.0,7677735000.0,9676698000.0,8621147000.0,13254071000.0,11108940000.0,12608881000.0,7819448000.0,10609695000.0,23898905000.0,3874028000.0,-22341401373.95,16962670446.71,32614263888.03,7044887780.0,31893849945.72,13996469668.56,7088869831.05,-3157308146.96,50780359972.86,10686043623.59
,netIncomeRatio,0.165079392135706,0.0550270357667632,0.0507610214440586,0.0648204244043593,0.0583021557485135,0.0915144132599048,0.0793427275515863,0.101839224545906,0.067598565125221,0.0909121460687768,0.189011492931469,0.0423901735604638,-0.230547041471668,0.149691745370027,0.291233821216182,0.0700454549318699,0.246483525608664,0.146496593441353,0.0937620333808573,-0.0452227608726136,0.439241026957079,0.311188756919419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,12.1,4.1,2.9,3.95,3.4,5.4,4.85,5.05,3.1,4.2,9.55,1.55,-8.5201078995781,5.21113,12.422531,2.62560647616701,11.66244,5.250085,2.63450546507404,-1.192832,19.691058,5.198317
,EPSDiluted,11.75,3.8,2.75,3.7,3.15,5.1,4.8,4.75,2.95,4.05,9.35,1.5,-8.48167798142272,5.065188,12.011146,2.5861657014234,11.478922,5.133786,2.60077793071869,-1.192832,19.691058,5.198317
,weightedAverageShsOut,2414593800.0,2357021600.0,2420776000.0,2441648000.0,2457891200.0,2501502200.0,2498994000.0,2501502400.0,2524963400.0,2512249800.0,2499297000.0,2539814400.0,2622197000.0,3264051411.0,2630687484.0,2683146863.0,2731267386.0,2684013243.0,2690778184.0,2692687152.0,2594347710.0,1831287507.0
,weightedAverageShsOutDil,2494633400.0,2634176800.0,2696998000.0,2697231200.0,2708176800.0,2668385800.0,2575930000.0,2662293400.0,2691233600.0,2648336000.0,2553518000.0,2557289600.0,2634078000.0,3359011076.0,2721700776.0,2724066666.0,2774544332.0,2745506082.0,2725672864.0,2692687152.0,2594347710.0,1831287507.0
