date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-30_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,-41503000.0,-61038000.0,-38794000.0,-116872000.0,-118619000.0,-112765000.0,-96356000.0,-79365000.0,-58127000.0,-27476000.0,-20488000.0,-10381000.0,6191000.0,12439000.0,5952000.0,-2641000.0,-765000.0,-6568000.0,859000.0,-1414000.0,-2195000.0,-3900000.0,1200000.0,-115600000.0,9500000.0,2700000.0,2100000.0,-1000000.0,-17300000.0,-3200000.0,4200000.0
,netCashUsedForInvestingActivites,-100372000.0,-62895000.0,-41220000.0,-118024000.0,-153026000.0,-112875000.0,-154210000.0,-75419000.0,-85813000.0,-91541000.0,-25053000.0,13281000.0,-131526000.0,-92022000.0,-136965000.0,-74947000.0,-114719000.0,-81478000.0,-63896000.0,-47013000.0,-196731000.0,-84100000.0,-159900000.0,-200700000.0,-101900000.0,-62800000.0,-24400000.0,-34200000.0,-46300000.0,-17100000.0,-16500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-83179000.0,-215934000.0,-352727000.0,-274343000.0,-594547000.0,-455222000.0,-235595000.0,-163524000.0,-179333000.0,-26523000.0,-54241000.0,-219884000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,8064000.0,30473000.0,19606000.0,14224000.0,21596000.0,12276000.0,18469000.0,9591000.0,6396000.0,3198000.0,3004000.0,2893000.0,4151000.0,9708000.0,5786000.0,14997000.0,15579000.0,12063000.0,2096000.0,9449000.0,9529000.0,6500000.0,3300000.0,59200000.0,1800000.0,1900000.0,1800000.0,1100000.0,900000.0,900000.0,900000.0
,commonStockRepurchased,-6764000.0,-83887000.0,-30452000.0,-57505000.0,-55825000.0,-26657000.0,-67908000.0,-27488000.0,-21021000.0,-10000000.0,-17817000.0,0.0,-28553000.0,-147675000.0,-203646000.0,-202217000.0,-145604000.0,-21512000.0,-15736000.0,-35059000.0,-17973000.0,-30900000.0,-12200000.0,-4100000.0,-21900000.0,-9800000.0,-29600000.0,-19600000.0,-16000000.0,-4200000.0,-32000000.0
,dividendsPaid,-52096000.0,-52232000.0,-51085000.0,-49557000.0,-48495000.0,-46329000.0,-44328000.0,-43494000.0,-43041000.0,-41250000.0,-38737000.0,-38667000.0,-38095000.0,-36408000.0,-36028000.0,-33841000.0,-32023000.0,-30299000.0,-29386000.0,-28373000.0,-26455000.0,-23100000.0,-19700000.0,-16700000.0,-15000000.0,-14500000.0,-13600000.0,-12600000.0,-12100000.0,-11700000.0,-9900000.0
,otherFinancingActivites,83925000.0,140349000.0,322919000.0,339092000.0,614699000.0,449859000.0,284890000.0,158580000.0,147005000.0,5554000.0,50182000.0,97008000.0,25311000.0,-18986000.0,163621000.0,141030000.0,-26795000.0,-20231000.0,-35142000.0,-51147000.0,7723000.0,-20000000.0,13100000.0,35800000.0,42700000.0,-3200000.0,-4000000.0,-5900000.0,27600000.0,-2900000.0,-4300000.0
,netCashUsedProvidedByFinancingActivities,-50050000.0,-181231000.0,-91739000.0,-28089000.0,-62572000.0,-66073000.0,-44472000.0,-66335000.0,-89994000.0,-69021000.0,-57609000.0,-158650000.0,-37186000.0,-193361000.0,-70267000.0,-80031000.0,-188843000.0,-59979000.0,-78168000.0,-105130000.0,-27176000.0,-67500000.0,-15500000.0,74200000.0,7600000.0,-25600000.0,-45400000.0,-37000000.0,400000.0,-17900000.0,-45300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,64047000.0,-24746000.0,53471000.0,-12964000.0,7764000.0,-5596000.0,-30886000.0,23248000.0,-31030000.0,-26284000.0,11722000.0,47836000.0,5657000.0,5804000.0,-47630000.0,46031000.0,-109306000.0,-183000.0,60327000.0,75657000.0,-18987000.0,4700000.0,-15500000.0,74200000.0,7600000.0,-25600000.0,-45400000.0,-37000000.0,400000.0,-17900000.0,-45300000.0
,cashAtEndOfPeriod,116120000.0,52073000.0,76819000.0,23348000.0,36312000.0,28548000.0,34144000.0,65030000.0,41782000.0,72812000.0,99096000.0,87374000.0,39538000.0,33881000.0,28077000.0,75707000.0,29676000.0,138982000.0,139165000.0,78838000.0,3181000.0,22200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,52073000.0,76819000.0,23348000.0,36312000.0,28548000.0,34144000.0,65030000.0,41782000.0,72812000.0,99096000.0,87374000.0,39538000.0,33881000.0,28077000.0,75707000.0,29676000.0,138982000.0,139165000.0,78838000.0,3181000.0,22168000.0,17500000.0,46100000.0,31200000.0,32200000.0,27700000.0,32800000.0,40100000.0,30200000.0,31400000.0,34900000.0
,operatingCashFlow,214469000.0,219380000.0,186430000.0,133149000.0,223362000.0,173352000.0,167796000.0,165002000.0,144777000.0,134278000.0,94384000.0,193205000.0,174369000.0,291187000.0,159602000.0,201009000.0,194256000.0,141274000.0,202391000.0,227800000.0,204920000.0,156200000.0,146800000.0,141400000.0,93300000.0,93000000.0,64600000.0,64000000.0,55800000.0,33800000.0,58200000.0
,capitalExpenditure,-41802000.0,-66885000.0,-63696000.0,-127391000.0,-119584000.0,-114966000.0,-112713000.0,-78895000.0,-60270000.0,-31143000.0,-26722000.0,-17554000.0,-71496000.0,-58914000.0,-59924000.0,-38912000.0,-32417000.0,-34842000.0,-25885000.0,-36851000.0,-59840000.0,-80400000.0,-161200000.0,-85500000.0,-123800000.0,-53900000.0,-35000000.0,-27500000.0,-29000000.0,-13900000.0,-20700000.0
,freeCashFlow,172667000.0,152495000.0,122734000.0,5758000.0,103778000.0,58386000.0,55083000.0,86107000.0,84507000.0,103135000.0,67662000.0,175651000.0,102873000.0,232273000.0,99678000.0,162097000.0,161839000.0,106432000.0,176506000.0,190949000.0,145080000.0,75800000.0,-14400000.0,55900000.0,-30500000.0,39100000.0,29600000.0,36500000.0,26800000.0,19900000.0,37500000.0
