date,,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY,2016-04-30_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-2000000.0,100000.0,100000.0,0.0,-100000.0,0.0
,netCashUsedForInvestingActivites,-466642000.0,-457830000.0,-609335000.0,-454725000.0,-394968000.0,-399143000.0,-336889000.0,-331284000.0,-278122000.0,-325513000.0,-173152000.0,-144516000.0,-87351000.0,-151669000.0,-100534000.0,-92143000.0,-68855000.0,-62726000.0,-79707000.0,-91659000.0,-95352000.0,-105500000.0,-82400000.0,-58200000.0,-71700000.0,-40600000.0,-52500000.0,-72200000.0,-35900000.0,-22400000.0,-32300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-17476000.0,-16000000.0,-15688000.0,-15399000.0,-15399000.0,-553000.0,-74965000.0,-10757000.0,-1972000.0,-80522000.0,-19231000.0,-21100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104000.0,2941000.0,2139000.0,1893000.0,3643000.0,346000.0,1051000.0,374000.0,384000.0,1100000.0,900000.0,200000.0,2200000.0,500000.0,500000.0,100000.0,400000.0,0.0,0.0
,commonStockRepurchased,0.0,-37479000.0,-214683000.0,-47893000.0,0.0,0.0,0.0,0.0,0.0,-501026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2800000.0,0.0
,dividendsPaid,-45951000.0,-41430000.0,-38780000.0,-36758000.0,-33527000.0,-30175000.0,-27095000.0,-24685000.0,-22849000.0,-20467000.0,-17308000.0,-15246000.0,-13180000.0,-10098000.0,-9060000.0,-9771000.0,-6479000.0,-4963000.0,-4211000.0,-3710000.0,-3146000.0,-3200000.0,-3000000.0,-2600000.0,-2500000.0,-2100000.0,-1600000.0,-1300000.0,-1300000.0,-800000.0,0.0
,otherFinancingActivites,-7224000.0,-5948000.0,-4426000.0,-6813000.0,2702000.0,3624000.0,1791000.0,1929000.0,1162000.0,648000.0,365000.0,512000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,-100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-22693000.0,-63167000.0,166500000.0,-3606000.0,-42507000.0,-15639000.0,103099000.0,30308000.0,-20410000.0,-28034000.0,-34935000.0,-34488000.0,-42440000.0,70029000.0,-26939000.0,-36877000.0,-23704000.0,-19590000.0,-7395000.0,20704000.0,-3648000.0,33000000.0,4700000.0,-19100000.0,30900000.0,-6600000.0,800000.0,42500000.0,1100000.0,-7300000.0,6900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,14979000.0,9617000.0,-23038000.0,942000.0,27234000.0,-73100000.0,80370000.0,-14648000.0,-3653000.0,-92104000.0,5981000.0,-8828000.0,47456000.0,31698000.0,26318000.0,3164000.0,5343000.0,21598000.0,-4012000.0,7041000.0,9982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,78275000.0,63296000.0,53679000.0,76717000.0,75775000.0,48541000.0,121641000.0,41271000.0,55919000.0,59572000.0,151676000.0,145695000.0,154523000.0,107067000.0,75369000.0,49051000.0,45887000.0,40544000.0,18946000.0,22958000.0,15917000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,63296000.0,53679000.0,76717000.0,75775000.0,48541000.0,121641000.0,41271000.0,55919000.0,59572000.0,151676000.0,145695000.0,154523000.0,107067000.0,75369000.0,49051000.0,45887000.0,40544000.0,18946000.0,22958000.0,15917000.0,5935000.0,4000000.0,3100000.0,12700000.0,5500000.0,3200000.0,2100000.0,1500000.0,2800000.0,1300000.0,900000.0
,operatingCashFlow,504314000.0,530614000.0,419797000.0,459273000.0,464709000.0,341682000.0,314160000.0,286328000.0,294879000.0,261443000.0,214068000.0,169867000.0,175988000.0,112124000.0,148327000.0,132184000.0,97902000.0,103914000.0,83090000.0,77996000.0,108982000.0,74400000.0,78600000.0,67700000.0,48000000.0,49500000.0,52700000.0,30300000.0,33600000.0,31100000.0,25800000.0
,capitalExpenditure,-438977000.0,-394699000.0,-577421000.0,-433392000.0,-392839000.0,-360734000.0,-308633000.0,-305301000.0,-240874000.0,-214573000.0,-129233000.0,-147407000.0,-89315000.0,-87704000.0,-99913000.0,-95447000.0,-72597000.0,-62736000.0,-97569000.0,-81556000.0,-102836000.0,-97700000.0,-85300000.0,-66700000.0,-60400000.0,-52600000.0,-62900000.0,-49400000.0,-34800000.0,-22700000.0,-32000000.0
,freeCashFlow,65337000.0,135915000.0,-157624000.0,25881000.0,71870000.0,-19052000.0,5527000.0,-18973000.0,54005000.0,46870000.0,84835000.0,22460000.0,86673000.0,24420000.0,48414000.0,36737000.0,25305000.0,41178000.0,-14479000.0,-3560000.0,6146000.0,-23300000.0,-6700000.0,1000000.0,-12400000.0,-3100000.0,-10200000.0,-19100000.0,-1200000.0,8400000.0,-6200000.0
