date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingExpenses,0.0,80835000000.0,75043000000.0,70253000000.0,68641000000.0,71327000000.0,88866000000.0,85525000000.0,97006000000.0,114666000000.0,133697000000.0,143369000000.0,107743000000.0,98362000000.0,83989000000.0,60172000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,8225000000.0,22345000000.0,19337000000.0,12912000000.0,9961000000.0,10549000000.0,10934000000.0,12755000000.0,16744000000.0,21620000000.0,23974000000.0,30807000000.0,40324000000.0,52871000000.0,43994000000.0,27889000000.0,14430000000.0,10179000000.0,11238000000.0,18003000000.0,24816000000.0,19086000000.0,20290000000.0,8681000000.0,7467000000.0,7773000000.0,5318000000.0,3570000000.0,3682000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1843000000.0,1729000000.0,2063000000.0,2103000000.0,730000000.0,834000000.0,936000000.0,1086000000.0,1264000000.0,1509000000.0,1731000000.0,1978000000.0,3319000000.0,2844000000.0,2869000000.0,1768000000.0,1636000000.0,1107000000.0,1104000000.0,1732000000.0,1784000000.0,1917000000.0,1998000000.0,865000000.0,442000000.0,399000000.0,406000000.0,352000000.0,339000000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.220191037025016,0.358971548814169,0.379015200499742,0.334428519095155,0.300510149221634,0.269362643775989,0.082474102770793,0.187956904266571,0.0378027170702894,-0.00267149859455944,-0.0124897334957093,0.0397704986819181,0.0608392184880877,0.315505360454772,0.440520804629374,0.428159160472234,0.415959386086991,0.408504391274113,0.369861063660175,0.288126904565261,0.357689039932031,0.375314938855773,0.255459624174708,0.367425113000843,0.361880103565027,0.350398313027179,0.327270398360446,0.291849897390794,0.223003194888179
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,18995000000.0,32754000000.0,34584000000.0,29213000000.0,25153000000.0,22154000000.0,6855000000.0,16172000000.0,3072000000.0,-230000000.0,-1323000000.0,4360000000.0,4428000000.0,20924000000.0,31973000000.0,24480000000.0,21221000000.0,15861000000.0,12991000000.0,10117000000.0,11788000000.0,12215000000.0,8048000000.0,4796000000.0,3634000000.0,2991000000.0,2555000000.0,1991000000.0,1396000000.0
,incomeBeforeTaxRatio,0.220191037025016,0.358971548814169,0.379015200499742,0.334428519095155,0.300510149221634,0.269362643775989,0.082474102770793,0.187956904266571,0.0378027170702894,-0.00267149859455944,-0.0124897334957093,0.0397704986819181,0.0608392184880877,0.315505360454772,0.440520804629374,0.428159160472234,0.415959386086991,0.408504391274113,0.369861063660175,0.288126904565261,0.357689039932031,0.375314938855773,0.255459624174708,0.367425113000843,0.361880103565027,0.350398313027179,0.327270398360446,0.291849897390794,0.223003194888179
,incomeTaxExpense,1101000000.0,5324000000.0,6437000000.0,10981000000.0,7247000000.0,6266000000.0,2022000000.0,4741000000.0,-1116000000.0,-1676000000.0,915000000.0,-1916000000.0,420000000.0,5942000000.0,10840000000.0,8015000000.0,7078000000.0,5051000000.0,3742000000.0,3325000000.0,4271000000.0,4333000000.0,2883000000.0,1719000000.0,1259000000.0,1041000000.0,865000000.0,690000000.0,251000000.0
,netIncome,17894000000.0,27430000000.0,28147000000.0,18232000000.0,17906000000.0,15888000000.0,4833000000.0,11431000000.0,4188000000.0,1446000000.0,-2238000000.0,6276000000.0,4008000000.0,14982000000.0,21133000000.0,16465000000.0,14143000000.0,10810000000.0,9249000000.0,6792000000.0,7517000000.0,7882000000.0,5165000000.0,3077000000.0,2375000000.0,1950000000.0,1690000000.0,1501000000.0,1145000000.0
,netIncomeRatio,0.207428187234832,0.300622506685371,0.308470415465714,0.208718747138016,0.213928149006583,0.193176567857403,0.0581469494808523,0.13285526667519,0.0515357353809805,0.0167955955118824,-0.0211277577954629,0.057247626084339,0.0550685609079168,0.225908110797811,0.291168365941031,0.287975513773502,0.277221318384068,0.278414505369975,0.263324222753673,0.193432631788796,0.228092001456487,0.242180298654213,0.163947435246318,0.235731249521183,0.236506671977694,0.228444236176195,0.216472396567183,0.220023453532688,0.182907348242811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.90554283584474,2.77,2.64,1.63,1.58,1.38,0.459069486193625,0.94,0.26,0.142566643250638,-0.37,-0.29,0.56,3.35,4.66,4.1,3.76,3.635,3.04,2.13,2.28,2.28,1.485,2.135,2.0,1.7825,1.53,1.445,1.15
,EPSDiluted,1.90554283584474,2.75,2.61,1.56,1.5,1.31,0.456609572361941,0.9,0.25,0.141006808112943,-0.37,-0.29,0.55,3.3,4.59,4.04,3.69,3.565,2.955,2.09,2.26,2.24,1.45,2.085,1.96,1.76,1.515,1.43,1.13
,weightedAverageShsOut,9390500000.0,9390500000.0,10096500000.0,10195646000.0,10284147000.0,10462282000.0,10527818000.0,10731165000.0,10746028000.0,10142625000.0,9790472000.0,7600000000.0,4592085000.0,4423579000.0,4526637000.0,4008688000.0,3758507000.0,2973406000.0,3040084000.0,3189914000.0,3292796000.0,3452012000.0,3464114000.0,1434900000.0,1180432000.0,1089920000.0,1098624000.0,1031833910.0,974782609.0
,weightedAverageShsOutDil,9390500000.0,9442900000.0,10236900000.0,10778428000.0,11035657000.0,11213992000.0,10584535000.0,11491418000.0,10840854000.0,10254824000.0,9790472000.0,7600000000.0,4612491000.0,4480254000.0,4595896000.0,4068140000.0,3823943000.0,3030356000.0,3128257191.0,3247368421.0,3323451327.0,3516071429.0,3544827586.0,1470503597.0,1204081633.0,1103409091.0,1108910891.0,1042657343.0,992035398.0
