date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-01-20_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,3796100000.0,3744600000.0,3489000000.0,3120300000.0,2857200000.0,2440300000.0,1795000000.0,1659500000.0,1615600000.0,1352200000.0,1657100000.0,244000000.0,1590100000.0,1514300000.0,594000000.0,1101700000.0,1029565000.0,3520659000.0,4098032000.0,304439000.0,2905043000.0,2816363000.0,2688849000.0,2491914000.0,1888435000.0,1652810000.0,1130068000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,3996600000.0,3912500000.0,3647700000.0,3269600000.0,2997200000.0,2569000000.0,1906900000.0,1764900000.0,1718000000.0,1352200000.0,1657100000.0,244000000.0,1637700000.0,1623200000.0,1563800000.0,2787900000.0,2756980000.0,3520659000.0,4098032000.0,3397567000.0,2905043000.0,2816363000.0,2688849000.0,2491914000.0,1888435000.0,1652810000.0,1130068000.0,873027000.0,412100000.0,350300000.0,185600000.0,152000000.0,97200000.0,63300000.0,38400000.0,17100000.0,6200000.0
,interestExpense,184200000.0,159700000.0,147300000.0,154400000.0,172100000.0,142900000.0,109200000.0,100400000.0,94100000.0,119400000.0,125900000.0,-114000000.0,125800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,243000000.0,218700000.0,199700000.0,183800000.0,172600000.0,139700000.0,107700000.0,94700000.0,82500000.0,78800000.0,76400000.0,0.0,70900000.0,83800000.0,77500000.0,148200000.0,167112000.0,199490000.0,200195000.0,205700000.0,375270000.0,360847000.0,374248000.0,344591000.0,250010000.0,188966000.0,121195000.0,75588000.0,36500000.0,25500000.0,14700000.0,11100000.0,7100000.0,4000000.0,2600000.0,1200000.0,400000.0
,EBITDA,890800000.0,911200000.0,829300000.0,833200000.0,821400000.0,686400000.0,575100000.0,577000000.0,499400000.0,753500000.0,418600000.0,-165000000.0,344300000.0,303000000.0,266200000.0,360400000.0,617860000.0,432612000.0,59767000.0,1118904000.0,1850704000.0,1739599000.0,1757506000.0,1858751000.0,1378844000.0,972693000.0,547814000.0,330002000.0,106700000.0,82200000.0,54600000.0,39600000.0,24100000.0,15700000.0,9200000.0,2700000.0,-1300000.0
,EBITDARatio,0.191800878477306,0.197871878393051,0.193883992238094,0.21260525644297,0.225287986834888,0.220303623583785,0.242218759213242,0.256763972944108,0.233921963558012,0.371749962997681,0.209373280648227,-2.14285714285714,0.180158024174559,0.164459400781589,0.151897289586305,0.120129329022366,0.19261608216158,0.115247000291173,0.0151018141279421,0.259560064777275,0.422489149012767,0.414672541753921,0.431596222790806,0.463983191523671,0.456984113779713,0.399211257616855,0.351910178475185,0.292700017118412,0.221231598590089,0.201965601965602,0.242128603104213,0.219390581717452,0.211033274956217,0.209333333333333,0.204444444444444,0.145161290322581,-0.288888888888889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,647800000.0,692500000.0,629600000.0,649400000.0,648800000.0,546700000.0,467400000.0,482300000.0,416900000.0,674700000.0,342200000.0,-165000000.0,273400000.0,219200000.0,188700000.0,212200000.0,450748000.0,233122000.0,-140428000.0,913204000.0,1475434000.0,1378752000.0,1383258000.0,1514160000.0,1128834000.0,783727000.0,426619000.0,254414000.0,70200000.0,56700000.0,39900000.0,28500000.0,17000000.0,11700000.0,6600000.0,1500000.0,-1700000.0
,operatingIncomeRatio,0.139479803634485,0.150380021715527,0.147195660814065,0.165705537126818,0.177948436642896,0.175466187373624,0.196858021311544,0.214622641509434,0.195278467375521,0.332872860032562,0.171159905967088,-2.14285714285714,0.143058971273089,0.118975249674338,0.107674750356633,0.0707309756341455,0.140519395659482,0.06210325002977,-0.0354830852202494,0.211842382719936,0.336820396500199,0.328656544576251,0.339690975703733,0.377966058540107,0.374124415158211,0.321656104545098,0.274055735032155,0.22565615406926,0.1455525606469,0.139312039312039,0.176940133037694,0.157894736842105,0.148861646234676,0.156,0.146666666666667,0.0806451612903226,-0.377777777777778
,totalOtherIncomeExpensesNet,9000000.0,29500000.0,10900000.0,1400000.0,5300000.0,-8200000.0,28700000.0,13300000.0,17200000.0,-312400000.0,-12400000.0,0.0,-24100000.0,135000000.0,-51000000.0,-358400000.0,-377253000.0,-1185000.0,0.0,-502102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46500000.0,700000.0,5500000.0,4100000.0,4100000.0,2000000.0,1300000.0,500000.0,300000.0
,incomeBeforeTax,472600000.0,562300000.0,493200000.0,496400000.0,482000000.0,395600000.0,386900000.0,395200000.0,340000000.0,242900000.0,203900000.0,-48000000.0,123500000.0,164700000.0,-123600000.0,-557900000.0,-344793000.0,-141993000.0,-498787000.0,-242137000.0,433734000.0,559354000.0,229915000.0,267373000.0,601634000.0,410493000.0,142622000.0,87263000.0,10800000.0,45000000.0,33900000.0,20100000.0,12500000.0,8900000.0,6200000.0,1000000.0,0.0
,incomeBeforeTaxRatio,0.101756954612006,0.122106406080347,0.115306384868959,0.126664965552437,0.132199670872189,0.126969862310235,0.162953291496441,0.175863296546814,0.159258044873296,0.119838176525729,0.101985694993248,-0.623376623376623,0.0646224687352834,0.0893942683456361,-0.070527817403709,-0.185960467984401,-0.107488228428346,-0.0378266606389664,-0.126032569200961,-0.0561702303369861,0.0990152442302516,0.133334604653269,0.0564609427011618,0.0667419024211734,0.199396871806922,0.168473944783108,0.0916189317441464,0.077399172107454,0.0223927016379847,0.110565110565111,0.150332594235033,0.111357340720222,0.109457092819615,0.118666666666667,0.137777777777778,0.0537634408602151,0.0
,incomeTaxExpense,103800000.0,115900000.0,118900000.0,160600000.0,163900000.0,141900000.0,110700000.0,12700000.0,108600000.0,37100000.0,-736600000.0,-153000000.0,-3200000.0,-70100000.0,-322400000.0,41100000.0,39792000.0,11914000.0,-42419000.0,-55208000.0,139467000.0,181808000.0,66929000.0,143347000.0,206153000.0,140238000.0,48091000.0,33835000.0,4100000.0,15300000.0,11500000.0,7200000.0,4400000.0,3200000.0,2400000.0,500000.0,0.0
,netIncome,284200000.0,358700000.0,292300000.0,256300000.0,247600000.0,183100000.0,222000000.0,323600000.0,185000000.0,208700000.0,899000000.0,94000000.0,94800000.0,252400000.0,653400000.0,-625000000.0,-445994000.0,-174470000.0,-434557000.0,-270094000.0,202387000.0,278465000.0,76517000.0,46558000.0,330608000.0,220818000.0,78949000.0,53225000.0,6700000.0,29700000.0,22400000.0,12900000.0,8100000.0,5700000.0,3800000.0,500000.0,-1500000.0
,netIncomeRatio,0.0611919731289295,0.0778935939196525,0.0683375026301639,0.0653993365654504,0.0679100383982447,0.0587668902654299,0.0935012424714653,0.144001423994304,0.0866551126516465,0.102965119147467,0.449657380083029,1.22077922077922,0.0496049395636021,0.136995223621363,0.37283880171184,-0.208326389120363,-0.139037349800232,-0.0464784706406687,-0.10980305255402,-0.0626556131142202,0.0462020460328864,0.0663783948711776,0.0187905180291186,0.0116218522174079,0.109571934090066,0.0906278049543266,0.0507160398975517,0.0472086787689999,0.0138917686087497,0.072972972972973,0.0993348115299335,0.0714681440443213,0.0709281961471103,0.076,0.0844444444444444,0.0268817204301075,-0.333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.87,3.65,2.98,2.73,2.77,2.02,2.46,3.67309875141884,1.95560253699789,2.23687031082529,8.33,1.05855855855856,1.06756756756757,2.73,7.97,-7.86163522012579,-5.6,-2.20055344921965,-5.48500247392283,-3.42006295790735,2.6,3.6,0.95,0.552339238175684,4.75,3.4,2.1,1.75,0.235481767050962,1.04385201215128,0.787282325662919,0.453390267904092,0.284686912404895,0.200335,0.133557,0.017573,-0.05272
,EPSDiluted,2.85,3.61,2.93,2.69,2.59,1.91,2.29,3.1694417238002,1.7113783533765,1.91117216117216,7.16,1.05855855855856,0.917715392061956,2.62,7.1,-6.92137320044297,-5.602644,-2.19390128890286,-5.35391579253433,-3.3733582458647,2.55,3.55,0.9,0.538522931004569,4.55,3.3,2.05,1.7375,0.235481767050962,1.04385201215128,0.787282325662919,0.453390267904092,0.284686912404895,0.200335,0.133557,0.017573,-0.05272
,weightedAverageShsOut,98000000.0,98000000.0,97900000.0,93700000.0,89100000.0,89400000.0,86800000.0,88100000.0,94600000.0,93300000.0,92800000.0,88800000.0,88800000.0,83000000.0,78700000.0,79500000.0,79312600.0,79284600.0,79226400.0,78973400.0,77943400.0,77133200.0,81639000.0,84292400.0,69374400.0,65258000.0,37698400.0,30350400.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0
,weightedAverageShsOutDil,98700000.0,99400000.0,99800000.0,99300000.0,99500000.0,101000000.0,100700000.0,102100000.0,108100000.0,109200000.0,108800000.0,88800000.0,103300000.0,96400000.0,92000000.0,90300000.0,79604200.0,79525000.0,81166200.0,80066800.0,79845400.0,78203200.0,82914000.0,86455000.0,73109200.0,66914545.0,37698400.0,30633094.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0,28452309.0
