date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY
,commonStockRepurchased,-317950000.0,-276335000.0,-66052000.0,-64481000.0,-127803000.0,-4166000.0,-2913000.0,-3569000.0,-912000.0,0.0,0.0,0.0,-176895000.0,-100376000.0,-165335000.0,-43754000.0,-3137000.0,-8135000.0,0.0,-6198000.0,-43233000.0,-71900000.0,-23500000.0,-15000000.0
,dividendsPaid,-17142000.0,-18927000.0,-19438000.0,-19341000.0,-20020000.0,-20072000.0,-19899000.0,-18533000.0,-17876000.0,-17634000.0,-17471000.0,-30441000.0,-35600000.0,-34665000.0,-21312000.0,-22203000.0,-116580000.0,-3683000.0,-3671000.0,-3690000.0,-3865000.0,-4200000.0,-4400000.0,-4500000.0
,otherFinancingActivites,-4880000.0,0.0,0.0,3712000.0,4102000.0,4082000.0,8067000.0,4742000.0,1568000.0,1784000.0,761000.0,655000.0,2848000.0,4141000.0,1662000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,541826000.0,-223159000.0,-127440000.0,126998000.0,-145900000.0,115655000.0,-108558000.0,379440000.0,-30146000.0,-27001000.0,-67169000.0,-68465000.0,-6150000.0,-127855000.0,-67772000.0,-60526000.0,-104257000.0,-107591000.0,-99818000.0,169047000.0,-46030000.0,-72300000.0,-23300000.0,-17000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,110047000.0,-39467000.0,41507000.0,1170000.0,-2123000.0,1032000.0,2585000.0,-2584000.0,4607000.0,458000.0,-16382000.0,-1162000.0,1745000.0,-37551000.0,47545000.0,3685000.0,-3259000.0,2196000.0,2656000.0,-87423000.0,46524000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,118648000.0,8601000.0,48068000.0,6561000.0,5391000.0,7514000.0,6482000.0,3897000.0,6481000.0,1874000.0,1416000.0,17798000.0,18960000.0,17215000.0,54766000.0,7221000.0,3536000.0,13599000.0,11403000.0,8747000.0,96170000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,8601000.0,48068000.0,6561000.0,5391000.0,7514000.0,6482000.0,3897000.0,6481000.0,1874000.0,1416000.0,17798000.0,18960000.0,17215000.0,54766000.0,7221000.0,3536000.0,6795000.0,11403000.0,8747000.0,96170000.0,49646000.0,62100000.0,4800000.0,20800000.0
,operatingCashFlow,399301000.0,350284000.0,337665000.0,331598000.0,265767000.0,234121000.0,170633000.0,124407000.0,60852000.0,44083000.0,64566000.0,79385000.0,104752000.0,242423000.0,188246000.0,157202000.0,112685000.0,120663000.0,120643000.0,101980000.0,118627000.0,92700000.0,88100000.0,62900000.0
,capitalExpenditure,-132119000.0,-168873000.0,-131957000.0,-56938000.0,-89563000.0,-111573000.0,-59490000.0,-53011000.0,-26099000.0,-17224000.0,-13779000.0,-16078000.0,-96857000.0,-136869000.0,-72929000.0,-22373000.0,-12427000.0,-14290000.0,-19024000.0,-16250000.0,-28019000.0,-33800000.0,-13100000.0,-5900000.0
,freeCashFlow,267182000.0,181411000.0,205708000.0,274660000.0,176204000.0,122548000.0,111143000.0,71396000.0,34753000.0,26859000.0,50787000.0,63307000.0,7895000.0,105554000.0,115317000.0,134829000.0,100258000.0,106373000.0,101619000.0,85730000.0,90608000.0,58900000.0,75000000.0,57000000.0
