date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,otherInvestingActivites,135200000.0,280500000.0,247900000.0,152200000.0,613500000.0,646800000.0,458500000.0,164900000.0,650200000.0,445900000.0,-19300000.0,-18400000.0,68400000.0,127208023.0,35593217.93,6697869.0,-17216322.0,28962080.0,-297849062.4,4209214.68000007,-87292687.12,-15881148.56,-122116615.0,-53958864.0,-5313854.0,-16632012.0,-14775453.0,-3244992.0,-10681146.0,12184776.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-167600000.0,1759600000.0,184500000.0,-499700000.0,-916200000.0,-902500000.0,-697600000.0,-478600000.0,-773100000.0,-709800000.0,-410000000.0,-388900000.0,-1258200000.0,-838126027.0,-377582432.83,-672145247.28,-295067341.52,-432039440.0,-435417626.25,-949584654.27,-480612253.92,-282367451.92,-279356065.0,-198655728.0,-40992588.0,-51772800.0,-47844324.0,-29475344.0,-32043438.0,-6787134.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-282700000.0,-1713200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1243700000.0,-1057500000.0,-450000000.0,-21800000.0,-595200000.0,-230500000.0,0.0,-239300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,600000.0,1200000.0,6400000.0,27200000.0,27600000.0,25000000.0,42400000.0,56000000.0,28800000.0,42700000.0,4100000.0,10600000.0,34834094.25,70878084.65,20295269.52,17892032.48,18076800.0,24412442.85,684603027.9,78083439.52,11986122.4,183084555.0,2419680.0,3386852.0,0.0,0.0,84910624.0,0.0,11917566.0,0.0,0.0,0.0
,commonStockRepurchased,-290200000.0,-43800000.0,-207100000.0,-504200000.0,-427400000.0,-587600000.0,-510800000.0,-197000000.0,-134500000.0,-182200000.0,-46400000.0,-9500000.0,-105300000.0,-415810096.75,-257619749.71,-152265082.32,-93658153.12,-20174000.0,-8303868.75,0.0,0.0,0.0,-21266485.0,-18510552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-122000000.0,-750500000.0,-747400000.0,-751500000.0,-616500000.0,-545800000.0,-460000000.0,-397300000.0,-306600000.0,-218400000.0,-267100000.0,-252800000.0,-225300000.0,-139036852.5,-118863259.98,-100176873.84,-81663223.6,-66913280.0,-55627539.15,-44497510.65,-25627217.04,-21075547.04,-19097665.0,-13489716.0,-10394132.0,-10030980.0,-9722376.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,444400000.0,-415100000.0,-660500000.0,463700000.0,-176800000.0,401800000.0,374400000.0,344900000.0,300300000.0,164700000.0,1200000.0,798600000.0,1848500000.0,902145847.5,371291508.07,-26056553.04,516771476.96,-89484080.0,323541273.95,-261473718.06,126734779.84,257696686.32,-83740550.0,-126065328.0,-112466844.0,-90731832.0,-105538950.0,-139129032.0,29999515.0,93470058.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-250500000.0,-2922000000.0,-1613800000.0,-785600000.0,-1193500000.0,-704000000.0,-571400000.0,-207000000.0,-84800000.0,-207100000.0,-269600000.0,-703300000.0,471000000.0,-67867007.5,43886583.03,-853403239.68,128842132.72,-158494560.0,44722308.9,378631799.19,179191002.32,248607261.68,58979855.0,-155645916.0,-119474124.0,-100762812.0,-115261326.0,-54218408.0,29999515.0,105387624.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-99200000.0,-89700000.0,-61500000.0,-27200000.0,291900000.0,-54400000.0,-70300000.0,-164700000.0,-119300000.0,-29900000.0,82200000.0,-98700000.0,120300000.0,119317652.0,-50284572.38,84980702.16,-44579929.52,-19275200.0,-400448.25,10723311.63,35137748.64,-598997.04,903675.0,-13792176.0,-44788198.0,4335972.0,-11001636.0,-2704160.0,37911475.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1537500000.0,532100000.0,203000000.0,95600000.0,-44000000.0,-301000000.0,364400000.0,523900000.0,-68900000.0,-281600000.0,763800000.0,-372100000.0,255800000.0,105504227.5,277213368.79,-603260933.64,322855308.16,214821040.0,235317050.4,-505409959.26,218833281.52,222637741.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,4337100000.0,2733300000.0,2201200000.0,1998200000.0,1902600000.0,1946600000.0,2247600000.0,1883200000.0,1359300000.0,1428200000.0,1709800000.0,946000000.0,1318100000.0,1063348281.0,956602255.44,679443454.56,1038534000.56,715071840.0,501150120.0,266284445.76,770821054.08,550750888.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2799600000.0,2201200000.0,1998200000.0,1902600000.0,1946600000.0,2247600000.0,1883200000.0,1359300000.0,1428200000.0,1709800000.0,946000000.0,1318100000.0,1062300000.0,957844053.5,679388886.65,1282704388.2,715678692.4,500250800.0,265833069.6,771694405.02,551987772.56,328113146.4,387315105.0,374264004.0,342188840.0,269542140.0,288217278.0,352149236.0,172216996.0,42165738.0,0.0,0.0,0.0
,operatingCashFlow,2054800000.0,1850500000.0,1693800000.0,1408100000.0,1773800000.0,1359900000.0,1703700000.0,1374200000.0,908300000.0,665200000.0,1361200000.0,818800000.0,922700000.0,892179610.0,661194301.38,837306851.16,533660446.48,824629680.0,626412816.0,54820272.42,485116784.48,256996929.2,255920760.0,285582732.0,237721974.0,222234744.0,154662534.0,51243832.0,42328986.0,64504494.0,0.0,0.0,0.0
,capitalExpenditure,-272700000.0,-394100000.0,-375200000.0,-326200000.0,-285100000.0,-246400000.0,-214400000.0,-284500000.0,-330100000.0,-253200000.0,-217500000.0,-253300000.0,-220600000.0,-170968483.75,-184442778.42,-171260296.92,-95556946.24,-93778160.0,-100550382.6,-118359730.71,-112019399.76,-64524158.96,-157239450.0,-114208896.0,-35678734.0,-35140788.0,-30062610.0,-23864212.0,-21098560.0,-21269916.0,0.0,0.0,0.0
,freeCashFlow,1782100000.0,1456400000.0,1318600000.0,1081900000.0,1488700000.0,1113500000.0,1489300000.0,1089700000.0,578200000.0,412000000.0,1143700000.0,565500000.0,702100000.0,721211126.25,476751522.96,666046554.24,438103500.24,730851520.0,525862433.4,-63539458.29,373097384.72,192472770.24,98681310.0,171373836.0,202043240.0,187093956.0,124599924.0,27379620.0,21230426.0,43234578.0,0.0,0.0,0.0
