date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,commonStockIssued,31702635.0,77031258.0,89907797.0,68572635.0,134863475.0,91374649.0,42771353.0,78650353.0,7895485.0,1000000.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46570.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-55.0,-200.0,-24187.0,-250.0,0.0,-9840.0,0.0,-105.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1250000.0,-6652270.0,-3786918.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,-300622.0,-149378.0,0.0,10000.0,30000.0,0.0,0.0,0.0,0.0,0.0,-3440.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,80724313.0,188826925.0,162787087.0,72584249.0,137225535.0,92973228.0,43298099.0,73989416.0,14436885.0,4707714.0,-550000.0,1300700.0,-221212.0,-943949.0,-300622.0,300622.0,0.0,10000.0,30000.0,-200.0,-55.0,-13569.0,-818.0,-250.0,-53440.0,40160.0,0.0,-105.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-80343929.0,-783364.0,34477449.0,-4398473.0,66827746.0,13344748.0,-2829653.0,52637786.0,1427053.0,-296518.0,1332.0,0.0,-354215.0,-577095.0,83472.0,644590.0,103177.0,-161983.0,-22397.0,147236.0,133918.0,43422.0,-152589.0,-17682.0,146632.0,18548.0,-1495.0,13216.0
,cashAtEndOfPeriod,80485784.0,160829713.0,161613077.0,127135628.0,131534101.0,64706355.0,51361607.0,54191260.0,1553474.0,126421.0,1497.0,42066.0,54419.0,408634.0,985729.0,902257.0,257667.0,154490.0,316473.0,338870.0,191634.0,57716.0,14294.0,166883.0,184565.0,37933.0,19385.0,20880.0
,cashAtBeginningOfPeriod,160829713.0,161613077.0,127135628.0,131534101.0,64706355.0,51361607.0,54191260.0,1553474.0,126421.0,422939.0,165.0,0.0,408634.0,985729.0,902257.0,257667.0,154490.0,316473.0,338870.0,191634.0,57716.0,14294.0,166883.0,184565.0,37933.0,19385.0,20880.0,7664.0
,operatingCashFlow,-159470335.0,-165697595.0,-106811781.0,-76155614.0,-69142333.0,-79044119.0,-45520996.0,-20768069.0,-12737326.0,-4966596.0,836832.0,-417338.0,-133003.0,344098.0,329840.0,412339.0,207727.0,140003.0,100077.0,161948.0,133973.0,48533.0,44598.0,77526.0,58784.0,63449.0,72859.0,59764.0
,capitalExpenditure,-1597907.0,-23892274.0,-21322447.0,-827108.0,-1241420.0,-584361.0,-617442.0,-479824.0,-272506.0,-37636.0,0.0,-841296.0,0.0,0.0,-57746.0,-92228.0,-311054.0,-247708.0,-62664.0,-21705.0,0.0,0.0,-211369.0,-95404.0,0.0,-10557.0,-70354.0,-90000.0
,freeCashFlow,-161068242.0,-189589869.0,-128134228.0,-76982722.0,-70383753.0,-79628480.0,-46138438.0,-21247893.0,-13009832.0,-5004232.0,836832.0,-1258634.0,-133003.0,344098.0,272094.0,320111.0,-103327.0,-107705.0,37413.0,140243.0,133973.0,48533.0,-166771.0,-17878.0,58784.0,52892.0,2505.0,-30236.0
