date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29604000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2800000.0,-13200000.0,-700000.0,-900000.0,37426000.0,30845000.0,9299000.0,3054000.0,-241438000.0,22771000.0,4406000.0,21090000.0,0.0,10761000.0,0.0,0.0,0.0,0.0,0.0,159418.0,-200000.0
,netCashUsedProvidedByFinancingActivities,-16900000.0,611200000.0,6300000.0,43300000.0,-497700000.0,-446943000.0,-576535000.0,-5115000.0,-169140000.0,-218079000.0,146756000.0,36477000.0,213003000.0,20879000.0,74128000.0,14170000.0,6316000.0,2007000.0,185000.0,-2882299.0,206613312.0,59300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,200000.0,-3000000.0,-5296000.0,-3750000.0,-319000.0,229000.0,-269000.0,2758000.0,-2682000.0,-1225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,69200000.0,-35900000.0,-317900000.0,191200000.0,434101000.0,113439000.0,124859000.0,-8646000.0,-89486000.0,151810000.0,-29100000.0,-9871000.0,48256000.0,21887000.0,-13406000.0,14224000.0,-54093000.0,98282000.0,-176562569.0,182655361.0,11500000.0
,cashAtEndOfPeriod,738000000.0,738400000.0,669200000.0,705100000.0,1023000000.0,831798000.0,397697000.0,278889000.0,154030000.0,162676000.0,252162000.0,100352000.0,129452000.0,139323000.0,91067000.0,69180000.0,82586000.0,68562000.0,122655000.0,24372675.0,200935244.0,18300000.0
,cashAtBeginningOfPeriod,738000000.0,669200000.0,705100000.0,1023000000.0,831800000.0,397697000.0,284258000.0,154030000.0,162676000.0,252162000.0,100352000.0,129452000.0,139323000.0,91067000.0,69180000.0,82586000.0,68362000.0,122655000.0,24373000.0,200935244.0,18279883.0,6800000.0
,operatingCashFlow,755000000.0,-206600000.0,778400000.0,474200000.0,643600000.0,382761000.0,355259000.0,425267000.0,323628000.0,250195000.0,211532000.0,97624000.0,-49172000.0,49083000.0,51784000.0,43700000.0,20778000.0,-8562000.0,-22258000.0,-38898777.0,-31114847.0,-23700000.0
,capitalExpenditure,-59000000.0,-83700000.0,-184400000.0,-86300000.0,-43200000.0,-49792000.0,-47439000.0,-31910000.0,-111905000.0,-35977000.0,-18640000.0,-95400000.0,-124415000.0,-38658000.0,-15634000.0,-6117000.0,-5217000.0,-7004000.0,-3581000.0,-687293.0,-639875.0,-2300000.0
,freeCashFlow,696000000.0,-290300000.0,594000000.0,387900000.0,600400000.0,332969000.0,307820000.0,393357000.0,211723000.0,214218000.0,192892000.0,2224000.0,-173587000.0,10425000.0,36150000.0,37583000.0,15561000.0,-15566000.0,-25839000.0,-39586070.0,-31754722.0,-26000000.0
