date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,otherInvestingActivites,-3489000000.0,-2974000000.0,-1986000000.0,8180000000.0,-192000000.0,1309000000.0,-1621000000.0,-1097000000.0,-320000000.0,16477000000.0,15314000000.0,11246000000.0,-26117000000.0,-114646000000.0,-112488000000.0,-60169000000.0,-24013000000.0,-43799000000.0,-9893000000.0,28187000000.0,-27955000000.0,-20735000000.0,-28809000000.0,-19388000000.0,-14270000000.0,-19518000000.0,-11973000000.0,-16457000000.0,-11804000000.0
,netCashUsedForInvestingActivites,-177665000000.0,-80630000000.0,-71468000000.0,-52007000000.0,-63143000000.0,-54954000000.0,-4204000000.0,25058000000.0,-37177000000.0,52429000000.0,-30347000000.0,157925000000.0,-2930000000.0,-108480000000.0,-68304000000.0,-150445000000.0,-127132000000.0,-73425000000.0,-10081000000.0,37552000000.0,2890000000.0,-31321000000.0,-47243000000.0,-19154000000.0,15874000000.0,-6182000000.0,-9002000000.0,-10600000000.0,-14421000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-47948000000.0,-50794000000.0,-53046000000.0,-49553000000.0,-51849000000.0,-40365000000.0,-53749000000.0,-65602000000.0,-124389000000.0,-126078000000.0,-110919000000.0,-101207000000.0,-35072000000.0,-28942000000.0,-17768000000.0,-15107000000.0,-16904000000.0,-9282000000.0,-15364000000.0,-20619000000.0,-11078000000.0,-7763000000.0,-8809000000.0,-2275000000.0,-13694000000.0,-2061000000.0,-3579000000.0,-405000000.0,-128000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13468000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-8097000000.0,-30712000000.0,-24606000000.0,-12814000000.0,-5112000000.0,-2374000000.0,-1675000000.0,-9681000000.0,0.0,0.0,0.0,-45000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7727000000.0,-5934000000.0,-6895000000.0,-5700000000.0,-4194000000.0,-3574000000.0,-2306000000.0,-1677000000.0,-1909000000.0,-1738000000.0,-1762000000.0,-4863000000.0,-11528000000.0,-10878000000.0,-9661000000.0,-7683000000.0,-6468000000.0,-4281000000.0,-3709000000.0,-3632000000.0,-3388000000.0,-3199000000.0,-2604000000.0,-996000000.0,-722000000.0,-575000000.0,-527000000.0,-433000000.0,-395000000.0
,otherFinancingActivites,-601000000.0,-698000000.0,-651000000.0,-397000000.0,-8000000.0,-23000000.0,-10000000.0,-14000000.0,249000000.0,3000000.0,5000000.0,-42000000.0,-14000000.0,216000000.0,165000000.0,-117000000.0,-91000000.0,-72000000.0,-66000000.0,62000000.0,-218000000.0,12000000.0,-523000000.0,903000000.0,1104000000.0,0.0,-20000000.0,4480000000.0,9240000000.0
,netCashUsedProvidedByFinancingActivities,355819000000.0,3377000000.0,53118000000.0,49195000000.0,32982000000.0,48585000000.0,-12201000000.0,-95442000000.0,42416000000.0,-104696000000.0,-65387000000.0,-199568000000.0,-10695000000.0,103412000000.0,53133000000.0,170817000000.0,132875000000.0,51048000000.0,20209000000.0,-25345000000.0,-7566000000.0,17913000000.0,36131000000.0,20541000000.0,-17193000000.0,9981000000.0,1817000000.0,8341000000.0,7136000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2756000000.0,-368000000.0,-1200000000.0,2105000000.0,240000000.0,-597000000.0,-3067000000.0,-1863000000.0,-731000000.0,-548000000.0,228000000.0,394000000.0,-83000000.0,134000000.0,92000000.0,-86000000.0,64000000.0,175000000.0,15000000.0,-57000000.0,-65000000.0,55000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,218903000000.0,-15844000000.0,19970000000.0,9696000000.0,-11615000000.0,20764000000.0,7267000000.0,20570000000.0,-9350000000.0,11675000000.0,-12912000000.0,394000000.0,-9674000000.0,6102000000.0,-570000000.0,8063000000.0,1852000000.0,2111000000.0,-1864000000.0,-676000000.0,524000000.0,-1288000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,380463000000.0,161560000000.0,177404000000.0,157434000000.0,147738000000.0,159353000000.0,138589000000.0,131322000000.0,110752000000.0,120102000000.0,108427000000.0,121339000000.0,32857000000.0,42531000000.0,36429000000.0,36999000000.0,28936000000.0,27084000000.0,24973000000.0,26837000000.0,27513000000.0,26989000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,161560000000.0,177404000000.0,157434000000.0,147738000000.0,159353000000.0,138589000000.0,131322000000.0,110752000000.0,120102000000.0,108427000000.0,121339000000.0,32857000000.0,42531000000.0,36429000000.0,36999000000.0,28936000000.0,27084000000.0,24973000000.0,26837000000.0,27513000000.0,26989000000.0,28277000000.0,28466000000.0,8933000000.0,8448000000.0,9582000000.0,7649000000.0,7771000000.0,7255000000.0
,operatingCashFlow,37993000000.0,61777000000.0,39520000000.0,10403000000.0,18306000000.0,27730000000.0,26739000000.0,92817000000.0,-13858000000.0,64490000000.0,82594000000.0,129731000000.0,4034000000.0,11036000000.0,14509000000.0,-12223000000.0,-3955000000.0,24313000000.0,-12007000000.0,-12826000000.0,5265000000.0,12065000000.0,10891000000.0,266000000.0,1804000000.0,-4933000000.0,9118000000.0,2137000000.0,7801000000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,855000000.0,1099000000.0,2799000000.0,-1307000000.0,-987000000.0,-2240000000.0,-2098000000.0,-2143000000.0,-748000000.0,-1228000000.0,-863000000.0,-209000000.0,-939000000.0,-835000000.0,-642000000.0,-1677000000.0,-437000000.0,-125000000.0,-348000000.0,-307000000.0,-327000000.0,-4671000000.0,-287000000.0
,freeCashFlow,37993000000.0,61777000000.0,39520000000.0,10403000000.0,18306000000.0,27730000000.0,25579000000.0,92296000000.0,-13858000000.0,63183000000.0,81607000000.0,127491000000.0,1936000000.0,8893000000.0,13761000000.0,-13451000000.0,-4818000000.0,24104000000.0,-12946000000.0,-13661000000.0,4623000000.0,10388000000.0,10454000000.0,141000000.0,1456000000.0,-5240000000.0,8791000000.0,-2534000000.0,7514000000.0
