date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-02-27_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,operatingExpenses,17583000000.0,17243000000.0,16011000000.0,16655000000.0,14372000000.0,103132000000.0,103132000000.0,3215000000.0,4818000000.0,3891000000.0,4083000000.0,48307000000.0,51749000000.0,52752000000.0,48312000000.0,44467000000.0,44586000000.0,57663000000.0,51848000000.0,49409000000.0,45705000000.0,47437000000.0,46408000000.0,40554000000.0,35031000000.0,31114000000.0,25425000000.0,20574000000.0
,costAndExpenses,78004000000.0,89803000000.0,111664000000.0,111734000000.0,105645000000.0,100598000000.0,131360000000.0,92923000000.0,91226000000.0,89898000000.0,86206000000.0,120020000000.0,127670000000.0,136524000000.0,121437000000.0,118577000000.0,111400000000.0,119422000000.0,103054000000.0,102265000000.0,94802000000.0,99260000000.0,85675000000.0,76974000000.0,71037000000.0,60200000000.0,52801000000.0,46329000000.0
,interestExpense,3273000000.0,1695000000.0,2077000000.0,1724000000.0,1234000000.0,1162000000.0,0.0,1085000000.0,849000000.0,811000000.0,700000000.0,15983000000.0,18769000000.0,26209000000.0,23787000000.0,19286000000.0,15187000000.0,11907000000.0,10432000000.0,10216000000.0,11062000000.0,11720000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6018000000.0,5595000000.0,8224000000.0,5139000000.0,4997000000.0,4847000000.0,0.0,9283000000.0,9762000000.0,9346000000.0,9185000000.0,10013000000.0,10636000000.0,11492000000.0,10278000000.0,9158000000.0,8538000000.0,8385000000.0,6956000000.0,5998000000.0,7089000000.0,7736000000.0,6691000000.0,5860000000.0,4082000000.0,3785000000.0,3594000000.0,3207000000.0
,EBITDA,7633000000.0,11007000000.0,18176000000.0,13873000000.0,19039000000.0,19407000000.0,15457000000.0,64171000000.0,61473000000.0,64244000000.0,65216000000.0,40204000000.0,39749000000.0,57483000000.0,61579000000.0,53972000000.0,46840000000.0,41326000000.0,38089000000.0,35431000000.0,38200000000.0,38329000000.0,31848000000.0,28706000000.0,21585000000.0,22126000000.0,20069000000.0,16194000000.0
,EBITDARatio,0.0958690764767204,0.115601533371843,0.149454019207999,0.115159212404954,0.159073249392165,0.168524983066743,0.104025197019968,0.434142249223671,0.430070590539888,0.44368628967651,0.458502358739287,0.267650172091258,0.25352876268473,0.314949456209079,0.356487860227628,0.330324191662943,0.31288827136578,0.271233829735566,0.283850149418349,0.269032179683822,0.30338408266025,0.295172233217561,0.287353832828064,0.287577639751553,0.243788118364581,0.281712736023224,0.28969628731451,0.273012340683795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1615000000.0,5412000000.0,9952000000.0,8734000000.0,14042000000.0,14560000000.0,15457000000.0,54888000000.0,51711000000.0,54898000000.0,56031000000.0,30191000000.0,29113000000.0,45991000000.0,51301000000.0,44814000000.0,38302000000.0,32941000000.0,31133000000.0,29433000000.0,31111000000.0,30593000000.0,25157000000.0,22846000000.0,17503000000.0,18341000000.0,16475000000.0,12987000000.0
,operatingIncomeRatio,0.0202841030407315,0.0568397836475345,0.0818313379818445,0.0725005810671714,0.117322683332359,0.126434984977162,0.104025197019968,0.371339074899703,0.361774767904741,0.379140307743308,0.393927037268784,0.200990606546791,0.185689775039386,0.251984768375202,0.296987344996469,0.274274592847831,0.255854965197526,0.216200783654824,0.232012042895362,0.223488587526006,0.247083303550864,0.235597175267418,0.226983181752562,0.228871969545181,0.197684662299526,0.233521345539272,0.237816848547838,0.218945984220109
,totalOtherIncomeExpensesNet,6853000000.0,-3786000000.0,-28677000000.0,-15800000000.0,-3779000000.0,-5213000000.0,778000000.0,-36574000000.0,-34711000000.0,-36681000000.0,-35233000000.0,0.0,0.0,-641000000.0,-916000000.0,-908000000.0,-986000000.0,-928000000.0,-797000000.0,-326000000.0,-348000000.0,-427000000.0,798000000.0,649000000.0,2300000000.0,638000000.0,752000000.0,793000000.0
,incomeBeforeTax,5197000000.0,1149000000.0,-20134000000.0,-8791000000.0,9030000000.0,8186000000.0,17229000000.0,17229000000.0,16151000000.0,17406000000.0,20098000000.0,14208000000.0,10344000000.0,19141000000.0,26598000000.0,24620000000.0,22129000000.0,20106000000.0,19904000000.0,18891000000.0,19701000000.0,18446000000.0,15577000000.0,13477000000.0,11179000000.0,10806000000.0,9737000000.0,8661000000.0
,incomeBeforeTaxRatio,0.0652733643979452,0.0120674263508901,-0.165553874490199,-0.0729737357638543,0.0754467903782366,0.0710849441636708,0.115950709675683,0.116561013726989,0.112993836445427,0.120210503052571,0.141299380611233,0.0945869476935777,0.0659765408239414,0.104873572035175,0.153978858155125,0.150681494084742,0.147820336401651,0.131961171675538,0.148330315157206,0.143441813846831,0.156465178337423,0.142052936782362,0.140546051681825,0.135013023442196,0.126259317822453,0.137584191696057,0.140553727120503,0.146014566053004
,incomeTaxExpense,-474000000.0,726000000.0,583000000.0,-3043000000.0,-464000000.0,6485000000.0,-1772000000.0,1772000000.0,676000000.0,2504000000.0,5732000000.0,1050000000.0,-1090000000.0,1052000000.0,4130000000.0,3954000000.0,3854000000.0,3513000000.0,4315000000.0,3758000000.0,5573000000.0,5711000000.0,4860000000.0,4181000000.0,2976000000.0,3526000000.0,3164000000.0,2746000000.0
,netIncome,5704000000.0,-4979000000.0,-22355000000.0,-5786000000.0,8831000000.0,-6126000000.0,19001000000.0,15233000000.0,13057000000.0,13641000000.0,14151000000.0,11644000000.0,11025000000.0,17410000000.0,22208000000.0,20829000000.0,16353000000.0,16593000000.0,15002000000.0,14118000000.0,13684000000.0,12735000000.0,10717000000.0,9296000000.0,8203000000.0,7280000000.0,6573000000.0,4726000000.0
,netIncomeRatio,0.0716411911729612,-0.0522921808538571,-0.183816274174451,-0.0480293521931135,0.0737841202469775,-0.0531964778825613,0.127876222331397,0.103057282610902,0.0913479365034945,0.0942084035470593,0.0994888812334343,0.0775176252072085,0.070320123993035,0.0953894200476673,0.12856464703771,0.127479481734,0.109237017541516,0.108904392798777,0.111799205586234,0.107199805615879,0.108678214322588,0.098072435754276,0.0966959001010538,0.0931276297335203,0.0926473910097131,0.0926904419347857,0.0948813441884635,0.0796749612246274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.653828519027969,-0.62,-2.62,-0.72,0.9,-0.616049879324216,0.015233,1.51,1.37,1.2963033355507,1.240895,1.068639,1.03872244205766,1.72718253968254,2.18,2.01,1.55,1.6,1.5,1.42,1.38,1.29,1.09,0.946667,0.833333,0.733709581219131,0.65,0.461667
,EPSDiluted,0.653828519027969,-0.62,-2.62,-0.72,0.89,-0.611621405750799,0.015233,1.5,1.36,1.29127224536161,1.240895,1.068639,1.03862458784739,1.72410378292731,2.17,2.0,1.54,1.59,1.49,1.41,1.37,1.27,1.073333,0.933333,0.82,0.726184538653367,0.65,0.461667
,weightedAverageShsOut,8724000000.0,8724000000.0,8691000000.0,8641666667.0,9025000000.0,9944000000.0,8917000000.0,10045000000.0,10222000000.0,10523000000.0,10573017000.0,10615376000.0,10614000000.0,10080000000.0,10182000000.0,10359000000.0,10570000000.0,10400000000.0,10019000000.0,9947000000.0,9932000000.0,9897000000.0,9834000000.0,9807000000.0,10035000000.0,9922182000.0,10102872000.0,10252428000.0
,weightedAverageShsOutDil,8724000000.0,8724000000.0,8691000000.0,8641666667.0,9130000000.0,10016000000.0,8917000000.0,10123000000.0,10289000000.0,10564000000.0,10573017000.0,10615376000.0,10615000000.0,10098000000.0,10218000000.0,10394000000.0,10611000000.0,10445000000.0,10075000000.0,10028000000.0,10052000000.0,10057000000.0,9996000000.0,9990000000.0,10035000000.0,10025000000.0,10102872000.0,10252428000.0
