date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-03-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,operatingExpenses,14011000.0,22200000.0,20010000.0,23082000.0,26041000.0,32557000.0,36540000.0,31542000.0,26464823.0,18313705000.0,22499174.0,9545838.0,9131057.0,8593945.0,7862564.0
,costAndExpenses,14672000.0,22838000.0,20010000.0,23082000.0,26041000.0,191991000.0,222152000.0,199749000.0,148684148.0,18313705000.0,54889476.0,24916988.0,24780919.0,23356035.0,22141839.0
,interestExpense,5265000.0,5929000.0,4095000.0,6885000.0,8462000.0,10780000.0,12888000.0,13224000.0,0.0,2372299000.0,2372299.0,1209926.0,1302068.0,1045163.0,2485223.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3438000.0,4634000.0,4868000.0,5296000.0,7345000.0,7300000.0,7940000.0,6805000.0,3937943.0,1277939000.0,1277939.0,918851.0,882900.0,847440.0,748312.0
,EBITDA,8900000.0,3842000.0,10006000.0,9551000.0,-296000.0,8623000.0,8635000.0,8714000.0,6606525.0,-374822000.0,-374822.0,2692963.0,895275.0,1159161.0,1155958.0
,EBITDARatio,0.442038343101222,0.174271976775832,0.397884523620169,0.349379961224714,-0.0160869565217391,0.0446061847564067,0.0387485584279797,0.0432117743903044,0.0436498568608574,-0.00704066732892892,-0.00704066732892892,0.100893668676076,0.0361095625292872,0.0489763795097431,0.0512631663206499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,5462000.0,-792000.0,5138000.0,4255000.0,-7641000.0,1323000.0,695000.0,1909000.0,2668582.0,-1652761000.0,-1652761.0,1774112.0,12375.0,311721.0,407646.0
,operatingIncomeRatio,0.271282407867289,-0.0359248843327588,0.204310481946875,0.155649851849142,-0.415271739130435,0.00684378782705857,0.00311873168586519,0.00946652252824088,0.0176315418955443,-0.0310455106029739,-0.0310455106029739,0.0664682984215712,0.00049912690100799,0.0131707036357819,0.0180778408021292
,totalOtherIncomeExpensesNet,4677000.0,-5286000.0,-537000.0,8433000.0,-1598000.0,-3306000.0,1220000.0,-3325000.0,205286.0,0.0,1850109.0,-46745.0,-53719.0,-37014.0,-437248.0
,incomeBeforeTax,4874000.0,-12007000.0,506000.0,5803000.0,-17701000.0,-12763000.0,-10973000.0,-14640000.0,-5325353.0,-2157212000.0,-2157212.0,522913.0,-906171.0,-805967.0,0.0
,incomeBeforeTaxRatio,0.242078076884871,-0.544633947201306,0.0201208843645618,0.21227640194608,-0.962010869565217,-0.0660221194533246,-0.0492400615669046,-0.0725981612432931,-0.0351850475376295,-0.0405211328309795,-0.0405211328309795,0.0195912869833016,-0.0365490362030959,-0.0340533762474144,0.0
,incomeTaxExpense,0.0,-38000.0,-188000.0,-163000.0,110000.0,132000.0,142000.0,97000.0,263195.0,-42567000.0,42567.0,42567.0,170007.0,-178415.0,0.0
,netIncome,5500000.0,-11895000.0,-985000.0,-7462000.0,-23518000.0,-13599000.0,-12567000.0,-6884000.0,-6164255.0,-2114645000.0,-2743621.0,440283.0,-1076178.0,-218928.0,-2441217.0
,netIncomeRatio,0.273169762590643,-0.539553660527987,-0.0391681247017655,-0.272963382960822,-1.27815217391304,-0.0703466898413979,-0.0563929512176516,-0.0341370042348927,-0.0407277424067607,-0.039721553067277,-0.0515362565101923,0.0164954984994998,-0.0434060113190284,-0.00925005311023149,-0.108260432555333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.07,-11.859995,-5.160021,-8.880036,-17.52007,-9.840039,-11.280045,-4.256789,-7.085743,-0.30738,-4.353759,1.14027,-2.902506,-0.518305,-11.299041
,EPSDiluted,-2.07,-11.859995,-5.160021,-8.880036,-17.52007,-9.840039,-11.280045,-4.256789,-7.085743,-0.30738,-4.353759,1.036609,-2.902506,-0.518305,-11.324737
,weightedAverageShsOut,1688.0,1676000.0,1647243.0,1657660.0,1639993.0,1494160.0,1253661.0,1221578.0,874221.0,6879651000.0,632065.0,377894.0,365241.0,365241.0,215565.0
,weightedAverageShsOutDil,1688.0,1676000.0,1647243.0,1657660.0,1639993.0,1494160.0,1253661.0,1221578.0,874221.0,6879651000.0,632065.0,426933.0,365241.0,365241.0,215565.0
