date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingIncome,461000000.0,660000000.0,709000000.0,530000000.0,605000000.0,570000000.0,598000000.0,763000000.0,774000000.0,752000000.0,796000000.0,918700000.0,1098100000.0,1121400000.0,810900000.0,-218600000.0,210300000.0,7248900000.0,438300000.0,1101200000.0,-167600000.0,659900000.0,396000000.0,585100000.0,496200000.0,572100000.0,494900000.0,-131600000.0,472400000.0,534600000.0
,operatingIncomeRatio,0.0756854375307831,0.0986399641309221,0.103097280791043,0.0771582471975542,0.0902715607281409,0.0925925925925926,0.0881485849056604,0.109516291086551,0.110571428571429,0.102201685240554,0.120006030453792,0.130007783202434,0.139269724910269,0.146030836545473,0.107782282182495,-0.0304046065899829,0.0335760130280678,1.1863022665903,0.0760924289508863,0.183127400927943,-0.0301867761747807,0.119484328885187,0.0746282720539736,0.125598368573575,0.129027225212575,0.15202487244898,0.138732374625067,-0.0372277227722772,0.128645734048637,0.149546827794562
,totalOtherIncomeExpensesNet,157000000.0,-610000000.0,-171000000.0,13000000.0,23000000.0,-260000000.0,-150000000.0,-199000000.0,-207000000.0,-855000000.0,-136000000.0,-400300000.0,-325300000.0,-215700000.0,-98100000.0,-574500000.0,-99900000.0,-1374500000.0,95600000.0,583900000.0,230200000.0,235300000.0,193000000.0,169900000.0,130500000.0,37500000.0,-45400000.0,127100000.0,66500000.0,22400000.0
,incomeBeforeTax,353000000.0,-261000000.0,277000000.0,275000000.0,356000000.0,59000000.0,218000000.0,335000000.0,328000000.0,-406000000.0,424000000.0,325300000.0,558400000.0,506600000.0,142600000.0,-218600000.0,210300000.0,-1116500000.0,16600000.0,647100000.0,-413600000.0,484600000.0,188800000.0,420900000.0,296000000.0,269900000.0,147200000.0,-313900000.0,173300000.0,48500000.0
,incomeBeforeTaxRatio,0.0579543588901658,-0.0390076221790465,0.040279191507925,0.0400349395836366,0.0531184720978812,0.00958414554905783,0.0321344339622642,0.0480838237404909,0.0468571428571429,-0.055178037510193,0.0639228101914669,0.0460341045779382,0.0708207033875734,0.0659704135847484,0.0189539443078354,-0.0304046065899829,0.0335760130280678,-0.182718271827183,0.00288189441155535,0.107611461260872,-0.0744943354766665,0.0877437578083978,0.0355803478883591,0.0903509713427069,0.0769690823517175,0.0717208758503401,0.0412637008381689,-0.0887977369165488,0.0471937038751668,0.0135671925702137
,incomeTaxExpense,89000000.0,118000000.0,108000000.0,70000000.0,119000000.0,106000000.0,92000000.0,120000000.0,108000000.0,85000000.0,129000000.0,127500000.0,236700000.0,147800000.0,126500000.0,367100000.0,5900000.0,-125700000.0,-18300000.0,286400000.0,-143900000.0,185500000.0,66700000.0,148500000.0,104900000.0,100800000.0,68900000.0,-113100000.0,76600000.0,58500000.0
,netIncome,249000000.0,-400000000.0,257000000.0,180000000.0,209000000.0,-74000000.0,75000000.0,184000000.0,184000000.0,-510000000.0,-47000000.0,161800000.0,258300000.0,1340600000.0,-27500000.0,-558600000.0,235500000.0,-990800000.0,-460200000.0,356600000.0,-269700000.0,298300000.0,108000000.0,167900000.0,191100000.0,169100000.0,78300000.0,4900000.0,-134200000.0,-130100000.0
,netIncomeRatio,0.0408799868658677,-0.0597817964429831,0.0373709466337066,0.0262046877274712,0.0311847209788123,-0.0120207927225471,0.0110554245283019,0.0264102196067174,0.0262857142857143,-0.0693123131285675,-0.00708578320518619,0.0228967664331706,0.0327596484330412,0.174575476612147,-0.00365521366385326,-0.0776944796027651,0.0375993869144554,-0.162147123803289,-0.0798944462769744,0.059301880830825,-0.0485762144053601,0.0540114794763621,0.0203531651056292,0.0360416443061071,0.0496918636399095,0.0449351615646258,0.021949373475738,0.00138613861386139,-0.0365458457013698,-0.0363936443996867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.60386473429952,-2.58,1.61,1.11,1.29,-0.47,0.455315351412388,1.11905123916679,1.12,-3.11,-0.286112582257367,0.96,1.55,8.55,-0.32,-3.85,1.45,-6.89,-3.29,2.3,-2.0,1.79,0.62,1.25,1.58000000115751,1.4,0.64,0.03,-1.13,-3.25
,EPSDiluted,1.60386473429952,-2.58,1.59,1.1,1.28,-0.47,0.451679343800249,1.1095834237885,1.11,-3.11,-0.281305737439998,0.95,1.52,7.99,-0.32,-3.85,1.43,-6.89,-3.29,2.3,-2.0,1.78,0.62,1.24,1.54516051804227,1.4,0.64,0.03,-1.13,-3.25
,weightedAverageShsOut,155250000.0,155250000.0,160125000.0,162737000.0,161857000.0,161169000.0,164721000.0,164425000.0,164474000.0,163691000.0,164271000.0,167687000.0,163178000.0,154280702.0,153125000.0,150675325.0,147586207.0,146923077.0,146413374.0,155043478.0,134850000.0,166648045.0,174193548.0,134320000.0,120949367.0,120785714.0,122343750.0,119077491.0,118761062.0,118982000.0
,weightedAverageShsOutDil,155250000.0,155250000.0,162088000.0,164647000.0,162825000.0,161169000.0,166047000.0,165828000.0,165768000.0,163691000.0,167078000.0,170540000.0,169677000.0,165093867.0,153125000.0,150675325.0,149650350.0,146923077.0,146413374.0,155043478.0,134850000.0,167584270.0,174193548.0,135403226.0,123676471.0,120785714.0,122343750.0,119077491.0,118761062.0,118982000.0
