date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,16169000000.0,17402000000.0,17591000000.0,13168000000.0,13686000000.0,15269000000.0,14124000000.0,12668000000.0,12607000000.0,11149000000.0,11722000000.0,5797000000.0,6323355737.96784,4313109583.07487,2907699778.51737,1775837761.63106,1056635139.73024,763927510.834549
,operatingIncomeRatio,0.308987368380821,0.318607078122997,0.31165402877188,0.289298503855702,0.313870287129621,0.324437456175764,0.326982289616854,0.3186276975703,0.32287558264611,0.307160371380555,0.318896566733772,0.246607393542349,0.300554400554401,0.245566576495341,0.210621139327385,0.152894491129785,0.119108461101647,0.104118993135011
,totalOtherIncomeExpensesNet,326000000.0,-2474000000.0,-1056000000.0,-1159000000.0,943000000.0,411000000.0,6457000000.0,648000000.0,345000000.0,269000000.0,360000000.0,-397000000.0,-61236094.303585,-182132534.41381,-249908209.070128,31178830.9294,44078939.082906,74503919.325897
,incomeBeforeTax,12776000000.0,8530000000.0,11076000000.0,4334000000.0,12461000000.0,13801000000.0,18534000000.0,11151000000.0,9815000000.0,7682000000.0,7663000000.0,3800000000.0,5390234300.96082,3506711187.95286,2123627577.54853,1573853161.26234,935732906.817123,697818399.320021
,incomeBeforeTaxRatio,0.244147604578723,0.156172760394734,0.196229891573949,0.0952171716062131,0.285776534262912,0.293245224486327,0.429077439518463,0.280471854721062,0.25137017876351,0.211642835496047,0.208471625224441,0.16165397541158,0.256202356202356,0.199654343252179,0.153826355525051,0.135504201680672,0.105479840999432,0.095108695652174
,incomeTaxExpense,2786000000.0,2839000000.0,1920000000.0,1613000000.0,2594000000.0,2499000000.0,2016000000.0,1717000000.0,1856000000.0,1920000000.0,1786000000.0,674000000.0,946243457.214924,700814317.200966,463100046.191565,356523153.670968,232988678.009647,169994858.180216
,netIncome,9171000000.0,4368000000.0,7996000000.0,1241000000.0,8273000000.0,9216000000.0,14394000000.0,7243000000.0,5855000000.0,4026000000.0,4613000000.0,1927000000.0,4443990843.7459,2805896870.75189,1660527531.35697,974677366.879948,635996121.053361,490046905.988646
,netIncomeRatio,0.175256549905406,0.0799721708562954,0.141662532775849,0.0272645385240679,0.18973029997248,0.195822620742409,0.333233013080218,0.182177171889934,0.149951339445782,0.110918257707249,0.125496490559878,0.0819755817416089,0.211226611226611,0.15975353171025,0.120281400137268,0.0839169000933707,0.0716922203293584,0.0667906178489703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.62,2.21,4.06,0.72,5.05,5.64,8.9,4.53,3.67,2.53,2.91,1.92892892892893,3.281422,1.914246,1.118089,1.271231,0.921192,0.70851
,EPSDiluted,4.53,2.17,3.98,0.71,4.96,5.54,8.72,4.45,3.63,2.5,2.91,1.927,3.272307,1.897744,1.110684,1.262757,0.913319,0.70195
,weightedAverageShsOut,1985064935.0,1975000000.0,1971000000.0,1717000000.0,1638000000.0,1634000000.0,1617000000.0,1600000000.0,1595000000.0,1592000000.0,1585223368.0,999000000.0,975727330.0,972528224.0,959731800.0,767785440.0,691006896.0,689407343.0
,weightedAverageShsOutDil,2024503311.0,2011000000.0,2010000000.0,1755000000.0,1668000000.0,1665000000.0,1650000000.0,1628000000.0,1614000000.0,1611000000.0,1585223368.0,1000000000.0,980525989.0,980525989.0,964530459.0,772584099.0,694206002.0,695805555.0
