date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,interestExpense,26751000.0,22657000.0,16252000.0,11030000.0,7819000.0,3573000.0,3470000.0,2366000.0,1729000.0,1884000.0,1535000.0,2202000.0,335000.0,151000.0,91000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1616000.0,1790000.0,962000.0,551000.0,300000.0,209000.0,326000.0,302000.0,320000.0,435000.0,472000.0,451000.0,434000.0,375000.0,232000.0
,EBITDA,-108985000.0,-61592000.0,-111260000.0,-43344000.0,-53976000.0,-71029000.0,-69682000.0,-50214000.0,-36565000.0,-26975000.0,-29634000.0,-20307000.0,-24091000.0,-24022000.0,-23721000.0
,EBITDARatio,-1.47650142928752,-0.550887706274317,-3.72505691710192,-0.668620615185265,-1.29696998822597,-5.25790213931453,-129.280148423006,-31.38375,-6.07190302225174,-5.96264367816092,-14.0779097387173,-14.0630193905817,-20.5905982905983,-12.4919396775871,-118.605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-110601000.0,-63382000.0,-112222000.0,-43895000.0,-54276000.0,-71238000.0,-70008000.0,-50516000.0,-36885000.0,-27410000.0,-30106000.0,-20758000.0,-24525000.0,-24397000.0,-23953000.0
,operatingIncomeRatio,-1.49839459173858,-0.566897723715397,-3.75726530065622,-0.677120291241169,-1.3041785808684,-5.27337330668443,-129.884972170686,-31.5725,-6.12504151444703,-6.05879752431477,-14.3021377672209,-14.3753462603878,-20.9615384615385,-12.6869474778991,-119.765
,totalOtherIncomeExpensesNet,-12720000.0,1553000.0,-11212000.0,1444000.0,-4650000.0,-285000.0,-195000.0,13086000.0,170000.0,748000.0,2390000.0,1871000.0,1033000.0,1457000.0,1267000.0
,incomeBeforeTax,-150072000.0,-84486000.0,-139686000.0,-53481000.0,-66745000.0,-75096000.0,-73673000.0,-39796000.0,-38444000.0,0.0,0.0,0.0,-23827000.0,-23091000.0,-22777000.0
,incomeBeforeTaxRatio,-2.0331377941555,-0.755654934931354,-4.67677782241864,-0.824993058340789,-1.60379171972992,-5.55896069287142,-136.684601113173,-24.8725,-6.38392560611093,0.0,0.0,0.0,-20.3649572649573,-12.0078003120125,-113.885
,incomeTaxExpense,-12011000.0,0.0,-12929000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-138061000.0,-84486000.0,-126757000.0,-53481000.0,-66745000.0,-75096000.0,-73673000.0,-39796000.0,-38444000.0,-28546000.0,-29251000.0,-21089000.0,-23827000.0,-23091000.0,-22777000.0
,netIncomeRatio,-1.87041578041808,-0.755654934931354,-4.24390652203027,-0.824993058340789,-1.60379171972992,-5.55896069287142,-136.684601113173,-24.8725,-6.38392560611093,-6.30990274093722,-13.8959619952494,-14.6045706371191,-20.3649572649573,-12.0078003120125,-113.885
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.78779076834802,-1.71,-2.61,-1.17,-1.65,-2.0,-2.22,-1.39,-1.59,-1.29,-1.37,-2.92,-1.6464,-1.617584,-1.595588
,EPSDiluted,-2.78779076834802,-1.71,-2.61,-1.17,-1.65,-2.0,-2.22,-1.39,-1.59,-1.29,-1.37,-2.92,-1.6464,-1.617584,-1.595588
,weightedAverageShsOut,49523444.0,49523444.0,48582636.0,45539362.0,40446410.0,37560257.0,33234294.0,28560360.0,24155690.0,22212351.0,21420883.0,7218915.0,14274992.0,14274992.0,14274992.0
,weightedAverageShsOutDil,49523444.0,49523444.0,48582636.0,45539362.0,40446410.0,37560257.0,33234294.0,28560360.0,24155690.0,22212351.0,21420883.0,7218915.0,14274992.0,14274992.0,14274992.0
