date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY
,netCashUsedProvidedByFinancingActivities,260057000.0,-319660000.0,-502094000.0,-324240000.0,-162865000.0,-373717000.0,-260913000.0,-228100000.0,-503100000.0,-22500000.0,91600000.0,-142000000.0,9048000.0,86700000.0,72400000.0,-58100000.0,232100000.0,29449000.0,-36400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-42000.0,54000.0,47000.0,-106000.0,-97000.0,-100000.0,0.0,0.0,0.0,100000.0,-135000.0,100000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1588733000.0,-44319000.0,12400000.0,-63524000.0,45841000.0,-102743000.0,39948000.0,-163500000.0,-389200000.0,188400000.0,320400000.0,150800000.0,24530000.0,-85600000.0,99400000.0,17700000.0,-74800000.0,82554000.0,2100000.0
,cashAtEndOfPeriod,1658067000.0,35534000.0,92653000.0,19653000.0,129577000.0,29936000.0,221679000.0,-77300000.0,345200000.0,734500000.0,546000000.0,225600000.0,74837000.0,50300000.0,136000000.0,36600000.0,18900000.0,93674000.0,11100000.0
,cashAtBeginningOfPeriod,69334000.0,79853000.0,80253000.0,83177000.0,83736000.0,132679000.0,181731000.0,86200000.0,734400000.0,546100000.0,225600000.0,74800000.0,50307000.0,135900000.0,36600000.0,18900000.0,93700000.0,11120000.0,9000000.0
,operatingCashFlow,1552769000.0,404612000.0,712755000.0,746310000.0,758983000.0,643514000.0,605978000.0,403900000.0,438300000.0,410400000.0,390000000.0,401300000.0,159811000.0,262800000.0,142600000.0,169500000.0,107800000.0,86500000.0,61100000.0
,capitalExpenditure,-224027000.0,-217461000.0,-198219000.0,-474347000.0,-421920000.0,-370028000.0,-349007000.0,-285668000.0,-219026000.0,-201807000.0,8905000.0,-1656000.0,-216530000.0,-6928000.0,11475000.0,-4969000.0,13855000.0,-54350000.0,-29000000.0
,freeCashFlow,1328742000.0,185851000.0,514536000.0,269619000.0,327428000.0,271080000.0,256971000.0,53700000.0,142500000.0,175500000.0,208900000.0,261000000.0,-56719000.0,21200000.0,-20400000.0,57500000.0,2900000.0,32150000.0,32100000.0
