date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY
,otherInvestingActivites,5500000.0,1300000.0,2200000.0,3900000.0,3300000.0,5300000.0,3600000.0,1214000.0,4177000.0,912000.0,1512000.0,-37467000.0,0.0,0.0,0.0,0.0,0.0,0.0,621000.0,49000.0,0.0,-1885000.0,-10010000.0,3041000.0,-5657000.0,853000.0,288000.0,-16600000.0,-3400000.0,-2200000.0,1100000.0
,netCashUsedForInvestingActivites,-27500000.0,-58300000.0,-48100000.0,-871800000.0,-131700000.0,-40500000.0,-82000000.0,-225888000.0,-29838000.0,-307412000.0,-87860000.0,-37467000.0,-455162000.0,-54794000.0,-21814000.0,-13102000.0,-60753000.0,66149000.0,-59318000.0,-27021000.0,-31374000.0,-31394000.0,-20733000.0,-38177000.0,-28675000.0,-21281000.0,-15237000.0,-22500000.0,-7400000.0,4800000.0,-4300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1145000000.0,-1899600000.0,-1429700000.0,-958100000.0,-943200000.0,-1122500000.0,-1089600000.0,-906130000.0,-858000000.0,-726000000.0,-487935000.0,-713596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26495000.0,16193000.0,21137000.0,10034000.0,14324000.0,17955000.0,26688000.0,16381000.0,17178000.0,15151000.0,8778000.0,8022000.0,5297000.0,4092000.0,3800000.0,3400000.0,2800000.0,2600000.0
,commonStockRepurchased,-5100000.0,0.0,0.0,-7900000.0,-46600000.0,-31400000.0,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25961000.0,-31318000.0,-11073000.0,-30354000.0,-23632000.0,-6400000.0,-8390000.0,-5448000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-49300000.0,-47700000.0,-46000000.0,-39500000.0,-36900000.0,-36000000.0,-34600000.0,-32873000.0,-31309000.0,-29744000.0,-28152000.0,-26727000.0,-25271000.0,-23805000.0,-21577000.0,-20744000.0,-19476000.0,-18635000.0,-17730000.0,-16202000.0,-14539000.0,-13055000.0,-10708000.0,-8597000.0,-7235000.0,-6061000.0,-5118000.0,-4400000.0,-4100000.0,-3900000.0,-3700000.0
,otherFinancingActivites,5600000.0,6800000.0,5200000.0,-15700000.0,21000000.0,6600000.0,3900000.0,-3507000.0,-14000.0,-5021000.0,0.0,-18096000.0,13004000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-94100000.0,-184800000.0,-295800000.0,874000000.0,52600000.0,-216900000.0,-34600000.0,79755000.0,-103782000.0,134443000.0,-56711000.0,-95992000.0,217733000.0,2690000.0,-31345000.0,-30925000.0,-20515000.0,-34665000.0,-35226000.0,-37723000.0,12310000.0,-3616000.0,-11267000.0,10646000.0,11673000.0,1914000.0,-939000.0,4600000.0,2400000.0,-10000000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-200000.0,-200000.0,-700000.0,1500000.0,-3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,335700000.0,19400000.0,-23700000.0,9300000.0,500000.0,18800000.0,4100000.0,-10820000.0,16992000.0,-12979000.0,5293000.0,7412000.0,-135482000.0,2191000.0,77208000.0,-6576000.0,-47578000.0,91531000.0,16375000.0,1052000.0,-139000.0,295000.0,61000.0,216000.0,-273000.0,-5528000.0,5680000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,394200000.0,58500000.0,39100000.0,62800000.0,56000000.0,55500000.0,36700000.0,32639000.0,43459000.0,26467000.0,39446000.0,34153000.0,710000.0,136192000.0,134001000.0,56793000.0,63369000.0,110947000.0,19427000.0,3052000.0,2000000.0,2139000.0,1844000.0,1783000.0,1567000.0,1840000.0,7368000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,58500000.0,39100000.0,62800000.0,53500000.0,55500000.0,36700000.0,32600000.0,43459000.0,26467000.0,39446000.0,34153000.0,26741000.0,136192000.0,134001000.0,56793000.0,63369000.0,110947000.0,19416000.0,3052000.0,2000000.0,2139000.0,1844000.0,1783000.0,1567000.0,1840000.0,7368000.0,1688000.0,2400000.0,2500000.0,1600000.0,2500000.0
,operatingCashFlow,457500000.0,262700000.0,320900000.0,5600000.0,83500000.0,145300000.0,120700000.0,135313000.0,150612000.0,159990000.0,149864000.0,140871000.0,68307000.0,54295000.0,130367000.0,37451000.0,33690000.0,60142000.0,110919000.0,65796000.0,18925000.0,35305000.0,32061000.0,27747000.0,16729000.0,13839000.0,21856000.0,17200000.0,4900000.0,6000000.0,3000000.0
,capitalExpenditure,-38000000.0,-59600000.0,-50900000.0,-57200000.0,-44000000.0,-26500000.0,-37400000.0,-32593000.0,-28052000.0,-22124000.0,-23942000.0,-18582000.0,-34063000.0,-22046000.0,-14065000.0,-17738000.0,-11497000.0,-11621000.0,-59939000.0,-16922000.0,-18717000.0,-19451000.0,-11715000.0,-13272000.0,-10751000.0,-10225000.0,-8539000.0,-6200000.0,-5200000.0,-5600000.0,-6100000.0
,freeCashFlow,419500000.0,203100000.0,270000000.0,-51600000.0,39500000.0,118800000.0,83300000.0,102720000.0,122560000.0,137866000.0,125922000.0,122289000.0,34244000.0,32249000.0,116302000.0,19713000.0,22193000.0,48521000.0,50980000.0,48874000.0,208000.0,15854000.0,20346000.0,14475000.0,5978000.0,3614000.0,13317000.0,11000000.0,-300000.0,400000.0,-3100000.0
