date,,2020-12-25_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,interestExpense,16000.0,25600000.0,-8436000.0,-2455000.0,-3444000.0,-2234000.0,-1854000.0,-3300000.0,-1600000.0,-1100000.0,667000.0,791000.0,870000.0,1797000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25000.0,41600000.0,21115000.0,10712000.0,11739000.0,10940000.0,7888000.0,9110000.0,6990000.0,2950000.0,2323000.0,2280000.0,5600000.0,4380000.0,3871000.0,2388000.0,2365000.0,1808000.0,1708000.0,0.0,0.0
,EBITDA,146000.0,71500000.0,81819000.0,100109000.0,34130000.0,16781000.0,26072000.0,25010000.0,15290000.0,26450000.0,27800000.0,-13820000.0,-56900000.0,27880000.0,29205000.0,4950000.0,15813000.0,3606000.0,-124000.0,5315000.0,-73747000.0
,EBITDARatio,0.104434907010014,0.0670605890076909,0.0746167659045912,0.108301932923749,0.0606476306909352,0.0357725275685724,0.0507279791889205,0.0563288288288288,0.037902825979177,0.0584401237295625,0.0627349740710485,-0.0864831038798498,-0.213188460097415,0.0690440812283309,0.0866031290402932,0.0335515881085038,0.0858450413671799,0.0465170278637771,-0.00147174021411446,0.0694898412781424,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,121000.0,29900000.0,60704000.0,89397000.0,22391000.0,5841000.0,18184000.0,15900000.0,8300000.0,23500000.0,25477000.0,-16100000.0,-62500000.0,23500000.0,25334000.0,2562000.0,13448000.0,1798000.0,-1832000.0,5315000.0,-73747000.0
,operatingIncomeRatio,0.086552217453505,0.0280435190395798,0.0553604438757783,0.0967132615207859,0.0397879021037425,0.0124514232481992,0.0353803917448347,0.0358108108108108,0.0205751115518096,0.0519222271321255,0.0574927674247519,-0.100750938673342,-0.234170101161484,0.058197127290738,0.0751242482830607,0.0173654886331286,0.0730060150702482,0.0231940144478844,-0.0217437747762717,0.0694898412781424,0.0
,totalOtherIncomeExpensesNet,-5000.0,-2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,0.0,0.0
,incomeBeforeTax,99000.0,2300000.0,52268000.0,86942000.0,18947000.0,3607000.0,16330000.0,12600000.0,6700000.0,22400000.0,24810000.0,-16900000.0,-63400000.0,21700000.0,23576000.0,2711000.0,13061000.0,340000.0,-2186000.0,4875000.0,8567000.0
,incomeBeforeTaxRatio,0.0708154506437768,0.00215719377227537,0.0476670347999996,0.0940573440175864,0.0336680532874641,0.00768914289612303,0.0317730860752942,0.0283783783783784,0.0166088249876054,0.0494918250110473,0.0559875793777954,-0.10575719649562,-0.237542150618209,0.0537394749876176,0.0699111580295824,0.0183754253256876,0.0709050834943867,0.0043859649122807,-0.0259453557101147,0.0637371545119368,0.0
,incomeTaxExpense,19000.0,10000000.0,13119000.0,15457000.0,8896000.0,14339000.0,4973000.0,2200000.0,1500000.0,-1300000.0,4713000.0,3200000.0,-10900000.0,5800000.0,7266000.0,705000.0,4511000.0,232000.0,-25000.0,0.0,0.0
,netIncome,80000.0,-9400000.0,36596000.0,75085000.0,10051000.0,-10732000.0,11357000.0,10400000.0,5200000.0,23700000.0,20097000.0,-20000000.0,-52400000.0,15900000.0,16310000.0,2003000.0,8550000.0,108000.0,-2161000.0,2894000.0,8703000.0
,netIncomeRatio,0.0572246065808298,-0.00881635715625586,0.0333745849380268,0.0812299656732129,0.0178602208049982,-0.022877704896366,0.0220971793360145,0.0234234234234234,0.0128904313336639,0.052364118426867,0.0453519702843835,-0.125156445556946,-0.196328212813788,0.0393759286775631,0.0483649044563322,0.0135765315113804,0.046415930164383,0.00139318885448916,-0.0256486338927529,0.0378369897759067,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.002,-0.23797,0.94031,2.18888,0.3032,-0.34001,0.37938,0.35862,0.19772,1.01282,0.92,-0.93458,-2.43721,0.71946,0.85,0.123329844221415,0.59,0.01,-0.5,0.79,2.36
,EPSDiluted,0.00196078431372549,-0.23797,0.94031,2.18888,0.3032,-0.34001,0.37938,0.35862,0.19772,1.01282,0.87,-0.93458,-2.43721,0.71946,0.83,0.116663754441144,0.55,0.01,-0.5,0.64,1.95
,weightedAverageShsOut,40000000.0,39500000.0,38919000.0,34303000.0,33150000.0,31564000.0,29936000.0,29000000.0,26300000.0,23400000.0,21799000.0,21400000.0,21500000.0,22100000.0,19220000.0,16241000.0,14605000.0,9976000.0,4304000.0,3680000.0,3680000.0
,weightedAverageShsOutDil,40800000.0,39500000.0,38919000.0,34303000.0,33150000.0,31564000.0,29936000.0,29000000.0,26300000.0,23400000.0,22975000.0,21400000.0,21500000.0,22100000.0,19649000.0,17169000.0,15542000.0,10711000.0,4304000.0,4535000.0,4467000.0
