date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,operatingExpenses,9397000.0,191000000.0,166000000.0,130000000.0,112000000.0,100000000.0,91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,9397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,59380000.0,93165000.0,63237000.0,38912000.0,27137000.0,20451000.0,20513000.0,20135000.0,18945000.0,20972000.0,21040000.0,20392000.0,27044000.0,28096000.0,21828000.0,14545000.0,11937000.0,13039000.0,16276000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3961000.0,3727000.0,3476000.0,3069000.0,3004000.0,2726000.0,2605000.0,2594000.0,2438000.0,2566000.0,2472000.0,1287000.0,2102000.0,1385000.0,1178000.0,1131000.0,0.0,0.0,0.0
,EBITDA,246677000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.978438239995558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,242716000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.17935511457503,0.476716903533404,0.408168913386916,0.451576310440989,0.380789059929065,0.315472134286774,0.321189384199113,0.248716727522887,0.215648174762863,0.257508527690729,0.287274388218359,0.143147208121827,-0.0986968970957751,0.102833158447009,1.1708156779661,2.02019446522064,2.39941494149415,2.13873650681295,2.67381656804734
,totalOtherIncomeExpensesNet,3267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,86998000.0,88789000.0,70792000.0,76432000.0,52071000.0,36573000.0,33475000.0,23500000.0,18756000.0,18571000.0,20755000.0,5922000.0,-3378000.0,2646000.0,4421000.0,8103000.0,10663000.0,12086000.0,10845000.0
,incomeBeforeTaxRatio,0.422722590425842,0.476716903533404,0.408168913386916,0.451576310440989,0.380789059929065,0.315472134286774,0.321189384199113,0.248716727522887,0.215648174762863,0.257508527690729,0.287274388218359,0.143147208121827,-0.0986968970957751,0.102833158447009,1.1708156779661,2.02019446522064,2.39941494149415,2.13873650681295,2.67381656804734
,incomeTaxExpense,21947000.0,21793000.0,15021000.0,33487000.0,17881000.0,11966000.0,11148000.0,8071000.0,6330000.0,6601000.0,7381000.0,2159000.0,-1270000.0,380000.0,1127000.0,2700000.0,3894000.0,4250000.0,3917000.0
,netIncome,65051000.0,66996000.0,55771000.0,42945000.0,34190000.0,24607000.0,22327000.0,15429000.0,12426000.0,11970000.0,13374000.0,3763000.0,-2108000.0,2266000.0,3294000.0,5403000.0,6769000.0,7836000.0,6928000.0
,netIncomeRatio,0.31608229188937,0.359708135795244,0.321561595498103,0.253728080540719,0.250027423306154,0.212255565810698,0.214225403465679,0.163295761231942,0.142868640413912,0.165977980531906,0.185112390654413,0.0909596325839981,-0.0615906036346637,0.0880649799852318,0.872351694915254,1.34704562453254,1.52317731773177,1.38665722880906,1.70808678500986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.27475200134947,1.31,1.08,0.84,0.67,0.47,0.43,0.289985,0.232805,0.224636,0.249142,0.069433,-0.037433,0.040435,0.058778,0.096411,0.120786,0.139826,0.123623
,EPSDiluted,1.27475200134947,1.3,1.06,0.82,0.65,0.46,0.42,0.285901,0.232805,0.224636,0.249142,0.069433,-0.037433,0.040435,0.058778,0.096411,0.120786,0.139826,0.123623
,weightedAverageShsOut,50201720.0,51030318.0,51498203.0,51153665.0,51128914.0,51965036.0,52470513.0,52976873.0,52958079.0,53387712.0,54041199.0,53426193.0,56138314.0,56041156.0,56041156.0,56041156.0,56041156.0,56041156.0,56041156.0
,weightedAverageShsOutDil,50295295.0,51492755.0,52659752.0,52663597.0,52248308.0,53071932.0,53567771.0,53834951.0,53518060.0,53697973.0,54063132.0,53426629.0,56138314.0,56041156.0,56041156.0,56041156.0,56041156.0,56041156.0,56041156.0
