date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-180067000.0,-22027000.0,-203830000.0,-195924000.0,-415757000.0,-301228000.0,-408594000.0,-152069000.0,-89954000.0,-17404000.0,-20944000.0,-74981000.0,-93317000.0,-19364000.0,-49773000.0,-8896000.0,-19601000.0,-37737000.0,-617000.0,-111306.0,-1346750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,13000.0,22000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,4305000.0,0.0,40890000.0,0.0,3910000.0,207928000.0,168477000.0,94899000.0,174508000.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0
,commonStockRepurchased,0.0,-6844000.0,-52345000.0,-112510000.0,0.0,0.0,0.0,-34992000.0,-124937000.0,0.0,-3443000.0,0.0,-122000.0,0.0,0.0,0.0,0.0,-12000000.0,0.0,0.0,-1148000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,0.0
,dividendsPaid,-17899000.0,-28560000.0,-29577000.0,-31337000.0,-31457000.0,-31409000.0,-30249000.0,-28863000.0,-29184000.0,-38905000.0,-31902000.0,-4842000.0,-51086000.0,-1788000.0,-1525000.0,-28864000.0,-16345000.0,0.0,0.0,0.0,-778970.0,-938671.0,-898164.0,-898164.0,-898164.0,-898164.0,-900000.0,-900000.0,-900000.0,-1000000.0,-1200000.0
,otherFinancingActivites,172632000.0,26846000.0,237539000.0,329502000.0,339424000.0,319961000.0,338368000.0,177953000.0,138825000.0,74903000.0,41423000.0,65950000.0,222109000.0,160592000.0,2473000.0,167318000.0,92079000.0,-7559000.0,9095000.0,-1033471.0,9258940.0,-64278.0,-25508.0,-23233.0,-21162.0,-19275.0,0.0,0.0,200000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-25321000.0,-30563000.0,-48204000.0,-10269000.0,-107790000.0,-12676000.0,-100475000.0,-37971000.0,-105250000.0,22899000.0,-14866000.0,27017000.0,77584000.0,143350000.0,159103000.0,298035000.0,151032000.0,207106000.0,41803000.0,3450885.0,5985220.0,797051.0,-923672.0,-921397.0,-919326.0,-917439.0,-900000.0,-900000.0,-800000.0,-1300000.0,-1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1110000.0,770000.0,-5242000.0,820000.0,799000.0,-1416000.0,-474000.0,-3549000.0,-4548000.0,-2096000.0,-2998000.0,8933000.0,-13973000.0,2422000.0,9284000.0,144000.0,2303000.0,2327000.0,1582000.0,2031178.0,-1457223.0,1620138.0,270980.0,-263090.0,-101838.0,325129.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1637000.0,2747000.0,1977000.0,3702000.0,2882000.0,2083000.0,3499000.0,3973000.0,7522000.0,12070000.0,14166000.0,17164000.0,6334000.0,20307000.0,17885000.0,8601000.0,8457000.0,6154000.0,3827000.0,2872289.0,841111.0,2298334.0,678196.0,407216.0,670306.0,772144.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2747000.0,1977000.0,7219000.0,2882000.0,2083000.0,3499000.0,3973000.0,7522000.0,12070000.0,14166000.0,17164000.0,8231000.0,20307000.0,17885000.0,8601000.0,8457000.0,6154000.0,3827000.0,2245000.0,841111.0,2298334.0,678196.0,407216.0,670306.0,772144.0,447015.0,200000.0,100000.0,100000.0,800000.0,1100000.0
,operatingCashFlow,42580000.0,53675000.0,57900000.0,57526000.0,57525000.0,59136000.0,50885000.0,49676000.0,50588000.0,39246000.0,41702000.0,51942000.0,59370000.0,51504000.0,37927000.0,29935000.0,19334000.0,-4881000.0,1159000.0,787296.0,995246.0,1105342.0,771095.0,935308.0,945243.0,1235761.0,1100000.0,1000000.0,800000.0,500000.0,900000.0
,capitalExpenditure,0.0,-22342000.0,-11438000.0,-45497000.0,48763000.0,-49798000.0,47009000.0,-18575000.0,3361000.0,-92152000.0,-30155000.0,-108300000.0,-131411000.0,-187497000.0,-184362000.0,-325858000.0,-168893000.0,-188111000.0,-44240000.0,-6054658.0,-2066268.0,-282255.0,-240880.0,-599985.0,-136319.0,0.0,0.0,0.0,-300000.0,-600000.0,0.0
,freeCashFlow,42580000.0,53675000.0,57900000.0,57526000.0,57525000.0,59136000.0,50885000.0,49676000.0,50588000.0,-52906000.0,11547000.0,-56358000.0,-72041000.0,-135993000.0,-146435000.0,-295923000.0,-149559000.0,-192992000.0,-43081000.0,-5267362.0,-1071022.0,823087.0,530215.0,335323.0,808924.0,1235761.0,1100000.0,1000000.0,500000.0,-100000.0,900000.0
