date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-07-02_FY,2010-07-03_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-07-01_FY,2005-07-02_FY,2004-07-03_FY,2003-06-28_FY,2002-06-29_FY,2001-06-30_FY
,otherFinancingActivites,686200000.0,5800000.0,-31500000.0,3705400000.0,4600000.0,761600000.0,153875000.0,72993000.0,34119000.0,401735000.0,225102000.0,0.0,0.0,48442000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,5900000.0,-484900000.0,-249900000.0,369500000.0,-384900000.0,389300000.0,-748000000.0,-689100000.0,-741881000.0,-875100000.0,-1019900000.0,-440100000.0,-1230300000.0,10392000.0,-426800000.0,-280600000.0,-45700000.0,-29300000.0,38300000.0,-89731000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-100000.0,-6800000.0,-11500000.0,-2400000.0,3500000.0,-13900000.0,-500000.0,-8800000.0,-2949000.0,4800000.0,7400000.0,-2900000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,457100000.0,-274200000.0,-1429500000.0,1813900000.0,-432800000.0,699900000.0,-470900000.0,145600000.0,217433000.0,103300000.0,-203900000.0,101500000.0,141900000.0,413568000.0,-11200000.0,-108200000.0,33500000.0,135200000.0,90300000.0,3529000.0
,cashAtEndOfPeriod,1426300000.0,969200000.0,1243400000.0,2672900000.0,859000000.0,1291800000.0,591900000.0,1062800000.0,917215000.0,699800000.0,596500000.0,800400000.0,698900000.0,556956000.0,143400000.0,154500000.0,262700000.0,229200000.0,94000000.0,3691000.0
,cashAtBeginningOfPeriod,969200000.0,1243400000.0,2672900000.0,859000000.0,1291800000.0,591900000.0,1062800000.0,917200000.0,699782000.0,596500000.0,800400000.0,698900000.0,557000000.0,143388000.0,154600000.0,262700000.0,229200000.0,94000000.0,3700000.0,162000.0
,operatingCashFlow,407000000.0,791700000.0,996700000.0,853800000.0,758600000.0,937400000.0,985400000.0,1414000000.0,1221689000.0,1033300000.0,990900000.0,809200000.0,923400000.0,779102000.0,596600000.0,544300000.0,448600000.0,221600000.0,107900000.0,124329000.0
,capitalExpenditure,-205400000.0,-274200000.0,-267400000.0,-283100000.0,-396400000.0,-199300000.0,-219587000.0,-241353000.0,-184309000.0,-147744000.0,-81116000.0,-137029000.0,-174720000.0,-140872000.0,-133876000.0,-94592000.0,-67693000.0,-57112000.0,-42764000.0,-31868000.0
,freeCashFlow,201600000.0,517500000.0,729300000.0,570700000.0,353300000.0,727600000.0,765800000.0,1172600000.0,1037380000.0,885600000.0,909800000.0,568900000.0,748700000.0,638230000.0,462700000.0,449700000.0,380900000.0,164500000.0,65100000.0,92461000.0
