date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-139000000.0,0.0,-438000000.0,-1196000000.0,-1078000000.0,615000000.0,-71000000.0,516000000.0,71000000.0,653000000.0,-278000000.0,-325000000.0,-398000000.0,-2663000000.0,-199000000.0,-4038000000.0,-7403000000.0,-12072000000.0,-16231000000.0,-9982000000.0,-7009000000.0,-24049000000.0,-11556656470.0,-10455540090.0,-8078165920.0,-7842407880.0,-4634423040.0,-6847508136.0,-4104293765.0,-3952264770.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3985000000.0,-7014000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-789000000.0,-69489830.0,-24000000.0,-69000000.0,-161798300.0,-954264540.0,-1125206880.0,-695429540.0,-685495200.0,-791633808.0,-966130295.0,-1399925214.0
,commonStockIssued,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717580.0,1688338710.0,7000000.0,686000000.0,15328260.0,21328456.0,13395320.0,7757080.0,44378880.0,17846388.0,28242643.0,176250693.0
,commonStockRepurchased,-59000000.0,-318000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5717580.0,-21338710.0,-438000000.0,-315000000.0,-472621350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-63000000.0,-309000000.0,-97000.0,-129000.0,-203000.0,-76000.0,-75000.0,-64000.0,-2000.0,-90000.0,-90000.0,-53000.0,-4000.0,-463000.0,-4000000.0,-868000000.0,-351000000.0,-177000000.0,-734000000.0,-544000000.0,-298000000.0,-487000000.0,-356807830.0,-266329901.0,-263178640.0,-175705180.0,-136306560.0,-128476236.0,-85556159.0,-68080998.0
,otherFinancingActivites,-115000000.0,-1013000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046000000.0,7280000000.0,3913000000.0,1887000000.0,-1944985880.0,1875892865.0,399495720.0,-3655414180.0,-2166640320.0,-1513391460.0,-1355812510.0,-775487541.0
,netCashUsedProvidedByFinancingActivities,-778000000.0,-3730000000.0,-2395000000.0,519000000.0,-465000000.0,-2785000000.0,715000000.0,-2552000000.0,2602000000.0,-374000000.0,119000000.0,1756000000.0,1461000000.0,-699000000.0,-874000000.0,-1005000000.0,530000000.0,872000000.0,523000000.0,9442000000.0,3748000000.0,2374000000.0,-2920885100.0,676626880.0,162319760.0,-3347326380.0,-1655490720.0,-1422916488.0,-680639414.0,-1084721049.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-121000000.0,33000000.0,35000000.0,-196000000.0,-23000000.0,200000000.0,231000000.0,-79000000.0,27000000.0,107000000.0,57000000.0,81000000.0,-265000000.0,-288000000.0,-458000000.0,708000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3891000000.0,3519000000.0,-2317000.0,-125000.0,1776000.0,-1257000.0,4766000.0,-3766000.0,1707000.0,-25000.0,-25000.0,0.0,0.0,-1956000.0,0.0,-1444000000.0,0.0,0.0,719462150.0,142632430.0,-239656500.0,-161629020.0,109852530.0,-91933.0,0.0,73180.0,0.0,88788.0,0.0,0.0
,cashAtEndOfPeriod,8372000000.0,12263000000.0,8744000.0,11026000.0,11346000.0,9593000.0,10649000.0,5652000.0,9560000.0,0.0,0.0,0.0,0.0,0.0,0.0,6068000000.0,0.0,0.0,1588534310.0,869271660.0,727490620.0,970771830.0,1118111410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,12263000000.0,8744000000.0,11026000.0,11347000.0,9593000.0,10649000.0,5652000.0,9497000.0,7826000.0,0.0,0.0,0.0,0.0,0.0,0.0,6804000000.0,0.0,0.0,869072160.0,726639230.0,967147120.0,1132400850.0,1008258880.0,1259757899.0,740682400.0,1054450620.0,721949280.0,559453188.0,379660632.0,474706002.0
,operatingCashFlow,-2854000000.0,7302000000.0,517000.0,553000.0,3319000.0,914000.0,4122000.0,-1730000.0,-966000.0,0.0,0.0,-7005000.0,1323000.0,0.0,7854000000.0,3599000000.0,0.0,0.0,16427000000.0,683000000.0,3022000000.0,21514000000.0,14587394100.0,9528487718.0,8429596080.0,10897965600.0,6625925280.0,8417102400.0,4962505691.0,4941145143.0
,capitalExpenditure,-120000000.0,-148000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162000000.0,-194000000.0,-159000000.0,-101000000.0,-79196010.0,-72627070.0,-54369240.0,-48664700.0,-45171360.0,-39333084.0,-16398954.0,-17679348.0
,freeCashFlow,-2974000000.0,7154000000.0,517000.0,553000.0,3319000.0,914000.0,4122000.0,-1730000.0,-966000.0,0.0,0.0,-7005000.0,1323000.0,0.0,7854000000.0,3599000000.0,0.0,0.0,16265000000.0,489000000.0,2863000000.0,21413000000.0,14508198090.0,9455860648.0,8375226840.0,10849300900.0,6580753920.0,8377769316.0,4946106737.0,4923465795.0
