date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingExpenses,0.0,10521000000.0,10106000000.0,9711000000.0,9968000000.0,9641000000.0,9393000000.0,8948000000.0,8703000000.0,8428000000.0,7753000000.0,6350000000.0,7232000000.0,7150000000.0,6767000000.0,6291000000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,10127000000.0,10658000000.0,10440000000.0,9861000000.0,10143000000.0,10058000000.0,9749000000.0,9260000000.0,9021000000.0,8854000000.0,8452000000.0,6885000000.0,7520000000.0,7638000000.0,7343000000.0,6739000000.0,6072000000.0,0.0,0.0,0.0,0.0
,interestExpense,221000000.0,350000000.0,334000000.0,255000000.0,280000000.0,417000000.0,356000000.0,312000000.0,318000000.0,364000000.0,290000000.0,1030000000.0,288000000.0,112000000.0,116000000.0,73000000.0,52000000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,207000000.0,183000000.0,198000000.0,234000000.0,248000000.0,248000000.0,254000000.0,239000000.0,225000000.0,110000000.0,110000000.0,120000000.0,933000000.0,780000000.0,686000000.0,295000000.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.153119250710821,0.173157486423584,0.192200557103064,0.183354037267081,0.135662547933532,0.175573770491803,0.207140533506831,0.175422974176313,0.120674529681255,0.13526711592929,0.158670117459685,0.117873158231903,-0.0518953699818156,0.117402357291426,0.0979115479115479,0.0995456974879743,0.161904761904762,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,283000000.0,1279000000.0,1249000000.0,1010000000.0,1095000000.0,1260000000.0,1466000000.0,1035000000.0,795000000.0,863000000.0,885000000.0,581000000.0,766000000.0,7591000000.0,7208000000.0,6505000000.0,6222000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1831000000.0,2232000000.0,2484000000.0,2214000000.0,1592000000.0,2142000000.0,2547000000.0,1970000000.0,1238000000.0,1385000000.0,1594000000.0,920000000.0,-371000000.0,1016000000.0,797000000.0,745000000.0,1173000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.153119250710821,0.173157486423584,0.192200557103064,0.183354037267081,0.135662547933532,0.175573770491803,0.207140533506831,0.175422974176313,0.120674529681255,0.13526711592929,0.158670117459685,0.117873158231903,-0.0518953699818156,0.117402357291426,0.0979115479115479,0.0995456974879743,0.161904761904762,0.0,0.0,0.0,0.0
,incomeTaxExpense,297000000.0,339000000.0,386000000.0,734000000.0,278000000.0,455000000.0,545000000.0,492000000.0,335000000.0,355000000.0,334000000.0,183000000.0,-333000000.0,202000000.0,166000000.0,187000000.0,308000000.0,0.0,0.0,0.0,0.0
,netIncome,1534000000.0,1893000000.0,2098000000.0,1480000000.0,1314000000.0,1562000000.0,1619000000.0,1334000000.0,1029000000.0,1076000000.0,1097000000.0,722000000.0,-38000000.0,814000000.0,631000000.0,574000000.0,794000000.0,725000000.0,674000000.0,87000000.0,1025000000.0
,netIncomeRatio,0.128282321458438,0.146858029480217,0.162333642835036,0.122567287784679,0.111972731146144,0.128032786885246,0.131668835393624,0.118788958147818,0.10030217370114,0.105088387537845,0.109197690623134,0.0925048046124279,-0.00531542873129109,0.0940605500346661,0.0775184275184275,0.0766969535008017,0.109592822636301,0.119993379675604,0.120896860986547,0.0183389544688027,0.16371186711388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,11.4392244593587,14.12,14.41,9.6,7.9,8.6,8.45,6.56,4.7,4.71,4.36,2.981007,-0.16994633273703,3.45,2.56,2.32294617563739,3.201613,2.95,2.737612,0.353371,4.163282
,EPSDiluted,11.4392244593587,13.92,14.2,9.44,7.81,8.48,8.3,6.44,4.62,4.61,4.28,2.954173,-0.167844522968198,3.39,2.54,2.32200647249191,3.201613,2.95,2.737612,0.353371,4.163282
,weightedAverageShsOut,134100000.0,134100000.0,145600000.0,154100000.0,166300000.0,181700000.0,191600000.0,203200000.0,218700000.0,241400000.0,257339450.0,242200000.0,223600000.0,236200000.0,246500000.0,247100000.0,246000000.0,245762712.0,246200000.0,246200000.0,246200000.0
,weightedAverageShsOutDil,134100000.0,136000000.0,147700000.0,156700000.0,168200000.0,184200000.0,195000000.0,207100000.0,222800000.0,246300000.0,262149533.0,244400000.0,226400000.0,239900000.0,248500000.0,247200000.0,246000000.0,245762712.0,246200000.0,246200000.0,246200000.0
