date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,costAndExpenses,18449000.0,18000000.0,20060000.0,29586000.0,5508000.0,21074000.0,22465000.0,142372000.0,119340000.0,113413000.0,105737000.0,96835000.0,98425000.0,158565000.0,135930000.0,130319000.0,115845000.0,102359000.0,93417000.0,84636000.0,111776000.0,87022000.0,69639000.0,64349000.0,59867000.0,55386000.0,91900000.0,53600000.0,41300000.0,37300000.0,37000000.0,36300000.0,28100000.0,25300000.0,25900000.0,24400000.0,24400000.0
,interestExpense,1100000.0,1054000.0,3103000.0,4323000.0,-1425000.0,1561000.0,2014000.0,1475000.0,2520000.0,2638000.0,3346000.0,3928000.0,3482000.0,4551000.0,3878000.0,3955000.0,0.0,0.0,3492000.0,3164000.0,3394000.0,3438000.0,2357000.0,2300000.0,0.0,2234000.0,1900000.0,1100000.0,900000.0,1100000.0,1600000.0,1800000.0,800000.0,700000.0,800000.0,600000.0,500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6050000.0,0.0,0.0,0.0,2171000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14160000.0,13510000.0,12479000.0,12230000.0,11956000.0,11086000.0,11471000.0,11144000.0,10065000.0,9146000.0,8356000.0,7667000.0,-7300000.0,6900000.0,6200000.0,5500000.0,4900000.0,4900000.0,3000000.0,2800000.0,2600000.0,2300000.0,1900000.0
,EBITDA,23072000.0,20193000.0,128099000.0,53402000.0,3325000.0,21436000.0,14181000.0,18146000.0,27742000.0,15255000.0,19855000.0,15262000.0,12057000.0,17449000.0,32654000.0,30714000.0,24424000.0,36849000.0,22108000.0,23520000.0,19371000.0,18017000.0,22515000.0,18789000.0,15340000.0,16728000.0,2200000.0,14200000.0,11500000.0,11200000.0,10800000.0,10300000.0,7200000.0,8400000.0,7900000.0,8400000.0,7400000.0
,EBITDARatio,0.978331849213416,0.85001683785149,5.81686495322859,1.23641499386446,0.349558452481077,0.572282884374082,0.409311320210125,0.113313350818034,0.198477542318314,0.119633922549681,0.165312307461742,0.13707808654727,0.105252590503959,0.101418781858657,0.211651391607576,0.208408538819602,0.186391525992857,0.318242665538177,0.214011209742215,0.242601780317487,0.15975028451731,0.19195201465982,0.274509564856923,0.253994646767783,0.22282261344489,0.259739453131065,0.0377358490566038,0.263450834879406,0.246781115879828,0.26046511627907,0.252336448598131,0.247596153846154,0.222222222222222,0.271844660194175,0.254019292604502,0.278145695364238,0.250847457627119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,5134000.0,5756000.0,1962000.0,13605000.0,4004000.0,16383000.0,12181000.0,17768000.0,20434000.0,14101000.0,14369000.0,14503000.0,16128000.0,13484000.0,18352000.0,17055000.0,15191000.0,13430000.0,9886000.0,12313000.0,9482000.0,6840000.0,12380000.0,9625000.0,8977000.0,9017000.0,-33600000.0,300000.0,5300000.0,5700000.0,5800000.0,5300000.0,4300000.0,5600000.0,5200000.0,5800000.0,5100000.0
,operatingIncomeRatio,0.21769919009456,0.242296682943256,0.0890927254563618,0.314996179759672,0.42094196804037,0.437381530822009,0.351584598510651,0.110952916198326,0.146193140355145,0.11058393588155,0.119635988210414,0.130261007023658,0.140790725690292,0.0783730216391842,0.118951011783617,0.115725976088048,0.115929973442413,0.115986838127974,0.0956990600466589,0.127004920112637,0.0781969024724142,0.0728729411263344,0.150940635706361,0.130113283045394,0.130396258206961,0.140009005791656,-0.576329331046312,0.00556586270871985,0.113733905579399,0.132558139534884,0.135514018691589,0.127403846153846,0.132716049382716,0.181229773462783,0.167202572347267,0.19205298013245,0.172881355932203
,totalOtherIncomeExpensesNet,-9795000.0,-6028000.0,479000.0,-54275000.0,1425000.0,-3492000.0,2193000.0,1097000.0,-4788000.0,1581000.0,3082000.0,3484000.0,3398000.0,586000.0,3736000.0,3806000.0,3246000.0,3455000.0,3463000.0,3043000.0,4976000.0,3405000.0,2287000.0,2282000.0,1993000.0,2190000.0,-41200000.0,-5900000.0,900000.0,1100000.0,1500000.0,1700000.0,900000.0,700000.0,700000.0,300000.0,100000.0
,incomeBeforeTax,14929000.0,11784000.0,1483000.0,67880000.0,2579000.0,19875000.0,9988000.0,16671000.0,25222000.0,12520000.0,11287000.0,11019000.0,12730000.0,12898000.0,14616000.0,13249000.0,11945000.0,9975000.0,6423000.0,9270000.0,4506000.0,3435000.0,10093000.0,7343000.0,6984000.0,6827000.0,7600000.0,6200000.0,4400000.0,4600000.0,4300000.0,3600000.0,3400000.0,4900000.0,4500000.0,5500000.0,5000000.0
,incomeBeforeTaxRatio,0.633040749692575,0.496043104899815,0.067341749159931,1.57162371790419,0.271131202691337,0.530608431000881,0.288287248167177,0.104102660172349,0.180448438193083,0.0981852973006885,0.0939753217990775,0.0989689054949792,0.111127600324741,0.074967015210783,0.0947356140055224,0.0899005251944033,0.0911581550108367,0.0861480796966897,0.0621763162734867,0.0956172833139073,0.0371604347754375,0.0365962796445846,0.123056852680476,0.099264606483359,0.101446749172041,0.106004378678012,0.130360205831904,0.115027829313544,0.0944206008583691,0.106976744186047,0.100467289719626,0.0865384615384615,0.104938271604938,0.158576051779935,0.144694533762058,0.182119205298013,0.169491525423729
,incomeTaxExpense,4307000.0,2962000.0,524000.0,7329000.0,897000.0,7851000.0,3895000.0,6652000.0,9837000.0,4809000.0,4298000.0,3963000.0,4822000.0,4930000.0,5111000.0,5171000.0,4336000.0,3879000.0,2085000.0,3615000.0,1803000.0,1391000.0,3936000.0,2863000.0,2724000.0,2662000.0,3000000.0,2400000.0,1700000.0,1800000.0,1700000.0,1400000.0,1300000.0,1900000.0,2100000.0,2800000.0,2400000.0
,netIncome,11615000.0,16177000.0,124472000.0,41750000.0,1682000.0,12024000.0,8272000.0,10019000.0,15385000.0,7808000.0,12211000.0,7371000.0,3753000.0,7968000.0,9505000.0,8078000.0,7609000.0,20740000.0,4575000.0,5655000.0,2703000.0,2044000.0,6157000.0,4480000.0,4260000.0,4165000.0,4600000.0,3800000.0,2700000.0,2800000.0,2600000.0,2200000.0,2100000.0,3000000.0,2400000.0,2700000.0,2600000.0
,netIncomeRatio,0.492515795276258,0.680964808890386,5.65216601580238,0.966636567803478,0.176829268292683,0.321008089275703,0.238757720949027,0.0625640064943175,0.110070542447093,0.0612324921185125,0.101668526135247,0.0662038118162712,0.032762127574136,0.0463123877500015,0.0616079646361857,0.0548129249392702,0.0580680118440734,0.179118914577378,0.0442871939827498,0.0583296372319467,0.0222913127381286,0.021776650827811,0.0750679720552555,0.0605618190174926,0.0618790308523619,0.0646709004238933,0.0789022298456261,0.0705009276437848,0.0579399141630901,0.0651162790697674,0.0607476635514019,0.0528846153846154,0.0648148148148148,0.0970873786407767,0.0771704180064309,0.0894039735099338,0.088135593220339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.17525043003137,1.64,12.4,4.19,0.16951,1.22120658135283,0.85,1.04,1.62,0.83,1.32,0.803333,0.41,0.876667,1.05,0.903333,0.86,2.36,0.503333,0.6,0.285397529299968,0.204359128174365,0.596667,0.433333,0.399549803038829,0.376957190695991,0.403333,0.316667,0.216667,0.223333,0.203333,0.163333,0.156667,0.223333,0.176667,0.196667,0.186667
,EPSDiluted,1.17525043003137,1.63,12.32,4.16,0.16951,1.21577350859454,0.84,1.03,1.6,0.82,1.29,0.783333,0.4,0.85,1.013333,0.873333,0.833333,2.323333,0.496667,0.596667,0.285307156428119,0.203504579848666,0.593333,0.426667,0.397536394176932,0.373911482179729,0.403333,0.313333,0.216667,0.223333,0.203333,0.163333,0.156667,0.223333,0.176667,0.196667,0.186667
,weightedAverageShsOut,9384000.0,9883000.0,10040000.0,9975000.0,9923000.0,9846000.0,9756000.0,9629000.0,9605000.0,9360000.0,9284000.0,9183000.0,9123000.0,9099000.0,9066000.0,8940000.0,8850000.0,8793000.0,9099000.0,9429000.0,9471000.0,10002000.0,10332000.0,10356000.0,10662000.0,11049000.0,11496000.0,12000000.0,12461538.0,12537313.0,12786885.0,13469388.0,13404255.0,13432836.0,13584906.0,13728814.0,13928571.0
,weightedAverageShsOutDil,9412000.0,9926000.0,10105000.0,10040000.0,9923000.0,9890000.0,9827000.0,9710000.0,9605000.0,9474000.0,9451000.0,9423000.0,9351000.0,9378000.0,9393000.0,9261000.0,9117000.0,8928000.0,9198000.0,9495000.0,9474000.0,10044000.0,10404000.0,10488000.0,10716000.0,11139000.0,11496000.0,12127660.0,12461538.0,12537313.0,12786885.0,13469388.0,13404255.0,13432836.0,13584906.0,13728814.0,13928571.0
