date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,EBITDA,2538237000.0,2450729000.0,2233272000.0,1890129000.0,1495023000.0,1134645000.0,993463000.0,899421000.0,817727000.0,661852000.0,473958000.0,353711000.0,235451000.0,113829000.0,76219000.0,72005000.0,41756000.0,10446000.0,-5854000.0,-30812000.0,-53955000.0
,EBITDARatio,0.423142111962151,0.44060901020111,0.44034391936043,0.432679444413414,0.413905745560133,0.416251049666033,0.406527848706264,0.417797847048866,0.431348853009689,0.411896129177604,0.388383835900663,0.400801578227531,0.334124709087813,0.271381978914844,0.265650105431922,0.325730467707424,0.255121554826451,0.0885689576232385,-0.0758408042700938,-0.485886397325512,-4.14528272894899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1114868000.0,1165892000.0,1005783000.0,847649000.0,657816000.0,609065000.0,511772000.0,466950000.0,419436000.0,314178000.0,213782000.0,180181000.0,76544000.0,10522000.0,3441000.0,-2959000.0,-24377000.0,-63955000.0,-72791000.0,-106696000.0,-107109000.0
,operatingIncomeRatio,0.185856403511185,0.209612127706243,0.198314593227377,0.194039823936666,0.182120155958393,0.22343900124254,0.209418539178714,0.216906993142775,0.221251392593093,0.195525135638725,0.175183187553571,0.204169022638863,0.108622353408639,0.0250857091087683,0.0119930990014464,-0.0133856878542638,-0.148939030127512,-0.542258059045972,-0.943035186816604,-1.68253067146056,-8.2290258143823
,totalOtherIncomeExpensesNet,-200831000.0,-21308000.0,-65733000.0,-95194000.0,-109277000.0,-102593000.0,-159377000.0,-109266000.0,-26095000.0,-4194000.0,-24942000.0,695000.0,-1835000.0,-1971000.0,8120000.0,-33814000.0,-33896000.0,0.0,85273000.0,-48565000.0,0.0
,incomeBeforeTax,516225000.0,692597000.0,433038000.0,286832000.0,159859000.0,210998000.0,84733000.0,112279000.0,196479000.0,130961000.0,49880000.0,109028000.0,27081000.0,-4715000.0,-6334000.0,-42069000.0,-68478000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.08605836915452,0.124519879039363,0.0853839792698792,0.0656602329258946,0.044257886721139,0.0774058308787626,0.0346729814843914,0.0521556917937203,0.103642158434894,0.0815021016378711,0.0408740557912834,0.123543215989865,0.0384302094567747,-0.0112411251138417,-0.0220762246658418,-0.190308382001022,-0.418388107850505,0.0,0.0,0.0,0.0
,incomeTaxExpense,146151000.0,185352000.0,67679000.0,53850000.0,45451000.0,23224000.0,345459000.0,16156000.0,61783000.0,38351000.0,12999000.0,39597000.0,-104457000.0,473000.0,439000.0,543000.0,153000.0,0.0,0.0,0.0,0.0
,netIncome,369777000.0,507450000.0,365359000.0,232982000.0,126800000.0,187774000.0,-259547000.0,94685000.0,144666000.0,94004000.0,36881000.0,69431000.0,131538000.0,-5188000.0,-6397000.0,-42612000.0,-68631000.0,-84171000.0,-21618000.0,-188415000.0,-119790000.0
,netIncomeRatio,0.0616444487788289,0.091232870801526,0.0720394175154693,0.0533331440966865,0.035105311782511,0.0688859727932434,-0.106207361067463,0.0439829503067217,0.076310936497755,0.058502329413844,0.0302220539622759,0.0786745517609452,0.186663450076631,-0.0123688138050076,-0.0222958018925466,-0.192764762029703,-0.419322909984053,-0.713664343490868,-0.280069440845727,-2.97118932727789,-9.20328826060233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.39478250534823,6.03,4.58,3.03,1.81,3.25,-4.96,1.92,3.01,1.76,0.84,1.8,3.58,-0.16,-0.22,-1.78,-3.87,-8.76,-7.23,-76.357827,-111.182109
,EPSDiluted,4.39478250534823,5.99,4.56,3.0,1.79,3.21,-4.96,1.89,2.92,1.72,0.82,1.75,3.31,-0.16,-0.22,-1.78,-3.87,-8.76,-7.23,-76.357827,-111.182109
,weightedAverageShsOut,84140000.0,84140000.0,79779000.0,76854000.0,70117000.0,57790000.0,52359000.0,49438000.0,48004000.0,46956000.0,43742000.0,38488000.0,36774000.0,32136000.0,28551000.0,23956000.0,17719000.0,9604000.0,2990000.0,2462715.0,1078629.0
,weightedAverageShsOutDil,84140000.0,84679000.0,80197000.0,77535000.0,70816000.0,58483000.0,52359000.0,50116000.0,51816000.0,47898000.0,44810000.0,39676000.0,43728000.0,32136000.0,28551000.0,23956000.0,17719000.0,9604000.0,2990000.0,2462715.0,1078629.0
