date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-98139000.0,-166888000.0,-103370000.0,-266871000.0,16281000.0,-11242000.0,-21750000.0,-13120000.0,-41373000.0,-45734000.0,19632000.0,-35229000.0,3608000.0,-10297000.0,-34546000.0,-33629000.0,-14816000.0,-12507000.0,-36552000.0,-26519000.0,-16294000.0,-15300000.0,-10500000.0,-3300000.0,-2800000.0,2300000.0,-2400000.0,-4900000.0,-13400000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-150357000.0,0.0,0.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,2705000.0,2361000.0,2162000.0,2485000.0,2457000.0,2220000.0,0.0,0.0,0.0,0.0,3492000.0,9749000.0,7657000.0,3192000.0,2624000.0,8719000.0,4146000.0,3697000.0,2000000.0,3500000.0,100000.0,1500000.0,16800000.0,300000.0,600000.0,10700000.0,0.0
,commonStockRepurchased,0.0,-18639000.0,-6252000.0,-4057000.0,-17235000.0,-1523000.0,-5836000.0,-3033000.0,0.0,-11956000.0,-28648000.0,-20441000.0,-5859000.0,-41000000.0,-6986000.0,0.0,-10133000.0,-15324000.0,0.0,0.0,-119000.0,-1700000.0,-400000.0,-4600000.0,-5100000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-12876000.0,0.0,0.0,0.0,0.0,9330000.0,5700000.0,6966000.0,4567000.0,4288000.0,1680000.0,101000.0,10369000.0,551000.0,6512000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2300000.0
,netCashUsedProvidedByFinancingActivities,-40000.0,-10907000.0,8023000.0,-44349000.0,2472000.0,25011000.0,19347000.0,24394000.0,21631000.0,2134000.0,-22875000.0,-17694000.0,13981000.0,-36957000.0,9275000.0,7657000.0,-6941000.0,-12700000.0,8719000.0,4146000.0,3578000.0,400000.0,3100000.0,-4500000.0,-3600000.0,16800000.0,300000.0,600000.0,10700000.0,-2300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2854000.0,-234000.0,-10159000.0,1787000.0,224000.0,-8282000.0,-8447000.0,2122000.0,781000.0,-147000.0,-2250000.0,-134000.0,7000.0,462000.0,-38000.0,-162000.0,303000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,127427000.0,-76111000.0,54709000.0,-155010000.0,108918000.0,60352000.0,49790000.0,79122000.0,47310000.0,20740000.0,27602000.0,-4448000.0,47823000.0,-5280000.0,6299000.0,1238000.0,3829000.0,-2378000.0,264000.0,1956000.0,44000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,396097000.0,268670000.0,344781000.0,290072000.0,445082000.0,336164000.0,275812000.0,226022000.0,146900000.0,99590000.0,78850000.0,51248000.0,55696000.0,7873000.0,13153000.0,6854000.0,5616000.0,1787000.0,4165000.0,3901000.0,1945000.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,268670000.0,344781000.0,290072000.0,445082000.0,336164000.0,275812000.0,226022000.0,146900000.0,99590000.0,78850000.0,51248000.0,55696000.0,7873000.0,13153000.0,6854000.0,5616000.0,1787000.0,4165000.0,3901000.0,1945000.0,1901000.0,2000000.0,3000000.0,2100000.0,2000000.0,3600000.0,1800000.0,2800000.0,2400000.0,2000000.0
,operatingCashFlow,222752000.0,101918000.0,160215000.0,154423000.0,89941000.0,54865000.0,60640000.0,65726000.0,66271000.0,64487000.0,33095000.0,48609000.0,30227000.0,41512000.0,31608000.0,27372000.0,25283000.0,22829000.0,28097000.0,24329000.0,12760000.0,14800000.0,6600000.0,8700000.0,6500000.0,7000000.0,900000.0,3300000.0,3000000.0,3000000.0
,capitalExpenditure,-100390000.0,-106040000.0,-100779000.0,-79682000.0,-24553000.0,-13935000.0,-17593000.0,-19495000.0,-20305000.0,-15824000.0,-23171000.0,-16690000.0,-11351000.0,-23645000.0,-19612000.0,-5509000.0,-7101000.0,-10668000.0,-11894000.0,-6234000.0,-3994000.0,-14800000.0,-6700000.0,-800000.0,-1300000.0,-1700000.0,-9400000.0,-3100000.0,-700000.0,-300000.0
,freeCashFlow,122362000.0,-4122000.0,59436000.0,74741000.0,65388000.0,40930000.0,43047000.0,46231000.0,45966000.0,48663000.0,9924000.0,31919000.0,18876000.0,17867000.0,11996000.0,21863000.0,18182000.0,12161000.0,16203000.0,18095000.0,8766000.0,0.0,-100000.0,7900000.0,5200000.0,5300000.0,-8500000.0,200000.0,2300000.0,2700000.0
