date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,113000000.0,-25000000.0,35000000.0,57000000.0,-492000000.0,-4296000000.0,-1068000000.0,771000000.0,94000000.0,499000000.0,141000000.0,246000000.0,-114000000.0,-278240000.0,118417065.74,95356923.4,55807857.36,-14273319.55,-94739346.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12858000000.0,-266000000.0,-5000000.0,-19000000.0,-17000000.0,-7000000.0,-49000000.0,57000000.0,-42000000.0,34000000.0,-20000000.0,26000000.0,-31000000.0,-10583162000.0,14268810000.0,-5575227000.0,4911629000.0,-2897163000000.0,2164024000000.0
,cashAtEndOfPeriod,14820000000.0,0.0,32000000.0,39000000.0,59000000.0,74000000.0,87000000.0,141000000.0,93000000.0,145000000.0,127000000.0,146000000.0,106000000.0,7398285000.0,17981447000.0,3712637000.0,9287864000.0,4376235000000.0,7273398000000.0
,cashAtBeginningOfPeriod,1962000000.0,0.0,37000000.0,58000000.0,76000000.0,81000000.0,136000000.0,84000000.0,135000000.0,111000000.0,147000000.0,120000000.0,137000000.0,17981447000.0,3712637000.0,9287864000.0,4376235000.0,7273398000000.0,5109374000000.0
,operatingCashFlow,35703000000.0,0.0,415000000.0,277000000.0,332000000.0,623000000.0,402000000.0,324000000.0,244000000.0,317000000.0,180000000.0,294000000.0,89000000.0,6122627000.0,11804520000.0,1643153000.0,2291611000.0,3999230000000.0,4366732000000.0
,capitalExpenditure,-12561000000.0,-4846000000.0,-101000000.0,-143000000.0,-189000000.0,-181000000.0,-150000000.0,-168000000.0,-122000000.0,-135000000.0,-204000000.0,-92000000.0,-89000000.0,-6348085000.0,-67039000.0,-1873268000.0,-1749172000.0,-2415638000000.0,-1515721000000.0
,freeCashFlow,23142000000.0,0.0,314000000.0,134000000.0,143000000.0,442000000.0,252000000.0,156000000.0,122000000.0,182000000.0,-24000000.0,202000000.0,0.0,-225458000.0,11737481000.0,-230115000.0,542439000.0,1583592000000.0,2851011000000.0
