date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-02-22_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,1193000000.0,1095000000.0,1180000000.0,1243000000.0,965000000.0,736800000.0,747400000.0,718500000.0,668400000.0,682500000.0,622300000.0,574700000.0,585600000.0,604700000.0,539800000.0,231000000.0,466300000.0,467800000.0,423400000.0,317500000.0,569300000.0,301000000.0,317400000.0,365000000.0,254400000.0,186700000.0,225700000.0,241500000.0,404100000.0,262600000.0,281000000.0,160000000.0,134300000.0,155200000.0,117800000.0,125400000.0,122400000.0
,costAndExpenses,10516000000.0,10298000000.0,10509000000.0,9960000000.0,8261000000.0,7197100000.0,7650900000.0,7593900000.0,7842400000.0,7763700000.0,6876400000.0,6646200000.0,6926000000.0,6831200000.0,6080200000.0,5053000000.0,5288700000.0,4901300000.0,4516200000.0,3547900000.0,3711500000.0,3365100000.0,3305400000.0,2790500000.0,2258100000.0,2100500000.0,2451500000.0,2425800000.0,2446400000.0,2038300000.0,2116400000.0,1271700000.0,1162700000.0,1022600000.0,935200000.0,953700000.0,1004700000.0
,interestExpense,275000000.0,317000000.0,301000000.0,285000000.0,229000000.0,143200000.0,159900000.0,183800000.0,179800000.0,177100000.0,158200000.0,117200000.0,0.0,0.0,0.0,-97000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,668000000.0,678000000.0,702000000.0,729000000.0,453000000.0,285500000.0,280900000.0,299900000.0,282900000.0,301100000.0,265500000.0,285200000.0,297400000.0,281000000.0,252600000.0,213000000.0,213500000.0,215100000.0,205500000.0,149200000.0,152500000.0,159100000.0,162900000.0,154600000.0,117500000.0,93500000.0,113600000.0,127000000.0,116300000.0,105500000.0,108000000.0,53500000.0,50100000.0,43900000.0,41300000.0,44200000.0,39200000.0
,EBITDA,1933000000.0,1854000000.0,1828000000.0,1752000000.0,1253000000.0,1085400000.0,1200000000.0,1174100000.0,1176200000.0,1168300000.0,1019100000.0,984300000.0,932900000.0,839500000.0,793900000.0,213000000.0,676000000.0,754000000.0,666300000.0,460200000.0,127100000.0,458700000.0,441700000.0,260500000.0,247900000.0,177400000.0,253800000.0,295900000.0,110800000.0,245000000.0,259000000.0,139000000.0,109800000.0,94300000.0,160200000.0,160800000.0,140700000.0
,EBITDARatio,0.164077752313046,0.161582708732787,0.157112161581435,0.159519257033597,0.138284957510209,0.135725897211454,0.14002333722287,0.138649756143645,0.134642902114313,0.135362476682617,0.133564875491481,0.134004057016051,0.123374991734444,0.113604070530603,0.1198973042362,0.037037037037037,0.11754068716094,0.138597845667439,0.133875828812538,0.119256783021068,0.0344808876590434,0.125167135099735,0.123235310529546,0.0899392349123049,0.103788988905171,0.0812122321919063,0.0979280009260331,0.114040158785216,0.0453930927117047,0.11249885205253,0.114227749845638,0.102416740347775,0.0898232984293194,0.0878844361602982,0.151977990702969,0.150238250957675,0.127192189477491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1265000000.0,1176000000.0,1126000000.0,1023000000.0,800000000.0,799900000.0,919100000.0,874200000.0,893300000.0,867200000.0,753600000.0,699100000.0,635500000.0,558500000.0,541300000.0,0.0,462500000.0,538900000.0,460800000.0,311000000.0,-25400000.0,299600000.0,278800000.0,105900000.0,130400000.0,83900000.0,140200000.0,168900000.0,-5500000.0,139500000.0,151000000.0,85500000.0,59700000.0,50400000.0,118900000.0,116600000.0,101500000.0
,operatingIncomeRatio,0.107376283846872,0.102492591947011,0.0967769660507091,0.0931439497405081,0.0882904756649376,0.100025009378517,0.107246207701284,0.103234491798633,0.102258548256007,0.100476195993465,0.0987680209698558,0.0951765074265176,0.0840441711300668,0.0755781696144634,0.0817488484482368,0.0,0.0804179997217972,0.0990588581302158,0.0925858951175407,0.0805929150794268,-0.00689075174303464,0.0817529402133872,0.0777858378438703,0.0365626294710675,0.0545949340590329,0.0384087163523164,0.0540957672570128,0.065094230546884,-0.00225326723749437,0.0640554688217467,0.0665961012613566,0.0629973474801061,0.0488383507853403,0.0469711090400746,0.112797647282042,0.108941418293936,0.091755559573314
,totalOtherIncomeExpensesNet,-262000000.0,-244000000.0,-191000000.0,-221000000.0,-337000000.0,-194700000.0,-80500000.0,-78800000.0,-102800000.0,-30300000.0,11000000.0,-30700000.0,-30500000.0,-31700000.0,54700000.0,0.0,-25000000.0,15800000.0,-200000.0,6900000.0,-267200000.0,-94400000.0,-200000.0,5600000.0,8300000.0,-30500000.0,-116500000.0,-4300000.0,1300000.0,600000.0,-800000.0,6600000.0,9200000.0,8400000.0,0.0,0.0,0.0
,incomeBeforeTax,687000000.0,608000000.0,633000000.0,514000000.0,125000000.0,345500000.0,645600000.0,583600000.0,595600000.0,659800000.0,606400000.0,537400000.0,452800000.0,364500000.0,446900000.0,0.0,462500000.0,435200000.0,319700000.0,235400000.0,-113700000.0,111000000.0,169100000.0,40800000.0,90300000.0,20300000.0,-18700000.0,117700000.0,-53700000.0,99100000.0,106400000.0,69900000.0,48600000.0,48100000.0,113500000.0,110300000.0,92600000.0
,incomeBeforeTaxRatio,0.058314234784823,0.0529893672651211,0.0544048130640309,0.0467995993808613,0.0137953868226465,0.0432037013880205,0.0753325554259043,0.0689174667280736,0.0681799970237073,0.0764462570531463,0.079475753604194,0.0731624303976693,0.0598822984857502,0.0493254123983382,0.0674922600619195,0.0,0.0804179997217972,0.0799970589316569,0.064235483222825,0.0610018399025629,-0.0308456091804346,0.030288973176522,0.0471792868701523,0.0140864521474934,0.0378061544902659,0.0092931697491302,-0.00721534128178416,0.045361698847651,-0.0220000819369905,0.0455046377077785,0.0469259945311811,0.0515030946065429,0.0397578534031414,0.0448275862068966,0.10767479366284,0.103055218163132,0.0837099981920087
,incomeTaxExpense,99000000.0,71000000.0,185000000.0,165000000.0,-126000000.0,47000000.0,149900000.0,149600000.0,165000000.0,201300000.0,175800000.0,162800000.0,147400000.0,95700000.0,131600000.0,0.0,99300000.0,139200000.0,100100000.0,83900000.0,-9700000.0,42800000.0,64900000.0,8800000.0,32000000.0,7200000.0,-100000.0,44700000.0,-21200000.0,36200000.0,40200000.0,19700000.0,12800000.0,15400000.0,47200000.0,51400000.0,41400000.0
,netIncome,585000000.0,566000000.0,454000000.0,374000000.0,263000000.0,280900000.0,470000000.0,406800000.0,403500000.0,444000000.0,468000000.0,387900000.0,319500000.0,281300000.0,329600000.0,0.0,261500000.0,295600000.0,229900000.0,156100000.0,-99200000.0,68200000.0,104200000.0,16600000.0,58300000.0,24200000.0,-18600000.0,73000000.0,-65100000.0,69100000.0,66200000.0,50200000.0,35800000.0,32700000.0,66300000.0,58900000.0,51200000.0
,netIncomeRatio,0.0496562261268144,0.0493289175527279,0.0390201976794156,0.0340526267868524,0.0290254938748483,0.0351256721270476,0.0548424737456243,0.0480391114889999,0.0461897730004464,0.0514430708269126,0.0613368283093054,0.0528092794031558,0.0422535211267606,0.0380664979633815,0.0497772408064638,0.0,0.0454687717345945,0.0543362376383221,0.0461924854329918,0.0404519422633393,-0.0269119123192534,0.0186099817174666,0.0290720383907148,0.00573125258942135,0.0244086246598283,0.011078557040835,-0.00717675656904734,0.0281342737117971,-0.0266704903928879,0.0317292680686932,0.0291964364470318,0.0369879162982611,0.0292866492146597,0.030475302889096,0.0628972583246371,0.0550312996356162,0.0462845778340264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.76682714088106,1.71,1.32,1.14,0.71,1.025,1.695,1.395,1.305,1.345,1.295,1.035,0.8325,0.695,0.7975,2.43,0.6075,0.6675,0.515,0.34625,-0.115625,0.14125,0.21,0.028125,0.115,0.04375,-0.045,0.146875,-0.037188,0.038281,0.037813,0.031719,0.0225,0.021875,0.04375,0.04,0.035
,EPSDiluted,1.76682714088106,1.66,1.29,1.12,0.695,0.995,1.65,1.365,1.275,1.315,1.275,1.02,0.8225,0.685,0.785,2.38,0.595,0.65,0.5025,0.33875,-0.115625,0.13375,0.196875,0.0275,0.10875,0.0425,-0.045,0.1375,-0.037188,0.036563,0.035781,0.030469,0.0225,0.021875,0.04375,0.04,0.035
,weightedAverageShsOut,331102000.0,331102000.0,344796000.0,350269000.0,316542000.0,274600000.0,277016000.0,291886000.0,309296000.0,330550000.0,361492000.0,375144000.0,383428000.0,404744000.0,413352000.0,107758000.0,431032000.0,443384000.0,446840000.0,450830325.0,438592965.0,464424779.0,483333333.0,490666667.0,482608696.0,486857143.0,482222222.0,475234043.0,459392000.0,422864000.0,412288000.0,353472000.0,352352000.0,376256000.0,373248000.0,368832000.0,368128000.0
,weightedAverageShsOutDil,331102000.0,340121000.0,352321000.0,356985000.0,322884000.0,281968000.0,284860000.0,298446000.0,316168000.0,337180000.0,367076000.0,379956000.0,388076000.0,411040000.0,419804000.0,107758000.0,438928000.0,455160000.0,457096000.0,460811808.0,438592965.0,490467290.0,515555556.0,501818182.0,510344828.0,501176471.0,482222222.0,507636364.0,459392000.0,422864000.0,412288000.0,353472000.0,352352000.0,376256000.0,373248000.0,368832000.0,368128000.0
