date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,incomeBeforeTax,-2599000000.0,2246000000.0,2414000000.0,902000000.0,755000000.0,1006000000.0,1557000000.0,1490000000.0,1181000000.0,1039000000.0,513000000.0,586000000.0,445000000.0,381000000.0,279100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.111592958351224,0.0667082479432119,0.0708853325502863,0.0343972848262975,0.0374095728867308,0.0434519695922598,0.0358227498619547,0.0352671069137731,0.031245866074027,0.0303136396790664,0.0198123044838373,0.0316414686825054,0.0148032334253684,0.018681965283907,0.0124351731389567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-19000000.0,66000000.0,198000000.0,44000000.0,25000000.0,100000000.0,171000000.0,99000000.0,54000000.0,45000000.0,-1000000.0,6000000.0,8000000.0,16000000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-2590000000.0,2171000000.0,2216000000.0,856000000.0,726000000.0,903000000.0,1384000000.0,1361000000.0,1094000000.0,966000000.0,505000000.0,579000000.0,437000000.0,365000000.0,285100000.0,217800000.0,130006000.0,59448000.0,65292000.0,44179000.0,77502000.0,-103300000.0
,netIncomeRatio,-0.111206526406183,0.0644806795568624,0.0650712083394509,0.0326430995690806,0.035972648895055,0.0390031098825155,0.0318424443217375,0.0322137802078156,0.0289440960922825,0.0281838074398249,0.0195033406712239,0.0312634989200864,0.0145371078806427,0.0178974208100422,0.0127025004009909,0.00698585188582719,0.00619800176110476,0.0047218993651155,0.00778748370600353,0.0064323845424175,0.0116699017811123,-0.0219698419787745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.56258596973865,2.7,2.77,0.96,1.56465517241379,0.78,2.39,2.82,2.41,2.455,1.205,1.67,1.35,1.27,1.455,1.385,0.945,0.505,0.67,0.565,1.1,-1.605
,EPSDiluted,-3.56258596973865,2.65,2.71,0.95,1.55793991416309,0.77,2.38,2.8,2.4,2.44,1.2,1.66,1.335,1.26,1.44,1.36,0.945,0.5,0.67,0.565,1.1,-1.605
,weightedAverageShsOut,727000000.0,727000000.0,726000000.0,717000000.0,464000000.0,394000000.0,367000000.0,341000000.0,325000000.0,298000000.0,274000000.0,260000000.0,240000000.0,226000000.0,162200000.0,138600000.0,126554000.0,105486000.0,91092000.0,75056000.0,68772000.0,63266000.0
,weightedAverageShsOutDil,727000000.0,800000000.0,799000000.0,718000000.0,466000000.0,396000000.0,369000000.0,343000000.0,328000000.0,300000000.0,276000000.0,262000000.0,242000000.0,228000000.0,163800000.0,141000000.0,126554000.0,106800000.0,91092000.0,75056000.0,68772000.0,63266000.0
