date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,operatingExpenses,165000000.0,196000000.0,199000000.0,215000000.0,246000000.0,196000000.0,187000000.0,220000000.0,301000000.0,391000000.0,392000000.0,345000000.0,371000000.0,379000000.0,9203000000.0,8129000000.0,6896000000.0,6139000000.0,9037000000.0,251000000.0,667000000.0,357000000.0,253000000.0,183000000.0,120000000.0,87000000.0,75000000.0,0.0,0.0,0.0,0.0
,costAndExpenses,7132000000.0,8036000000.0,8362000000.0,8281000000.0,11399000000.0,12293000000.0,14245000000.0,12864000000.0,14728000000.0,13531000000.0,13075000000.0,10969000000.0,12734000000.0,10558000000.0,9203000000.0,8129000000.0,6896000000.0,6139000000.0,9037000000.0,7276000000.0,5076000000.0,2328000000.0,1644000000.0,1050000000.0,557000000.0,437000000.0,300600000.0,0.0,0.0,0.0,0.0
,interestExpense,1038000000.0,1050000000.0,1056000000.0,1170000000.0,1431000000.0,1436000000.0,1471000000.0,1482000000.0,1572000000.0,1603000000.0,1526000000.0,1515000000.0,1844000000.0,1788000000.0,1802000000.0,1896000000.0,0.0,1986000000.0,0.0,0.0,1299000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1068000000.0,1045000000.0,1003000000.0,1169000000.0,1176000000.0,1144000000.0,1245000000.0,1294000000.0,1394000000.0,1262000000.0,1178000000.0,1049000000.0,1001000000.0,942000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,3596000000.0,3198000000.0,3377000000.0,3418000000.0,3363000000.0,3814000000.0,4146000000.0,4321000000.0,4807000000.0,5005000000.0,4750000000.0,4199000000.0,4337000000.0,3972000000.0,4467000000.0,3840000000.0,3509000000.0,2987000000.0,959000000.0,2694000000.0,1739000000.0,1144000000.0,740000000.0,370000000.0,308000000.0,289000000.0,263500000.0,518700000.0,401000000.0,333500000.0,190200000.0
,EBITDARatio,0.372256728778468,0.313867896751399,0.314549180327869,0.324596391263058,0.247534226409539,0.254895408674731,0.241805668960691,0.271914920395192,0.264979879830219,0.289741808498321,0.285336697302817,0.29740066576953,0.269881767268202,0.292316750073594,0.363200260183755,0.346382825184918,0.369913556820578,0.35496137849079,0.111098239110287,0.288838854937279,0.259901360035869,0.351675376575469,0.308590492076731,0.262225372076541,0.368862275449102,0.421897810218978,0.494649896752393,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2528000000.0,2153000000.0,2374000000.0,2249000000.0,2187000000.0,2670000000.0,2901000000.0,3027000000.0,3413000000.0,3743000000.0,3572000000.0,3150000000.0,3336000000.0,3030000000.0,3096000000.0,2957000000.0,2590000000.0,2276000000.0,-405000000.0,2051000000.0,1615000000.0,925000000.0,754000000.0,361000000.0,278000000.0,248000000.0,232100000.0,518700000.0,401000000.0,333500000.0,190200000.0
,operatingIncomeRatio,0.261697722567288,0.211306310727255,0.221125186289121,0.21358024691358,0.160974532607096,0.17844015237586,0.169193981103464,0.190485180290731,0.18813736839204,0.216684033808035,0.214573196371719,0.22310361923649,0.207591785936528,0.222990874300854,0.251727782746565,0.266732816164532,0.2730339447607,0.270469399881165,-0.0469184430027803,0.219899217326043,0.241369003138544,0.284352905010759,0.31442869057548,0.255846917080085,0.332934131736527,0.362043795620438,0.435704899568237,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,-1270000000.0,-420000000.0,390000000.0,-552000000.0,-1083000000.0,-636000000.0,-219000000.0,-772000000.0,-1876000000.0,-361000000.0,-1413000000.0,360000000.0,719000000.0,-204000000.0,-438000000.0,6000000.0,-78000000.0,70000000.0,-527000000.0,216000000.0,458000000.0,59000000.0,210000000.0,105000000.0,35000000.0,14000000.0,12000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,488000000.0,1001000000.0,2018000000.0,771000000.0,137000000.0,1122000000.0,1576000000.0,1048000000.0,314000000.0,2179000000.0,1044000000.0,2343000000.0,2751000000.0,1614000000.0,689000000.0,1097000000.0,615000000.0,530000000.0,-2617000000.0,697000000.0,900000000.0,356000000.0,452000000.0,244000000.0,185000000.0,164000000.0,141800000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0505175983436853,0.0982432034547061,0.187965722801788,0.0732193732193732,0.0100839099072575,0.0749849629085076,0.091916481978304,0.0659492794663646,0.017308858387079,0.126143336806762,0.0627140025229771,0.165946596784475,0.171188550093342,0.11878127759788,0.0560208147003821,0.0989536352155872,0.0648323845667299,0.0629827688651218,-0.303174235403151,0.0747292805832529,0.134509041996712,0.109437442360898,0.188490408673895,0.172927002126152,0.221556886227545,0.239416058394161,0.266191101933546,0.0,0.0,0.0,0.0
,incomeTaxExpense,216000000.0,352000000.0,708000000.0,990000000.0,-188000000.0,465000000.0,419000000.0,343000000.0,708000000.0,636000000.0,307000000.0,599000000.0,774000000.0,685000000.0,403000000.0,465000000.0,249000000.0,194000000.0,-27000000.0,230000000.0,252000000.0,111000000.0,145000000.0,56000000.0,60000000.0,57000000.0,43500000.0,0.0,0.0,0.0,0.0
,netIncome,46000000.0,303000000.0,1203000000.0,-1161000000.0,-1130000000.0,306000000.0,769000000.0,114000000.0,-912000000.0,58000000.0,9000000.0,658000000.0,1234000000.0,-95000000.0,261000000.0,630000000.0,386000000.0,-403000000.0,-3509000000.0,273000000.0,641000000.0,228000000.0,311000000.0,185000000.0,125000000.0,107000000.0,100100000.0,71300000.0,55800000.0,42600000.0,15500000.0
,netIncomeRatio,0.00476190476190476,0.0297379526940819,0.112052906110283,-0.11025641025641,-0.0831738554394229,0.020450444429593,0.0448501108130176,0.00717387200302058,-0.0502728625764842,0.00335764733124928,0.000540637952784285,0.0466038671294001,0.0767890479153703,-0.00699146305563733,0.0212212374989837,0.0568284322569006,0.0406915454353785,-0.0478906714200832,-0.406510658016682,0.0292698616918623,0.0958003287998804,0.0700891484783277,0.129691409507923,0.131112686038271,0.149700598802395,0.156204379562044,0.187910643889619,0.137459032195874,0.139152119700748,0.127736131934033,0.0814931650893796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.07,0.46,1.82,-1.76,-1.72,0.45,1.07,0.15343203230148,-1.21,0.0745501285347044,0.01,0.99,1.84,-0.142215568862275,0.4,0.96,0.6,-0.679999999797519,-6.51,0.52,1.45,0.595,0.875,0.555,0.405,0.36,0.34,0.25,0.21,0.17,0.07
,EPSDiluted,0.07,0.45,1.81,-1.76,-1.72,0.44,1.06,0.152406417112299,-1.21,0.0740740740740741,0.01,0.98,1.82,-0.140117994100295,0.39,0.95,0.6,-0.670000000349132,-6.51,0.51,1.4,0.58,0.845,0.545,0.405,0.36,0.34,0.25,0.21,0.17,0.07
,weightedAverageShsOut,657142857.0,667000000.0,660989011.0,660000000.0,656976744.0,680000000.0,718691589.0,743000000.0,755000000.0,778000000.0,769000000.0,667000000.0,669000000.0,668000000.0,652500000.0,656250000.0,643333333.0,592647059.0,539016897.0,525000000.0,442068966.0,383193277.0,355428571.0,333333333.0,308641975.0,297222222.0,294411765.0,285200000.0,265714286.0,250588235.0,221428571.0
,weightedAverageShsOutDil,668000000.0,667000000.0,664640884.0,660000000.0,656976744.0,695454545.0,725471698.0,748000000.0,755000000.0,783000000.0,769000000.0,670000000.0,689000000.0,678000000.0,669230769.0,663157895.0,643333333.0,601492537.0,539016897.0,535294118.0,457857143.0,393103448.0,368047337.0,339449541.0,308641975.0,297222222.0,294411765.0,285200000.0,265714286.0,250588235.0,221428571.0
