date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-1797000.0,-584000.0,0.0,-192000.0,0.0,0.0,0.0,-261475.0,-160240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83800.0,0.0,-21211694.0
,netCashUsedProvidedByFinancingActivities,188814000.0,23271000.0,-5961000.0,64235000.0,-1366000.0,61662866.0,-1304355.0,20000892.0,35824539.0,2080820.0,17069417.0,3886897.0,-112486.0,13080137.0,-920943.0,3060199.0,23905594.0,8929973.0,-3373868.0,5116418.0,48615930.0,-20492588.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-660253.0,-144632.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,114027000.0,-7390000.0,-14652000.0,12250000.0,-7053000.0,25343754.0,-1844076.0,-3156222.0,-2372021.0,7293181.0,551116.0,-2883362.0,-7237804.0,-1432733.0,-3480966.0,-369626.0,-5054624.0,813943.0,-12017457.0,-13476250.0,49663243.0,-14986975.0
,cashAtEndOfPeriod,130426000.0,16399000.0,23636000.0,38288000.0,26038000.0,33091165.0,7747411.0,9591487.0,12747709.0,15119730.0,7826549.0,7275433.0,10158795.0,17396599.0,18829332.0,22310298.0,22679924.0,27734548.0,26920605.0,38938062.0,52414312.0,2751069.0
,cashAtBeginningOfPeriod,16399000.0,23789000.0,38288000.0,26038000.0,33091000.0,7747411.0,9591487.0,12747709.0,15119730.0,7826549.0,7275433.0,10158795.0,17396599.0,18829332.0,22310298.0,22679924.0,27734548.0,26920605.0,38938062.0,52414312.0,2751069.0,17738044.0
,operatingCashFlow,-25739000.0,-26205000.0,-30065000.0,-48355000.0,-35811000.0,-29890790.0,-16812744.0,-9539577.0,-15193305.0,-4563297.0,-1629099.0,-7588594.0,-12441081.0,-8594237.0,-5979611.0,-8139292.0,-7329388.0,-9760756.0,-6917598.0,-24876633.0,-23591604.0,-14768001.0
,capitalExpenditure,-677000.0,-41000.0,-85000.0,-188000.0,-329000.0,-47985.0,-92209.0,-153009.0,-104975.0,-260405.0,-274840.0,-19537.0,-60546.0,-66469.0,-694111.0,-2870637.0,-1916657.0,-152057.0,-411691.0,-1745949.0,-1573494.0,-610013.0
,freeCashFlow,-26416000.0,-26246000.0,-30150000.0,-48543000.0,-36140000.0,-29938775.0,-16904953.0,-9692586.0,-15298280.0,-4823702.0,-1903939.0,-7608131.0,-12501627.0,-8660706.0,-6673722.0,-11009929.0,-9246045.0,-9912813.0,-7329289.0,-26622582.0,-25165098.0,-15378014.0
