date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,7104663000.0,7318769000.0,7187856000.0,-2976735000.0,7418097000.0,-21411096000.0,-8035964000.0,-8037725000.0,3107202000.0,5448607000.0,3741617000.0,3809842000.0,8390818000.0,3260865000.0,5199436000.0
,operatingIncomeRatio,0.239082646169275,0.263972223142954,0.287793434166353,-0.0785915385416378,0.122110898126751,-0.657007040263295,-0.26664063513314,-0.337214509496786,0.0912153150039556,0.184493760552694,0.139876659672616,0.153426152084886,0.397072189581874,0.0985613994834328,0.0694580172963874
,totalOtherIncomeExpensesNet,152017000.0,950163000.0,-7555384000.0,-2776337000.0,-4764628000.0,-10204072000.0,-3578829000.0,-3113028000.0,10423328000.0,588527000.0,-305632000.0,6322590000.0,-3613202000.0,963548000.0,3672454000.0
,incomeBeforeTax,6952646000.0,6368606000.0,14743240000.0,-200398000.0,12182725000.0,-11207024000.0,-4457135000.0,-4924697000.0,-7316126000.0,4860080000.0,4047249000.0,-2512748000.0,12004020000.0,2297317000.0,1526982000.0
,incomeBeforeTaxRatio,0.239082646169275,0.229701891689922,0.590302264032383,-0.00529089325743378,0.200542469501441,-0.343891488245147,-0.147891815751557,-0.206610612241062,-0.214772884961657,0.164565812103339,0.151302410423979,-0.101190877941656,0.397072189581874,0.0985613994834328,0.0694580172963874
,incomeTaxExpense,565333000.0,-1090262000.0,2483718000.0,1525293000.0,8510819000.0,710112000.0,1700518000.0,1366678000.0,-390474000.0,796252000.0,1074605000.0,-1948379000.0,3423739000.0,413309000.0,567540000.0
,netIncome,6338688000.0,10697124000.0,13262378000.0,-1763805000.0,3584529000.0,-11405085000.0,-6226206000.0,-6286663000.0,-6878915000.0,3732565000.0,2247913000.0,-1633485000.0,8567447000.0,1712016000.0,1026275000.0
,netIncomeRatio,0.217970295090737,0.38582220637321,0.531010263676998,-0.0465678498883621,0.0590057066591858,-0.349969059958505,-0.206591209506385,-0.263750499042526,-0.201938077605008,0.126387341453947,0.0840360094778941,-0.065782076537132,0.28339630718848,0.0734503304933662,0.0466822966484542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.071124,7.942904,9.796277,-1.299506,2.529039,-10.67335,-2.239149,-4.648234,-5.088067,2.778944,1.66057,0.1499,9.173853,1.369083,0.809458
,EPSDiluted,4.071124,7.942904,9.796277,-1.299506,2.529039,-10.67335,-2.239149,-4.648234,-5.088067,2.778944,1.66057,0.1499,9.173853,1.369083,0.809458
,weightedAverageShsOut,1568930910.0,1352634100.0,1362515212.0,1353148000.0,1354624839.0,1353052855.0,1353663750.0,1352484286.0,1353148000.0,1343159487.0,1353699648.0,1137601808.0,1132968875.0,1130255390.0,1130255390.0
,weightedAverageShsOutDil,1568930910.0,1352634100.0,1362515212.0,1353148000.0,1354624839.0,1353052855.0,1353663750.0,1352484286.0,1353148000.0,1343159487.0,1353699648.0,1137601808.0,1132968875.0,1130255390.0,1130255390.0
