date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2732000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628000000.0,696080000.0,551272230.0,233000000.0
,EBITDA,0.0,2908000000.0,1920000000.0,1995000000.0,2035000000.0,1516000000.0,-309000000.0,3249000000.0,4700000000.0,2768000000.0,4316000000.0,5490000000.0,532000000.0,8000000.0,3657000000.0,2605000000.0,1556000000.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131783783783784,0.0961431998523713,0.0698948881502111,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,2908000000.0,1920000000.0,1995000000.0,2035000000.0,1516000000.0,-309000000.0,3249000000.0,4700000000.0,2768000000.0,4316000000.0,5490000000.0,532000000.0,8000000.0,3657000000.0,2605000000.0,928000000.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0418158873085712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131783783783784,0.0961431998523713,0.0416853831641362,0.402521363012976,0.366676338314232,0.989614648811151
,totalOtherIncomeExpensesNet,0.0,2908000000.0,1920000000.0,1995000000.0,2035000000.0,1516000000.0,-309000000.0,3249000000.0,4700000000.0,2768000000.0,4316000000.0,5490000000.0,532000000.0,8000000.0,2080000000.0,1420000000.0,2511000000.0,0.0,0.0,0.0
,incomeBeforeTax,1226000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657000000.0,2605000000.0,3234000000.0,4273360000.0,3479002650.0,3621000000.0
,incomeBeforeTaxRatio,0.0418158873085712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131783783783784,0.0961431998523713,0.1452699667595,0.402521363012976,0.366676338314232,0.989614648811151
,incomeTaxExpense,-161000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1087000000.0,-855000000.0,928000000.0,1023680000.0,973157220.0,1101000000.0
,netIncome,1318000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4744000000.0,3460000000.0,2306000000.0,3249680000.0,2505845430.0,2520000000.0
,netIncomeRatio,0.0449537842354787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170954954954955,0.127698837423879,0.103584583595364,0.306097689629708,0.264108515885681,0.688712763050014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.97373524546519,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-2.0,31.0,-0.088,-0.752,14.3,14.0,32.3,23.5577571694306,15.7006323793951,2.275122,1.572683,1.802927
,EPSDiluted,8.97373524546519,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-2.0,31.0,-0.088,-0.752,14.3,14.0,32.3,23.5577571694306,15.7006323793951,2.267317,1.557073,1.767805
,weightedAverageShsOut,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,1430131250.0,1417831250.0,1394399351.0
,weightedAverageShsOutDil,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,146873065.0,1434743750.0,1430643750.0,1422102649.0
