date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,266000000.0,283600000.0,251900000.0,295400000.0,283000000.0,266400000.0,244600000.0,211500000.0,193700000.0,192900000.0,189600000.0,160800000.0,140300000.0,118900000.0,87600000.0,88900000.0,87200000.0,85600000.0,90700000.0,66200000.0,89100000.0,80300000.0,72000000.0,78100000.0,87800000.0,75900000.0,58600000.0,56800000.0
,EBITDA,40000000.0,660200000.0,525600000.0,757900000.0,1007800000.0,1526500000.0,1391200000.0,963200000.0,730000000.0,618200000.0,493600000.0,455100000.0,689300000.0,631700000.0,470200000.0,259300000.0,101300000.0,99000000.0,101400000.0,49800000.0,23000000.0,359300000.0,356900000.0,334000000.0,302000000.0,294600000.0,237200000.0,197100000.0
,EBITDARatio,0.026525198938992,0.219693188246647,0.209477501893109,0.206918204652179,0.219645620382277,0.238787992554007,0.22547811993517,0.220649210821708,0.191505548414177,0.201034112711782,0.225480791192728,0.176724137931034,0.177526527248377,0.164814235024003,0.146074746031253,0.0893521709166092,0.0460852554478868,0.0690954773869347,0.0681772339138035,0.0369491022406885,0.0120779288977577,0.13110267824564,0.121937886501076,0.135058633238981,0.135165376180459,0.118028846153846,0.102466629228044,0.110426354417614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-226000000.0,376600000.0,273700000.0,462500000.0,724800000.0,1260100000.0,1146600000.0,751700000.0,536300000.0,425300000.0,304000000.0,294300000.0,549000000.0,512800000.0,382600000.0,170400000.0,14100000.0,13400000.0,10700000.0,-16400000.0,-66100000.0,279000000.0,284900000.0,255900000.0,214200000.0,218700000.0,178600000.0,140300000.0
,operatingIncomeRatio,-0.149867374005305,0.125320288842301,0.109082938105297,0.126269520585345,0.157967003029444,0.197115459821359,0.185834683954619,0.172198932490321,0.140690993992497,0.13830444538389,0.138869855191631,0.11428238583411,0.141392809312867,0.133792527656022,0.118860480288297,0.0587181254307374,0.00641463081752423,0.00935231714126187,0.00719424460431655,-0.0121679774447247,-0.0347109173974689,0.101802524994527,0.0973384809867095,0.103477557622321,0.0958689522445509,0.0876201923076923,0.0771523607931228,0.0786038433525688
,totalOtherIncomeExpensesNet,0.0,38600000.0,45300000.0,82900000.0,18500000.0,184400000.0,109000000.0,24000000.0,42800000.0,-4000000.0,0.0,-319700000.0,9100000.0,14400000.0,15200000.0,12100000.0,3500000.0,6500000.0,0.0,-4900000.0,-28200000.0,2300000.0,31900000.0,-69100000.0,-11500000.0,1700000.0,2200000.0,3200000.0
,incomeBeforeTax,-494000000.0,200700000.0,151600000.0,372000000.0,566800000.0,1252000000.0,1064100000.0,590500000.0,385900000.0,237500000.0,116500000.0,-146900000.0,462800000.0,463200000.0,348500000.0,143600000.0,-15100000.0,-14300000.0,-24400000.0,-40500000.0,-116300000.0,262900000.0,296400000.0,165900000.0,181300000.0,186300000.0,147500000.0,114200000.0
,incomeBeforeTaxRatio,-0.327586206896552,0.0667864630128781,0.060420070941772,0.101561646827564,0.123531591221149,0.195848389569353,0.172463533225284,0.135271344466589,0.101235604291823,0.0772332607069689,0.0532182175323192,-0.0570441130785958,0.119192335428042,0.120851596743895,0.108266799217124,0.0494831150930393,-0.00686956917337701,-0.00998045784477945,-0.016405567135077,-0.0300489686897166,-0.0610723100351835,0.0959278990002189,0.10126755270081,0.0670845127375657,0.0811439824553551,0.0746394230769231,0.063717655190289,0.0639811754159897
,incomeTaxExpense,0.0,61500000.0,42600000.0,-341600000.0,202100000.0,426000000.0,354800000.0,204400000.0,134000000.0,91800000.0,40900000.0,-9400000.0,175500000.0,169400000.0,133000000.0,57300000.0,-5800000.0,-4300000.0,-4800000.0,-5800000.0,-41900000.0,97400000.0,111100000.0,62200000.0,67600000.0,72500000.0,58400000.0,45900000.0
,netIncome,-226000000.0,137600000.0,159300000.0,702500000.0,343600000.0,796500000.0,678200000.0,375500000.0,255200000.0,142200000.0,67400000.0,-137700000.0,285800000.0,293100000.0,230100000.0,86300000.0,-9300000.0,-10000000.0,-19600000.0,-34700000.0,-74400000.0,165500000.0,185300000.0,103700000.0,137500000.0,113800000.0,89100000.0,76200000.0
,netIncomeRatio,-0.149867374005305,0.0457888256630395,0.0634889004025348,0.191793163699902,0.0748861234008238,0.124595241447276,0.109918962722853,0.0860192884796005,0.0669482410346546,0.0462423986211831,0.030788908683934,-0.0534715750232992,0.0736066755949315,0.0764715090795241,0.0714840473453664,0.0297381116471399,-0.00423092670943087,-0.00697934115019542,-0.0131782424527668,-0.0257456595934115,-0.0390694743475293,0.0603882361526673,0.0633093033585022,0.0419328750505459,0.0615405272344806,0.0455929487179487,0.0384897835759644,0.0426914673090929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.96521739130435,1.09,1.09,4.62,2.31536388140162,5.14,4.35,2.38,1.6,0.91741935483871,0.438802083333333,-0.905,1.825,1.86,1.495,0.586667,-0.09,-0.083333,-0.143333,-0.29888,-0.66,1.39,1.436667,0.803333,1.07,0.90533015115354,0.733333,0.63
,EPSDiluted,-1.96521739130435,1.07,1.07,4.52,2.31224764468371,5.08,4.19,2.375,1.595,0.913881748071979,0.437662337662338,-0.905,1.795,1.825,1.45,0.563333,-0.09,-0.083333,-0.143333,-0.29888,-0.66,1.383333,1.416667,0.786667,1.07,0.904491938254611,0.733333,0.63
,weightedAverageShsOut,115000000.0,125600000.0,144000000.0,148600000.0,148400000.0,150200000.0,151000000.0,152800000.0,154600000.0,155000000.0,153600000.0,152800000.0,156800000.0,157400000.0,153800000.0,141900000.0,139500000.0,136800000.0,135900000.0,116100000.0,112500000.0,119100000.0,129000000.0,129300000.0,128400000.0,125700000.0,121500000.0,120900000.0
,weightedAverageShsOutDil,115000000.0,127300000.0,146400000.0,152000000.0,148600000.0,152200000.0,156700000.0,153000000.0,155000000.0,155600000.0,154000000.0,152800000.0,159400000.0,160800000.0,158600000.0,153300000.0,139500000.0,136800000.0,135900000.0,116100000.0,112500000.0,119700000.0,130800000.0,131700000.0,128400000.0,125816489.0,121500000.0,120900000.0
