date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,854000000.0,791000000.0,650000000.0,736000000.0,736000000.0,811000000.0,910000000.0,1107000000.0,1279000000.0,1240000000.0,243048000000.0,171349000000.0,1413000000.0,1766000000.0,1944000000.0,1837000000.0,1608000000.0,1382000000.0
,EBITDA,2057000000.0,2191000000.0,1643000000.0,950000000.0,845000000.0,979000000.0,445000000.0,-974000000.0,1325000000.0,1716000000.0,242025000000.0,171151000000.0,868000000.0,2443000000.0,2188000000.0,2520000000.0,1942000000.0,2053000000.0
,EBITDARatio,0.215257429886982,0.226717715231788,0.196837187013298,0.136239782016349,0.122517036392634,0.132225823878984,0.0550606285572878,-0.114682679853997,0.136106831022085,0.165861202397062,28.4400705052879,17.3898597845966,0.0867913208679132,0.247919626547595,0.246340914208512,0.287671232876712,0.268306161923183,0.406052215189873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1203000000.0,1400000000.0,993000000.0,214000000.0,109000000.0,168000000.0,-465000000.0,-2081000000.0,46000000.0,476000000.0,-1023000000.0,-198000000.0,-545000000.0,677000000.0,244000000.0,683000000.0,334000000.0,671000000.0
,operatingIncomeRatio,0.12588949351193,0.144867549668874,0.118964897567989,0.0306898035278933,0.0158039727417718,0.0226904376012966,-0.0575352635486266,-0.245025314965266,0.00472521828454032,0.0460081190798376,-0.12021151586369,-0.0201178622231254,-0.0544945505449455,0.0687030647452811,0.0274712902499437,0.0779680365296804,0.0461453440176844,0.132713607594937
,totalOtherIncomeExpensesNet,103000000.0,53000000.0,55000000.0,99000000.0,164000000.0,207000000.0,95000000.0,91000000.0,109000000.0,90000000.0,166000000.0,62000000.0,48000000.0,-35000000.0,-9000000.0,10000000.0,-4000000.0,40000000.0
,incomeBeforeTax,1189000000.0,1389000000.0,953000000.0,201000000.0,89000000.0,106000000.0,-592000000.0,-2137000000.0,336000000.0,691000000.0,-1496000000.0,-823000000.0,-494000000.0,764000000.0,275000000.0,672000000.0,242000000.0,707000000.0
,incomeBeforeTaxRatio,0.124424445374634,0.143729304635762,0.114172756679046,0.0288254696687222,0.0129041612295201,0.0143165856293895,-0.0732491957436278,-0.251618980336748,0.0345146379044684,0.0667890972356466,-0.175793184488837,-0.0836212152001626,-0.0493950604939506,0.0775319667140248,0.030961495158748,0.0767123287671233,0.033434650455927,0.139833860759494
,incomeTaxExpense,-156000000.0,-96000000.0,-143000000.0,-31000000.0,21000000.0,23000000.0,-37000000.0,-51000000.0,-181000000.0,-149000000.0,95000000.0,43000000.0,23000000.0,20000000.0,-8000000.0,-68000000.0,14000000.0,-157000000.0
,netIncome,1033000000.0,1293000000.0,810000000.0,170000000.0,110000000.0,129000000.0,-629000000.0,-2188000000.0,155000000.0,840000000.0,-1591000000.0,-786000000.0,-477000000.0,782000000.0,266000000.0,601000000.0,253000000.0,547000000.0
,netIncomeRatio,0.108099623273336,0.133795529801325,0.0970408530010782,0.0243797504660835,0.0159489633173844,0.0174230145867099,-0.0778272704776046,-0.257623925585777,0.0159219311761685,0.081190798376184,-0.18695652173913,-0.079861816703922,-0.0476952304769523,0.0793586360868683,0.0299482098626436,0.0686073059360731,0.0349544072948328,0.108188291139241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.15,1.43,0.91,0.19,0.123364486073544,0.14,-0.56,-1.31,0.74,0.951302378255946,-1.80181200453001,-0.877482186106871,-0.53,0.87,0.3,0.67,0.29,0.64
,EPSDiluted,1.15,1.43,0.91,0.19,0.123364486073544,0.14,-0.56,-1.31,0.74,0.951302378255946,-1.80181200453001,-0.877482186106871,-0.53,0.87,0.3,0.67,0.29,0.64
,weightedAverageShsOut,898260869.0,899000000.0,884000000.0,881000000.0,891666666.0,886000000.0,889000000.0,886000000.0,883000000.0,883000000.0,883000000.0,895744680.0,898000000.0,896000000.0,892000000.0,891192542.0,888152244.0,859111668.0
,weightedAverageShsOutDil,898260869.0,899000000.0,884000000.0,881000000.0,891666666.0,886000000.0,889000000.0,886000000.0,883000000.0,883000000.0,883000000.0,895744680.0,898000000.0,896000000.0,892000000.0,891192542.0,888152244.0,859111668.0
