date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-1486300000.0,-832700000.0,-1239500000.0,461500000.0,-176400000.0,-1949200000.0,-739800000.0,-276800000.0,-611500000.0,-698600000.0,-386100000.0,-244700000.0,-782800000.0,-401200000.0,-202600000.0,-144012000.0,-35198000.0,-118181000.0,-142650000.0,-282169000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1900000.0,-2500000.0,-15400000.0,5300000.0,-2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,398000000.0,363000000.0,-510500000.0,735300000.0,98200000.0,-333800000.0,108100000.0,518900000.0,-18800000.0,84800000.0,69800000.0,124200000.0,-166000000.0,12100000.0,-30600000.0,303839000.0,263217000.0,125115000.0,31677000.0,-785000.0
,cashAtEndOfPeriod,2256000000.0,1858300000.0,1495300000.0,2005800000.0,1270500000.0,1172300000.0,1506100000.0,1398000000.0,879100000.0,897900000.0,813100000.0,743300000.0,619100000.0,785100000.0,773000000.0,803589000.0,499750000.0,236533000.0,111418000.0,79741000.0
,cashAtBeginningOfPeriod,1858000000.0,1495300000.0,2005800000.0,1270500000.0,1172300000.0,1506100000.0,1398000000.0,879100000.0,897900000.0,813100000.0,743300000.0,619100000.0,785100000.0,773000000.0,803600000.0,499750000.0,236533000.0,111418000.0,79741000.0,80526000.0
,operatingCashFlow,1918000000.0,1522700000.0,1619900000.0,229500000.0,170500000.0,1506400000.0,1291300000.0,1233200000.0,902800000.0,948400000.0,732800000.0,535600000.0,741800000.0,758000000.0,593200000.0,539482000.0,374280000.0,296955000.0,269298000.0,290354000.0
,capitalExpenditure,-214000000.0,-204600000.0,-168500000.0,-186100000.0,-148300000.0,-151300000.0,-126200000.0,-105800000.0,-76900000.0,-82300000.0,-118000000.0,-133900000.0,-144100000.0,-145600000.0,-94400000.0,-51802000.0,-43069000.0,-31742000.0,-26047000.0,-41375000.0
,freeCashFlow,1704000000.0,1318100000.0,1451400000.0,43400000.0,22200000.0,1355100000.0,1165100000.0,1127400000.0,825900000.0,866100000.0,614800000.0,401700000.0,597700000.0,612400000.0,498800000.0,487680000.0,331211000.0,265213000.0,243251000.0,248979000.0
