date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockRepurchased,-123224000.0,-72719000.0,-110977000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108993000.0,0.0,-8387000.0,-89028000.0,-131959000.0,-134487000.0,-2331000.0,0.0,0.0,-19783000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,138902000.0,0.0,0.0,0.0,-2495000.0,1096000.0,0.0,23580000.0,0.0,4507000.0,741000.0,907000.0,422000.0,3272000.0,4479000.0,0.0,0.0,328000.0,-10000000.0,-765000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,563233000.0,-66150000.0,-108515000.0,1656000.0,-1004000.0,9178000.0,-1470000.0,21637000.0,9759000.0,2463000.0,-107098000.0,2063000.0,-5861000.0,-82465000.0,-121386000.0,-128784000.0,3428000.0,-1370000.0,-14933000.0,-15650000.0,167796000.0,42197000.0,35700000.0,4600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4784000.0,-1374000.0,-3444000.0,8222000.0,-4160000.0,-5774000.0,-4272000.0,-863000.0,949000.0,-1558000.0,-1972000.0,710000.0,-2534000.0,3478000.0,3297000.0,-4086000.0,1837000.0,957000.0,626000.0,-634000.0,-520000.0,-612000.0,100000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-397057000.0,347030000.0,-310396000.0,18470000.0,109634000.0,145422000.0,-73252000.0,-4222000.0,24759000.0,25537000.0,-50672000.0,101854000.0,37721000.0,6214000.0,36662000.0,-25996000.0,16432000.0,36846000.0,-23373000.0,5206000.0,41744000.0,-1550000.0,0.0,0.0
,cashAtEndOfPeriod,60759000.0,457816000.0,110786000.0,421182000.0,401975000.0,292341000.0,146919000.0,220171000.0,224393000.0,199634000.0,174097000.0,224769000.0,122915000.0,85194000.0,78980000.0,42318000.0,68314000.0,51882000.0,15036000.0,38409000.0,67685000.0,25941000.0,0.0,0.0
,cashAtBeginningOfPeriod,457816000.0,110786000.0,421182000.0,402712000.0,292341000.0,146919000.0,220171000.0,224393000.0,199634000.0,174097000.0,224769000.0,122915000.0,85194000.0,78980000.0,42318000.0,68314000.0,51882000.0,15036000.0,38409000.0,33203000.0,25941000.0,27491000.0,3500000.0,1700000.0
,operatingCashFlow,53619000.0,60867000.0,10627000.0,78322000.0,110589000.0,149699000.0,14600000.0,29934000.0,49884000.0,60814000.0,75825000.0,96443000.0,88918000.0,97896000.0,104419000.0,102552000.0,85558000.0,37058000.0,668000.0,-4866000.0,-87806000.0,89000.0,-2500000.0,5000000.0
,capitalExpenditure,-3651000.0,-10182000.0,-6846000.0,-3982000.0,-2337000.0,-13082000.0,-20796000.0,-16480000.0,-39264000.0,-46567000.0,-18474000.0,-22483000.0,-43742000.0,-6126000.0,-4806000.0,-1907000.0,-5649000.0,-4179000.0,-4326000.0,-1884000.0,-47420000.0,-23733000.0,-9300000.0,-7900000.0
,freeCashFlow,49968000.0,50685000.0,3781000.0,74340000.0,108252000.0,136617000.0,-6196000.0,13454000.0,10620000.0,14247000.0,57351000.0,73960000.0,45176000.0,91770000.0,99613000.0,100645000.0,79909000.0,32879000.0,-3658000.0,-6750000.0,-135226000.0,-23644000.0,-11800000.0,-2900000.0
