date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.385247390315411,0.373882178136092,0.360354934553923,0.360998452983234,0.32821269362753,0.316246483732286,0.268244208434259,0.298018159145016,0.27509924512002,0.242068670029408,0.159975705438397,0.0412329744840302,0.319523062265314,0.323681169327929,0.223992811692003,0.143722300856208,0.301539571806591,0.0850611197406632,0.0883304647160069,0.265166697030425,0.376963586442814,0.314305400964647,0.35214204850146,0.240411304567247,0.351981076286221,0.267440454600411,0.243418013856813,0.174317943336831,0.0416726541169708,0.0987851480066161,-0.132684381303166
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,44545000000.0,40764000000.0,35900000000.0,34536000000.0,30702000000.0,29792000000.0,25914000000.0,28917000000.0,26749000000.0,24859000000.0,16067000000.0,2773000000.0,22805000000.0,19886000000.0,12215000000.0,6194000000.0,10028000000.0,2519000000.0,2566000000.0,8733000000.0,8375000000.0,5930000000.0,5910000000.0,3811000000.0,2976000000.0,2212000000.0,2108000000.0,1329000000.0,290000000.0,346400000.0,-453900000.0
,incomeBeforeTaxRatio,0.385247390315411,0.373882178136092,0.360354934553923,0.360998452983234,0.32821269362753,0.316246483732286,0.268244208434259,0.298018159145016,0.27509924512002,0.242068670029408,0.159975705438397,0.0412329744840302,0.319523062265314,0.323681169327929,0.223992811692003,0.143722300856208,0.301539571806591,0.0850611197406632,0.0883304647160069,0.265166697030425,0.376963586442814,0.314305400964647,0.35214204850146,0.240411304567247,0.351981076286221,0.267440454600411,0.243418013856813,0.174317943336831,0.0416726541169708,0.0987851480066161,-0.132684381303166
,incomeTaxExpense,8114000000.0,8290000000.0,11459000000.0,9803000000.0,6260000000.0,8030000000.0,7991000000.0,7633000000.0,7773000000.0,7489000000.0,4415000000.0,-926000000.0,7440000000.0,6237000000.0,3732000000.0,1728000000.0,3309000000.0,856000000.0,847000000.0,3006000000.0,2929000000.0,2148000000.0,2202000000.0,1350000000.0,1160000000.0,918000000.0,539000000.0,243000000.0,136000000.0,55200000.0,28300000.0
,netIncome,36431000000.0,32474000000.0,24441000000.0,24733000000.0,24442000000.0,21762000000.0,17923000000.0,21284000000.0,18976000000.0,17370000000.0,11728000000.0,5605000000.0,15365000000.0,14444000000.0,8483000000.0,4466000000.0,6719000000.0,1663000000.0,1694000000.0,5727000000.0,5446000000.0,3782000000.0,3708000000.0,2461000000.0,1805000000.0,1294000000.0,1604000000.0,1086000000.0,154000000.0,291200000.0,-482200000.0
,netIncomeRatio,0.315073468999455,0.297847361711104,0.245332450012045,0.25852949784672,0.26129159851619,0.231006846770341,0.185526778875018,0.219352578042069,0.195158072279244,0.169143280035835,0.116773204293367,0.0833432462975079,0.215280502157709,0.235102625453717,0.155557185557369,0.103626702554702,0.20203872985326,0.0561558722225974,0.0583132530120482,0.17389324102751,0.245127604987172,0.200455822335294,0.220937853780611,0.155248549078981,0.213483146067416,0.156450247853948,0.185219399538106,0.142444910807975,0.0221296163241845,0.0830434038669937,-0.14095705808413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,10.75,9.04,6.35,6.24,6.05,5.34,4.39,5.22,4.5,3.98,2.97517,1.41,4.51,4.16,2.43,1.59,3.32,0.81,0.83,2.99,4.326667,2.9,2.766667,1.673333,2.243333,1.73017783126086,1.923333,1.3,0.04,0.79,-2.77
,EPSDiluted,10.72,9.0,6.31,6.19,6.0,5.29,4.35,5.2,4.48,3.96,2.26,1.37,4.38,4.04,2.38,1.55,3.24,0.8,0.8,2.86,4.18,2.826667,2.676667,1.646667,2.156667,1.70162904852053,1.923333,1.3,0.04,0.79,-2.77
,weightedAverageShsOut,3221500000.0,3396400000.0,3551600000.0,3618500000.0,3707800000.0,3763500000.0,3782400000.0,3809400000.0,3900400000.0,3956300000.0,3835000000.0,3501000000.0,3404000000.0,3470000000.0,3492000000.0,2780000000.0,2009000000.0,1984000000.0,1972400000.0,1884100000.0,1243200000.0,1269150000.0,1273800000.0,1339200000.0,757800000.0,747900000.0,753600000.0,717692308.0,500000000.0,269873418.0,345358321.0
,weightedAverageShsOutDil,3230400000.0,3414000000.0,3576800000.0,3649800000.0,3743600000.0,3797500000.0,3814900000.0,3822200000.0,3920300000.0,3976900000.0,3848300000.0,3605000000.0,3508000000.0,3574000000.0,3557000000.0,2851000000.0,2055000000.0,2009000000.0,2023600000.0,1969000000.0,1285500000.0,1303950000.0,1317600000.0,1360200000.0,791400000.0,760447761.0,753600000.0,717692308.0,500000000.0,269873418.0,345358321.0
